proportionalf_2.txt,wrench_fz.txt,integralf_4.txt,proportionalf_5.txt,wrench_fy.txt,integralf_3.txt,proportionalf_4.txt,wrench_my.txt,integralf_1.txt,wrench_mz.txt,integralf_2.txt,integralf_5.txt,proportionalf_1.txt,wrench_mx.txt,proportionalf_3.txt,wrench_fx.txt,posd3.txt,posa3.txt,posa2.txt,accd1.txt,veld3.txt,trq1.txt,accd4.txt,vela2.txt,error_vel_3.txt,error_pos_5.txt,error_pos_1.txt,trq3.txt,posd5.txt,error_pos_2.txt,veld1.txt,posd4.txt,trq5.txt,trq2.txt,vela1.txt,error_vel_5.txt,veld2.txt,error_vel_4.txt,accd5.txt,error_vel_2.txt,posd2.txt,veld4.txt,posa5.txt,vela3.txt,error_pos_4.txt,posa1.txt,posd1.txt,error_vel_1.txt,trq4.txt,accd2.txt,vela5.txt,posa4.txt,vela4.txt,accd3.txt,veld5.txt,error_pos_3.txt
,,,,,,,,,,,,,,,,-0.339267,-0.263108,0.0586531,0.238557,-0.440472,1.49464,0.0785102,0.249716,0.0663718,0.0349084,0.0771975,-2.9882,0.0386473,0.110975,0.660718,0.170747,0.03479,4.11286,0.630332,0.0483457,0.220239,0.0384434,0.016584,-0.029477,0.169628,0.219859,0.00373894,-0.506844,0.0855257,0.431687,0.508885,0.0303857,1.07544,0.079519,-0.0,0.0852212,0.181416,-0.159036,0.0483457,-0.0761583
,,,,,,,,,,,,,,,,-0.343679,-0.268323,0.0611503,0.232154,-0.442041,1.43715,0.0763874,0.257772,0.0648028,0.0353927,0.0774527,-3.04515,0.0391316,0.110684,0.663072,0.172949,-0.017395,4.26442,0.636374,0.0485093,0.221024,0.0392179,0.0161235,-0.0367478,0.171835,0.220634,0.00373894,-0.506844,0.0858698,0.438051,0.515504,0.0266977,1.09354,0.0773845,-0.0,0.0870796,0.181416,-0.154767,0.0485093,-0.0753559
,,,,,,,,,,,,,,,,-0.348107,-0.273523,0.0638287,0.225714,-0.443567,1.40057,0.0742528,0.262471,0.0622294,0.0358786,0.0776909,-3.0083,0.0396175,0.11022,0.665361,0.17516,0.003479,4.08673,0.640402,0.0486682,0.221787,0.0355463,0.0156604,-0.0406837,0.174049,0.221387,0.00373894,-0.505796,0.0863543,0.444455,0.522146,0.0249594,0.984912,0.0752381,-0.0,0.0888053,0.185841,-0.150474,0.0486682,-0.0745846
,,,,,,,,,,,,,,,,-0.352551,-0.278377,0.0665373,0.21924,-0.44505,1.41102,0.0721067,0.267841,0.0576046,0.036366,0.0777906,-2.99825,0.040105,0.109733,0.667586,0.177377,0.031311,4.21216,0.639059,0.0488225,0.222529,0.0569271,0.0151949,-0.0453123,0.17627,0.222119,0.00373894,-0.502655,0.086824,0.45102,0.528811,0.0285268,0.894387,0.07308,-0.0,0.0905531,0.165192,-0.146158,0.0488225,-0.074174
,,,,,,,,,,,,,,,,-0.357008,-0.283497,0.0693064,0.212732,-0.44649,1.4476,0.0699494,0.274554,0.0561647,0.036855,0.0782646,-3.0284,0.0405939,0.109193,0.669746,0.179602,-0.006958,4.02402,0.646443,0.0489721,0.223249,0.0355135,0.014727,-0.0513052,0.178499,0.222829,0.00373894,-0.502655,0.0872346,0.457233,0.535497,0.0233026,0.865419,0.0709107,-0.0,0.0923672,0.187316,-0.141819,0.0489721,-0.0735109
,,,,,,,,,,,,,,,,-0.36148,-0.288398,0.072166,0.206191,-0.447887,1.36399,0.0677813,0.278581,0.0526739,0.0373455,0.0784477,-2.98485,0.0410844,0.108569,0.67184,0.181834,-0.010437,4.1599,0.646443,0.049117,0.223947,0.0362022,0.0142567,-0.0546346,0.180735,0.223518,0.00373894,-0.50056,0.0875416,0.463757,0.542205,0.0253972,0.963186,0.0687305,-0.0,0.094292,0.187316,-0.137459,0.049117,-0.073082
,,,,,,,,,,,,,,,,-0.365966,-0.293236,0.0749149,0.199619,-0.449239,1.44238,0.0656027,0.284623,0.050274,0.0378373,0.0787018,-3.05855,0.0415763,0.108063,0.673869,0.184072,-0.0,4.03447,0.650471,0.0492572,0.224623,0.0280195,0.0137843,-0.0599998,0.182978,0.224185,0.00373894,-0.499513,0.0877447,0.470232,0.548934,0.0233986,1.07182,0.0665397,-0.0,0.0963274,0.196165,-0.133077,0.0492572,-0.0727296
,,,,,,,,,,,,,,,,-0.370465,-0.298059,0.0777947,0.193016,-0.450548,1.41102,0.0634141,0.289993,0.0405877,0.0383306,0.0788651,-3.1021,0.0420695,0.107433,0.675833,0.186317,-0.013916,4.00312,0.65517,0.0493927,0.225278,0.0242399,0.0133096,-0.0647156,0.185227,0.22483,0.00373894,-0.491136,0.0880429,0.476817,0.555682,0.0206629,1.08268,0.0643387,-0.0,0.0982743,0.20059,-0.128675,0.0493927,-0.0724062
,,,,,,,,,,,,,,,,-0.374977,-0.303132,0.0807953,0.186384,-0.451813,1.39534,0.0612156,0.294692,0.0414174,0.0388252,0.0792793,-3.01835,0.0425641,0.106688,0.67773,0.188569,-0.020874,4.09718,0.656512,0.0495234,0.22591,0.0292878,0.0128329,-0.0687823,0.187483,0.225453,0.00373894,-0.49323,0.0883475,0.483171,0.56245,0.0212173,0.97767,0.0621279,-0.0,0.100221,0.196165,-0.124254,0.0495234,-0.0718444
,,,,,,,,,,,,,,,,-0.379501,-0.307923,0.0837959,0.179723,-0.453033,1.35876,0.0590078,0.296706,0.040197,0.039321,0.0793497,-3.0418,0.04306,0.10595,0.67956,0.190826,0.017395,3.96653,0.663225,0.0496493,0.22652,0.0313638,0.0123541,-0.0701859,0.189746,0.226054,0.00373894,-0.49323,0.0887245,0.489887,0.569237,0.0163351,0.872661,0.0599077,-0.0,0.102102,0.19469,-0.119813,0.0496493,-0.0715777
,,,,,,,,,,,,,,,,-0.384037,-0.313311,0.0870181,0.173035,-0.454209,1.33786,0.0567909,0.300734,0.0390212,0.0398181,0.0790956,-3.0418,0.0435571,0.104996,0.681324,0.19309,0.041748,4.07628,0.663225,0.0497705,0.227108,0.0275181,0.0118734,-0.0736257,0.192014,0.226633,0.00373894,-0.49323,0.0887755,0.496946,0.576041,0.0180989,0.926976,0.0576782,-0.0,0.104314,0.199115,-0.115355,0.0497705,-0.0707261
,,,,,,,,,,,,,,,,-0.388585,-0.318055,0.0900086,0.16632,-0.45534,1.27514,0.0545653,0.302747,0.03789,0.0403164,0.0791006,-3.0016,0.0440554,0.104279,0.683021,0.195359,0.017395,3.98221,0.666582,0.0498868,0.227674,0.0221752,0.0113909,-0.0750739,0.194288,0.22719,0.00373894,-0.49323,0.0889429,0.503762,0.582863,0.0164393,1.04647,0.05544,-0.0,0.106416,0.205015,-0.110878,0.0498868,-0.0705301
,,,,,,,,,,,,,,,,-0.393144,-0.323003,0.0930193,0.15958,-0.456426,1.36399,0.0523314,0.308789,0.0315677,0.0408159,0.0794041,-3.015,0.0445548,0.103548,0.68465,0.197633,0.013916,3.95086,0.666582,0.0499983,0.228217,0.015335,0.0109065,-0.0805722,0.196567,0.227724,0.00373894,-0.487994,0.0892263,0.510297,0.589701,0.0180688,1.10803,0.0531933,-0.0,0.108407,0.212389,-0.106385,0.0499983,-0.070141
,,,,,,,,,,,,,,,,-0.397713,-0.327919,0.0961106,0.152816,-0.457468,1.44238,0.0500894,0.312145,0.0305264,0.0413164,0.0797839,-2.9748,0.0450553,0.102741,0.686212,0.199913,0.003479,4.05015,0.669267,0.0501049,0.228737,0.0246967,0.0104205,-0.083408,0.198852,0.228236,0.00373894,-0.487994,0.0894486,0.516772,0.596556,0.0169457,1.07182,0.0509386,-0.0,0.110465,0.20354,-0.101876,0.0501049,-0.0697939
,,,,,,,,,,,,,,,,-0.402293,-0.332977,0.0993931,0.146028,-0.458464,1.39012,0.0478398,0.312817,0.0420966,0.0417958,0.0798971,-2.9212,0.0455569,0.101749,0.687707,0.202198,0.010437,3.90905,0.668595,0.0487318,0.229236,0.0281362,0.00993278,-0.0835812,0.201142,0.228726,0.00376106,-0.50056,0.089676,0.523528,0.603425,0.0191112,0.926976,0.0486761,0.00147493,0.112522,0.20059,-0.0973507,0.0502067,-0.0693156
,,,,,,,,,,,,,,,,-0.406882,-0.337737,0.102515,0.139219,-0.459415,1.35353,0.0455828,0.316844,0.031721,0.0422984,0.0800048,-2.99155,0.0460594,0.100922,0.689133,0.204488,0.031311,4.07628,0.676651,0.0503036,0.229711,0.015329,0.00944352,-0.0871334,0.203437,0.229193,0.00376106,-0.491136,0.0898196,0.530305,0.61031,0.0124821,0.876282,0.0464062,-0.0,0.114668,0.213864,-0.092811,0.0503036,-0.0691455
,,,,,,,,,,,,,,,,-0.411481,-0.342779,0.105586,0.132388,-0.46032,1.35876,0.0433189,0.314831,0.027674,0.0428019,0.0800962,-2.948,0.0465629,0.10015,0.690491,0.206782,0.010437,4.05015,0.677322,0.0503956,0.230164,0.0128236,0.00895277,-0.0846669,0.205736,0.229638,0.00376106,-0.487994,0.0899235,0.537112,0.617208,0.0131689,0.995775,0.0441294,-0.0,0.116858,0.216814,-0.0882573,0.0503956,-0.068702
,,,,,,,,,,,,,,,,-0.416089,-0.347303,0.108687,0.125537,-0.46118,1.29605,0.0410484,0.316844,0.0320503,0.0433063,0.0805331,-2.9882,0.0470673,0.0993527,0.691781,0.20908,-0.027832,3.97176,0.679336,0.0504826,0.230594,0.00734577,0.00846061,-0.0862509,0.20804,0.23006,0.00376106,-0.49323,0.0900538,0.543586,0.624119,0.0124447,1.07544,0.0418458,-0.0,0.119027,0.222714,-0.0836902,0.0504826,-0.0687856
,,,,,,,,,,,,,,,,-0.420705,-0.35211,0.111788,0.118668,-0.461994,1.3274,0.0387717,0.318187,0.0280947,0.0438115,0.0806302,-2.99155,0.0475726,0.0985594,0.693002,0.211383,0.03479,4.17035,0.678665,0.0505648,0.231001,0.0033201,0.00796712,-0.0871864,0.210348,0.230459,0.00376106,-0.490088,0.0901662,0.550413,0.631043,0.014337,1.0863,0.0395559,-0.0,0.121217,0.227139,-0.0791105,0.0505648,-0.0685949
,,,,,,,,,,,,,,,,-0.425328,-0.357199,0.115101,0.11178,-0.462762,1.42147,0.036489,0.324228,0.0283737,0.0443175,0.0806887,-2.98485,0.0480786,0.0975586,0.694154,0.213689,-0.013916,3.95086,0.682692,0.050642,0.231385,0.0169707,0.00747237,-0.0928439,0.21266,0.230835,0.00376106,-0.491136,0.0903266,0.55729,0.637979,0.0114616,0.926976,0.03726,-0.0,0.123363,0.213864,-0.0745188,0.050642,-0.0681293
,,,,,,,,,,,,,,,,-0.42996,-0.362037,0.118434,0.104875,-0.463484,1.33263,0.0342007,0.328256,0.0234627,0.0448243,0.0807988,-2.9815,0.0485854,0.0965413,0.695237,0.216,0.038269,3.90905,0.683364,0.0507142,0.231746,0.00847464,0.00697644,-0.0965105,0.214975,0.231188,0.00376106,-0.486947,0.0904023,0.564127,0.644926,0.0118736,0.861798,0.0349585,-0.0,0.125597,0.222714,-0.0699159,0.0507142,-0.0679225
,,,,,,,,,,,,,,,,-0.434598,-0.366875,0.121676,0.0979552,-0.46416,1.33786,0.0319073,0.33027,0.0238338,0.0453318,0.080879,-2.93125,0.0490929,0.0956182,0.696251,0.218313,-0.027832,4.03447,0.687391,0.0507815,0.232084,0.00585533,0.0064794,-0.0981862,0.217295,0.231519,0.00376106,-0.487994,0.0903707,0.571005,0.651884,0.00886004,0.966807,0.0326517,-0.0,0.127942,0.225664,-0.0653024,0.0507815,-0.0677228
,,,,,,,,,,,,,,,,-0.439243,-0.371933,0.125039,0.0910201,-0.46479,1.37444,0.0296089,0.328927,0.0315815,0.0458399,0.0809187,-2.95135,0.049601,0.0945775,0.697196,0.22063,0.027832,3.91427,0.690748,0.0508438,0.232399,-0.0115362,0.00598133,-0.0965287,0.219617,0.231827,0.00376106,-0.496372,0.0902981,0.577932,0.658851,0.00644853,1.07182,0.03034,-0.0,0.130332,0.243363,-0.0606791,0.0508438,-0.0673096
,,,,,,,,,,,,,,,,-0.443894,-0.376803,0.128221,0.0840712,-0.465374,1.29082,0.0273061,0.326242,0.0289035,0.0463487,0.08134,-2.95805,0.0501097,0.0937211,0.698072,0.22295,-0.010437,3.8986,0.687391,0.0509011,0.232691,-0.00240206,0.0054823,-0.0935518,0.221942,0.232111,0.00376106,-0.494277,0.090339,0.584487,0.665827,0.0106804,1.05009,0.0280237,-0.0,0.132611,0.234513,-0.0560466,0.0509011,-0.067091
,,,,,,,,,,,,,,,,-0.44855,-0.382065,0.131786,0.0771098,-0.465911,1.36921,0.0249991,0.33027,0.022083,0.0468579,0.0808434,-2.9011,0.050619,0.0924849,0.698878,0.225272,0.024353,4.01879,0.690748,0.0509534,0.232959,-0.00214053,0.00498239,-0.0973108,0.224271,0.232373,0.00376106,-0.487994,0.0900287,0.591969,0.672812,0.00812991,0.840072,0.0257033,-0.0,0.135243,0.234513,-0.0514057,0.0509534,-0.0664853
,,,,,,,,,,,,,,,,-0.453212,-0.386871,0.135048,0.0701367,-0.466402,1.33263,0.0226882,0.328256,0.0215922,0.0473677,0.0807975,-2.91115,0.0511288,0.0915533,0.699614,0.227597,0.041748,3.88814,0.694775,0.0510008,0.233205,-0.0122266,0.00448167,-0.0950516,0.226602,0.232611,0.00376106,-0.487994,0.0898979,0.599007,0.679805,0.00483847,0.883524,0.0233789,-0.0,0.137699,0.244838,-0.0467571,0.0510008,-0.0663402
,,,,,,,,,,,,,,,,-0.457878,-0.391694,0.138301,0.0631531,-0.466846,1.32218,0.0203739,0.33027,0.0180063,0.0478779,0.0806781,-2.93795,0.051639,0.0906341,0.70028,0.229924,-0.013916,3.87247,0.695447,0.0510431,0.233427,-0.0120113,0.00398023,-0.0968433,0.228935,0.232826,0.00376106,-0.484852,0.089703,0.606126,0.686804,0.00483365,1.0175,0.021051,-0.0,0.140221,0.244838,-0.0421014,0.0510431,-0.0661842
,,,,,,,,,,,,,,,,-0.462548,-0.39661,0.141583,0.05616,-0.467244,1.37444,0.0180565,0.330941,0.0228446,0.0483886,0.0810786,-2.9011,0.0521496,0.0896869,0.700877,0.232253,0.010437,3.97699,0.692761,0.0510804,0.233626,-0.0118191,0.00347813,-0.0973157,0.23127,0.233019,0.00376106,-0.490088,0.0897313,0.612731,0.69381,0.00811534,1.07182,0.01872,-0.0,0.142522,0.244838,-0.0374394,0.0510804,-0.0659381
,,,,,,,,,,,,,,,,-0.467223,-0.401448,0.145017,0.0491585,-0.467595,1.30127,0.0157363,0.332955,0.0224935,0.0488995,0.0811523,-2.93125,0.0526606,0.0885904,0.701403,0.234584,-0.003479,3.82021,0.695447,0.0511126,0.233801,-0.00722536,0.00297545,-0.099154,0.233607,0.233188,0.00376106,-0.490088,0.0896288,0.619669,0.700821,0.00595682,0.952323,0.0163862,-0.0,0.144956,0.240413,-0.0327718,0.0511126,-0.0657742
,,,,,,,,,,,,,,,,-0.4719,-0.406349,0.148319,0.0421495,-0.467899,1.36399,0.0134137,0.334298,0.0190476,0.0494108,0.0811706,-2.87095,0.0531719,0.0876265,0.70186,0.236917,-0.003479,3.81498,0.694775,0.0511399,0.233953,-0.0115044,0.00247228,-0.100344,0.235946,0.233333,0.00376106,-0.486947,0.0895278,0.626667,0.707838,0.00708465,0.843693,0.0140498,-0.0,0.147389,0.244838,-0.0280992,0.0511399,-0.0655509
,,,,,,,,,,,,,,,,-0.47658,-0.411234,0.151592,0.0351343,-0.468157,1.40057,0.0110891,0.334298,0.01879,0.0499223,0.0812636,-2.9145,0.0536834,0.0866942,0.702246,0.239251,0.020874,3.9404,0.695447,0.0511621,0.234082,-0.0143317,0.00196867,-0.100216,0.238286,0.233456,0.00376106,-0.486947,0.0892953,0.633595,0.714858,0.00679979,0.94146,0.0117114,-0.0,0.149956,0.247788,-0.0234225,0.0511621,-0.065346
,,,,,,,,,,,,,,,,-0.481263,-0.416135,0.155086,0.0281137,-0.468368,1.38489,0.00876267,0.338325,0.0217207,0.050434,0.0813299,-2.97815,0.0541951,0.0855416,0.702563,0.241586,-0.020874,3.77317,0.698803,0.0511792,0.234188,-0.0201322,0.00146472,-0.104138,0.240627,0.233555,0.00376106,-0.490088,0.0891304,0.640553,0.721882,0.00375963,1.0863,0.00937125,-0.0,0.152456,0.253687,-0.0187422,0.0511792,-0.0651278
,,,,,,,,,,,,,,,,-0.485948,-0.421068,0.158318,0.021089,-0.468532,1.40057,0.00643491,0.332955,0.0194623,0.0509459,0.0813184,-2.89105,0.0547069,0.0846517,0.702809,0.243922,0.024353,3.77317,0.700817,0.0511914,0.23427,-0.0112066,0.000960487,-0.0986856,0.24297,0.233631,0.00376106,-0.487994,0.0889664,0.647591,0.728909,0.00199181,1.03198,0.00702967,-0.0,0.154956,0.244838,-0.0140591,0.0511914,-0.06488
,,,,,,,,,,,,,,,,-0.490634,-0.425733,0.161631,0.0140611,-0.468649,1.29605,0.00410613,0.336312,0.018298,0.0514578,0.081299,-2.9413,0.0552189,0.0836819,0.702984,0.246259,-0.006958,3.83066,0.701488,0.0511984,0.234328,-0.0111539,0.000456057,-0.101983,0.245313,0.233684,0.00376106,-0.486947,0.0888472,0.654639,0.735938,0.00149628,0.83283,0.00468703,-0.0,0.157411,0.244838,-0.00937392,0.0511984,-0.0649007
,,,,,,,,,,,,,,,,-0.495321,-0.430634,0.165014,0.00703107,-0.468719,1.3065,0.00177668,0.338325,0.0119445,0.0519698,0.0813515,-2.9681,0.0557309,0.0826421,0.70309,0.248596,0.006958,3.64252,0.700817,0.0512005,0.234363,-0.0229239,-4.8496e-05,-0.103962,0.247656,0.233713,0.00376106,-0.480664,0.0886842,0.661617,0.742969,0.00227302,0.894387,0.00234369,-0.0,0.159911,0.256637,-0.00468731,0.0512005,-0.0646867
,,,,,,,,,,,,,,,,-0.500008,-0.43544,0.168347,2.22045e-16,-0.468743,1.36399,-0.000553097,0.338997,0.011921,0.0524818,0.0813342,-2.92455,0.0562429,0.0816529,0.703125,0.250933,0.024353,3.6582,0.699474,0.0511975,0.234375,-0.0229178,-0.000553097,-0.104622,0.25,0.233719,0.00376106,-0.480664,0.088455,0.668666,0.75,0.00365074,1.02474,-2.22045e-16,-0.0,0.162478,0.256637,-2.22045e-16,0.0511975,-0.0645674
,,,,,,,,,,,,,,,,-0.504695,-0.440043,0.17172,-0.00703107,-0.468719,1.32218,-0.00288284,0.34101,0.0182277,0.0529716,0.0816391,-2.9413,0.0567548,0.0806235,0.70309,0.25327,0.020874,3.66343,0.700817,0.0511894,0.234363,-0.022935,-0.00105767,-0.106647,0.252344,0.233702,0.00378319,-0.486947,0.0882922,0.675392,0.757031,0.00227302,1.06457,-0.00234369,-0.0,0.164978,0.256637,0.00468731,0.0511894,-0.0646523
,,,,,,,,,,,,,,,,-0.509382,-0.444928,0.175174,-0.0140611,-0.468649,1.47373,-0.00521221,0.340339,0.00992039,0.0534835,0.081621,-2.89775,0.0572667,0.0795132,0.702984,0.255607,-0.006958,3.52232,0.699474,0.0497014,0.234328,-0.0156008,-0.00156214,-0.106011,0.254687,0.233662,0.00378319,-0.478569,0.0881511,0.682441,0.764062,0.00351012,0.930597,-0.00468703,0.00147493,0.167456,0.249263,0.00937392,0.0511763,-0.064454
,,,,,,,,,,,,,,,,-0.514068,-0.450017,0.178879,-0.021089,-0.468532,1.31695,-0.00754086,0.338997,0.0163207,0.0539952,0.0810982,-2.948,0.0577783,0.0781507,0.702809,0.257943,-0.024353,3.55368,0.706858,0.0511582,0.23427,-0.0186144,-0.00206643,-0.104727,0.25703,0.233598,0.00378319,-0.484852,0.0877662,0.689992,0.771091,-0.00404972,0.854556,-0.00702967,-0.0,0.170177,0.252212,0.0140591,0.0511582,-0.0640506
,,,,,,,,,,,,,,,,-0.518753,-0.454871,0.182243,-0.0281138,-0.468368,1.30127,-0.00986842,0.342353,0.0102016,0.0545066,0.0813082,-2.93125,0.0582898,0.0771299,0.702563,0.260279,0.020874,3.65297,0.705516,0.051135,0.234188,-0.027551,-0.00257047,-0.108166,0.259373,0.233511,0.00378319,-0.478569,0.0874469,0.696809,0.778118,-0.00295317,0.974049,-0.00937125,-0.0,0.172832,0.261062,0.0187422,0.051135,-0.0638814
,,,,,,,,,,,,,,,,-0.523435,-0.459521,0.185626,-0.0351343,-0.468157,1.3274,-0.0121946,0.345038,0.013554,0.0550178,0.0812738,-2.89775,0.058801,0.076088,0.702246,0.262613,-0.024353,3.50142,0.702831,0.0511068,0.234082,-0.0365109,-0.00307418,-0.110956,0.261714,0.233401,0.00378319,-0.481711,0.0870824,0.703868,0.785142,-0.000584296,1.05371,-0.0117114,-0.0,0.175531,0.269911,0.0234225,0.0511068,-0.0639145
,,,,,,,,,,,,,,,,-0.528116,-0.464343,0.188959,-0.0421495,-0.467899,1.33263,-0.0145189,0.343024,0.0127644,0.0555287,0.0812762,-2.91785,0.0593119,0.0750953,0.70186,0.264947,0.041748,3.48574,0.703502,0.0510735,0.233953,-0.0204203,-0.00357748,-0.109071,0.264054,0.233267,0.00378319,-0.480664,0.0870042,0.710886,0.792162,-0.001642,0.919734,-0.0140498,-0.0,0.177942,0.253687,0.0280992,0.0510735,-0.0637724
,,,,,,,,,,,,,,,,-0.532793,-0.469134,0.192332,-0.0491585,-0.467595,1.44238,-0.0168412,0.34101,0.00783277,0.0560393,0.0815562,-2.86425,0.0598225,0.0740609,0.701403,0.267279,-0.006958,3.62684,0.700817,0.0510352,0.233801,-0.023527,-0.00408029,-0.107209,0.266393,0.23311,0.00378319,-0.475428,0.0867476,0.717622,0.799179,0.000586576,0.811104,-0.0163862,-0.0,0.180531,0.256637,0.0327718,0.0510352,-0.063659
,,,,,,,,,,,,,,,,-0.537467,-0.473768,0.195836,-0.05616,-0.467244,1.40579,-0.0191609,0.343024,0.0102782,0.0565494,0.0815696,-2.93795,0.0603326,0.072894,0.700877,0.269609,-0.006958,3.49097,0.698803,0.0509919,0.233626,-0.0281317,-0.00458255,-0.109399,0.26873,0.23293,0.00378319,-0.477522,0.0865557,0.72462,0.80619,0.00207382,0.919734,-0.01872,-0.0,0.183053,0.261062,0.0374394,0.0509919,-0.0636994
,,,,,,,,,,,,,,,,-0.542138,-0.478543,0.199129,-0.0631531,-0.466846,1.39012,-0.0214779,0.342353,0.0106759,0.0570591,0.0815471,-2.97815,0.0608423,0.0719366,0.70028,0.271937,-0.0,3.44393,0.703502,0.0509436,0.233427,-0.0371845,-0.00508418,-0.108926,0.271065,0.232727,0.00378319,-0.477522,0.0861407,0.731649,0.813196,-0.00322172,1.02112,-0.021051,-0.0,0.185796,0.269911,0.0421014,0.0509436,-0.0635947
,,,,,,,,,,,,,,,,-0.546804,-0.483114,0.202532,-0.0701367,-0.466402,1.40057,-0.0237917,0.338325,0.00483704,0.0575683,0.0814882,-2.95135,0.0613515,0.0708664,0.699614,0.274263,0.010437,3.55368,0.701488,0.0508902,0.233205,-0.0329861,-0.0055851,-0.105121,0.273398,0.232501,0.00378319,-0.471239,0.0859447,0.738707,0.820195,-0.00187433,0.959565,-0.0233789,-0.0,0.188319,0.265487,0.0467571,0.0508902,-0.0636899
,,,,,,,,,,,,,,,,-0.551466,-0.487905,0.205805,-0.0771098,-0.465911,1.33786,-0.0261019,0.332284,0.00532786,0.0580769,0.0814423,-2.99155,0.0618601,0.0699248,0.698878,0.276587,0.038269,3.48052,0.700817,0.0508319,0.232959,-0.0302857,-0.00608523,-0.0993247,0.275729,0.232251,0.00378319,-0.471239,0.0856136,0.745746,0.827188,-0.00193929,0.821967,-0.0257033,-0.0,0.190973,0.262537,0.0514057,0.0508319,-0.0635606
,,,,,,,,,,,,,,,,-0.556122,-0.492476,0.209067,-0.0840713,-0.465374,1.42147,-0.0284083,0.330941,0.00272354,0.0585849,0.08157,-2.93795,0.0623681,0.0689906,0.698072,0.278908,-0.013916,3.43348,0.699474,0.0507685,0.232691,-0.0290833,-0.00658451,-0.0982507,0.278058,0.231979,0.00378319,-0.468097,0.085302,0.752603,0.834173,-0.00140265,0.876282,-0.0280238,-0.0,0.193606,0.261062,0.0560466,0.0507685,-0.0636461
,,,,,,,,,,,,,,,,-0.560773,-0.497188,0.212561,-0.0910201,-0.46479,1.38489,-0.0307104,0.338325,0.00959036,0.0590923,0.0813569,-2.9614,0.0628754,0.0678221,0.697196,0.281227,0.024353,3.49097,0.701488,0.0507002,0.232399,-0.0426533,-0.00708285,-0.105927,0.280383,0.231683,0.00378319,-0.47438,0.084877,0.759792,0.841149,-0.00429196,1.01388,-0.03034,-0.0,0.19635,0.274336,0.0606791,0.0507002,-0.0635845
,,,,,,,,,,,,,,,,-0.565418,-0.502294,0.216166,-0.0979552,-0.46416,1.38489,-0.033008,0.332955,0.00812588,0.0595989,0.0807824,-2.9882,0.0633821,0.0665397,0.696251,0.283542,-0.013916,3.32374,0.702831,0.0506269,0.232084,-0.040022,-0.00758017,-0.100871,0.282705,0.231364,0.00378319,-0.472286,0.0842055,0.767334,0.848116,-0.00657941,0.952323,-0.0326517,-0.0,0.199336,0.271386,0.0653024,0.0506269,-0.0631242
,,,,,,,,,,,,,,,,-0.570056,-0.507006,0.219428,-0.104875,-0.463484,1.35353,-0.0353007,0.332955,0.00775478,0.0601048,0.0808727,-2.9078,0.063888,0.0655965,0.695237,0.285854,0.03479,3.26625,0.698803,0.0505486,0.231746,-0.0388886,-0.00807641,-0.101209,0.285025,0.231023,0.00378319,-0.471239,0.083929,0.774201,0.855074,-0.00356589,0.767652,-0.0349585,-0.0,0.201925,0.269911,0.0699159,0.0505486,-0.0630501
,,,,,,,,,,,,,,,,-0.574687,-0.511797,0.222681,-0.11178,-0.462762,1.31695,-0.0375881,0.330941,9.93868e-05,0.0606098,0.0810532,-2.9413,0.064393,0.0646598,0.694154,0.288162,0.003479,3.47006,0.701488,0.0504653,0.231385,-0.0392531,-0.00857149,-0.0995567,0.28734,0.230658,0.00378319,-0.462861,0.0835162,0.780968,0.862021,-0.0073343,0.854556,-0.03726,-0.0,0.204646,0.269911,0.0745188,0.0504653,-0.0628904
,,,,,,,,,,,,,,,,-0.579311,-0.516258,0.225913,-0.118668,-0.461994,1.35353,-0.0398699,0.328927,0.00296194,0.0611141,0.081001,-2.9078,0.0648972,0.0637395,0.693002,0.290467,0.024353,3.34464,0.698803,0.0503772,0.231001,-0.0411153,-0.00906533,-0.0979269,0.289652,0.230271,0.00378319,-0.464956,0.0831217,0.787956,0.868957,-0.00580143,0.999396,-0.0395559,-0.0,0.207345,0.271386,0.0791105,0.0503772,-0.0630532
,,,,,,,,,,,,,,,,-0.583927,-0.520892,0.229296,-0.125537,-0.46118,1.32218,-0.0421457,0.326914,0.0100591,0.0616174,0.0808363,-2.95135,0.0654006,0.0626643,0.691781,0.292768,0.038269,3.29238,0.698803,0.050284,0.230594,-0.0444752,-0.00955785,-0.0963201,0.29196,0.229861,0.00378319,-0.471239,0.0826348,0.795044,0.875881,-0.00702247,0.966807,-0.0418458,-0.0,0.210133,0.274336,0.0836902,0.050284,-0.0630352
,,,,,,,,,,,,,,,,-0.588535,-0.525557,0.232498,-0.132388,-0.46032,1.35353,-0.0444152,0.3249,0.0046357,0.0621197,0.0810214,-2.9614,0.0659029,0.0617661,0.690491,0.295064,-0.006958,3.46484,0.69746,0.050186,0.230164,-0.0331086,-0.010049,-0.0947361,0.294264,0.229428,0.00378319,-0.464956,0.0822985,0.801771,0.882792,-0.00696956,0.782136,-0.0441294,-0.0,0.212765,0.262537,0.0882573,0.050186,-0.0629775
