proportionalf_1.txt,proportionalf_2.txt,proportionalf_3.txt,wrench_fy.txt,integralf_4.txt,wrench_my.txt,integralf_5.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,integralf_3.txt,proportionalf_5.txt,wrench_fz.txt,wrench_fx.txt,proportionalf_4.txt,wrench_mx.txt,accd3.txt,trq2.txt,vela5.txt,trq4.txt,trq3.txt,accd2.txt,posd5.txt,vela1.txt,trq5.txt,vela2.txt,posa4.txt,vela4.txt,veld4.txt,error_vel_4.txt,posa1.txt,posd2.txt,veld5.txt,error_vel_5.txt,posa2.txt,accd4.txt,vela3.txt,error_pos_4.txt,veld3.txt,trq1.txt,veld2.txt,posd4.txt,accd5.txt,error_pos_2.txt,error_pos_3.txt,error_pos_5.txt,posd3.txt,posa3.txt,error_vel_1.txt,accd1.txt,error_vel_2.txt,veld1.txt,error_pos_1.txt,posa5.txt,posd1.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,-0.742833,1.79252,0.00147493,0.257091,-2.47565,0.435256,0.00745032,0.00201384,-0.333984,-0.0,0.0106637,0.0855457,0.149532,0.0639859,0.000100692,0.0179155,0.0438174,0.0423425,0.00424921,0.580342,-0.00314159,0.0132237,-0.191399,0.303108,0.112149,0.0238874,0.164314,0.0136663,-0.017758,0.00680873,-0.0305914,-0.0128334,0.0353691,0.145085,0.112149,0.0373829,0.00587115,0.000641593,0.00597185,-0.188258
,,,,,,,,,,,,,,,,-0.752316,1.84478,-0.0,0.242607,-2.5393,0.440813,0.00789675,0.00201384,-0.323547,-0.0,0.0113274,0.0840708,0.155372,0.0713015,0.0001309,0.0190589,0.0454711,0.0454711,0.00424921,0.587751,-0.0010472,0.0140844,-0.198875,0.324012,0.116529,0.0254118,0.16641,0.0148097,-0.0196778,0.00723303,-0.0325427,-0.0128648,0.0368292,0.146938,0.116529,0.0388431,0.00622206,0.000663717,0.00635296,-0.197828
,,,,,,,,,,,,,,,,-0.761522,1.87091,0.00147493,0.238986,-2.56945,0.446207,0.00835981,0.00268512,-0.316589,-0.0,0.0117478,0.0663717,0.161286,0.0949142,0.000171177,0.0202463,0.0471454,0.0456705,0.00424921,0.594943,-0.00418879,0.0152473,-0.206445,0.36582,0.120964,0.0269951,0.168445,0.0159971,-0.0216572,0.0076961,-0.0345692,-0.0129119,0.0376364,0.148736,0.120964,0.0403215,0.00657759,0.000663717,0.00674877,-0.202256
,,,,,,,,,,,,,,,,-0.770453,1.88659,-0.0,0.235365,-2.6331,0.45144,0.00883972,0.00402768,-0.31311,-0.0,0.0121681,0.0412979,0.16727,0.125972,0.000231592,0.0214783,0.0488398,0.0488398,0.00425927,0.60192,-0.00314159,0.0164697,-0.214105,0.39195,0.125453,0.0286378,0.170419,0.0172191,-0.0237128,0.00817601,-0.0366719,-0.0129591,0.0377899,0.15048,0.125453,0.0418176,0.00692786,0.000663717,0.00715945,-0.210963
,,,,,,,,,,,,,,,,-0.77911,1.94407,-0.0,0.213639,-2.68335,0.456513,0.00933667,0.00604152,-0.302673,0.00067128,0.012677,0.0442478,0.173324,0.129076,0.000332284,0.0227555,0.0505536,0.0505536,0.00425927,0.608683,-0.00418879,0.0176637,-0.221853,0.39195,0.129993,0.0303407,0.172332,0.0184963,-0.0258454,0.00865083,-0.0388516,-0.0130062,0.0372894,0.152171,0.129321,0.0433309,0.00725289,0.000685841,0.00758518,-0.217664
,,,,,,,,,,,,,,,,-0.787495,1.9702,0.00147493,0.21726,-2.76375,0.461426,0.00985086,0.0107405,-0.302673,-0.0,0.0131858,0.0501475,0.179443,0.129296,0.000493391,0.0240784,0.0522863,0.0508113,0.00425927,0.615234,-0.00418879,0.0189187,-0.229686,0.386724,0.134583,0.0321045,0.174186,0.0198191,-0.0280402,0.00916502,-0.0411092,-0.013069,0.0341204,0.153809,0.134583,0.0448608,0.00753273,0.000685841,0.00802612,-0.225497
,,,,,,,,,,,,,,,,-0.79561,2.04337,-0.0,0.235365,-2.8341,0.466181,0.0103825,0.016782,-0.299194,-0.0,0.0136062,0.0486726,0.185628,0.136955,0.000714914,0.0254473,0.0540371,0.0540371,0.00425927,0.621574,-0.00628319,0.0203236,-0.237602,0.381498,0.139221,0.0339298,0.175979,0.0211881,-0.030298,0.0096745,-0.0434456,-0.0131476,0.0296249,0.155394,0.139221,0.0464069,0.00776753,0.000707965,0.00848245,-0.231319
,,,,,,,,,,,,,,,,-0.803457,2.0695,0.00147493,0.267954,-2.8944,0.470779,0.0109317,0.0208097,-0.288757,-0.0,0.0140265,0.0412979,0.191874,0.150576,0.00088609,0.0268629,0.0558056,0.0543307,0.00426934,0.627705,-0.00942478,0.0217907,-0.245597,0.39195,0.143906,0.0358173,0.177713,0.0225936,-0.0325883,0.0102237,-0.0458615,-0.0132732,0.0271588,0.156926,0.143906,0.0479685,0.00806822,0.000707965,0.00895431,-0.236173
,,,,,,,,,,,,,,,,-0.811038,2.12176,-0.0,0.300543,-2.948,0.475221,0.0114986,0.016782,-0.288757,0.00067128,0.0144469,0.0412979,0.198181,0.156883,0.000976713,0.0283256,0.0575912,0.0575912,0.00426934,0.633627,-0.0125664,0.0233206,-0.25367,0.465114,0.148636,0.0377675,0.179388,0.0240563,-0.0349118,0.0107685,-0.0483578,-0.013446,0.0327632,0.158407,0.147964,0.0495452,0.00846516,0.000730088,0.00944187,-0.241104
,,,,,,,,,,,,,,,,-0.818354,2.20537,0.00147493,0.383826,-2.91115,0.479507,0.0120835,0.00805537,-0.27832,-0.0,0.0148673,0.0412979,0.204546,0.163248,0.00101699,0.0298358,0.0593932,0.0579183,0.00427941,0.639343,-0.0167552,0.0249138,-0.261817,0.585312,0.15341,0.0397811,0.181004,0.0255564,-0.0371593,0.0113534,-0.0509352,-0.0137759,0.0430811,0.159836,0.15341,0.0511365,0.00892828,0.000730088,0.00994527,-0.245062
,,,,,,,,,,,,,,,,-0.825407,2.2315,-0.0,0.481593,-2.79725,0.48364,0.0126865,0.00402768,-0.274841,0.00067128,0.0152212,0.0412979,0.210967,0.169669,0.00106734,0.0313939,0.0612111,0.0612111,0.00428948,0.644854,-0.0345575,0.0266373,-0.270036,0.674154,0.158225,0.0418586,0.182563,0.0271045,-0.0393315,0.0119343,-0.0535944,-0.0142628,0.0487141,0.161213,0.157554,0.0527418,0.00939731,0.000752212,0.0104646,-0.235479
,,,,,,,,,,,,,,,,-0.8322,2.29944,0.00147493,0.521424,-2.9145,0.48762,0.0133078,0.00469896,-0.267883,0.00067128,0.015708,0.0353982,0.217442,0.182044,0.00114789,0.0330004,0.0630443,0.0615693,0.00429955,0.65016,-0.0513127,0.0282926,-0.278325,0.710736,0.163082,0.0440006,0.184063,0.0287009,-0.0415235,0.0125556,-0.0563361,-0.0148126,0.0496616,0.16254,0.162411,0.0543606,0.00985226,0.000752212,0.0110001,-0.227012
,,,,,,,,,,,,,,,,-0.838733,2.36738,-0.0,0.546771,-2.8676,0.491448,0.0139475,0.00872665,-0.267883,0.00067128,0.0163938,0.0501475,0.22397,0.173822,0.00132914,0.0346557,0.0648922,0.0648922,0.00430962,0.655264,-0.0534071,0.0298138,-0.286679,0.689832,0.167977,0.0462076,0.185506,0.0303461,-0.0437044,0.0131953,-0.0591611,-0.0154566,0.0472658,0.163816,0.167306,0.0559924,0.0102228,0.000752212,0.0115519,-0.233272
,,,,,,,,,,,,,,,,-0.845008,2.41441,-0.0,0.622812,-3.01165,0.495125,0.0146057,0.0201384,-0.264404,0.00067128,0.0171681,0.0707965,0.230547,0.159751,0.00162114,0.0363601,0.0667542,0.0667542,0.00430962,0.660167,-0.0659734,0.031312,-0.295098,0.60099,0.17291,0.0484801,0.186892,0.0320505,-0.0460321,0.0138314,-0.0620699,-0.0160378,0.0374983,0.165042,0.172239,0.0576368,0.0104989,0.000774336,0.01212,-0.229125
,,,,,,,,,,,,,,,,-0.851028,2.49803,0.00147493,0.68799,-3.0217,0.498653,0.0152826,0.0288651,-0.253967,-0.0,0.0178982,0.079646,0.237172,0.157526,0.00189301,0.038114,0.0686298,0.0671549,0.00431969,0.66487,-0.0596903,0.0329205,-0.303579,0.611442,0.177879,0.0508187,0.188222,0.0337943,-0.0483657,0.0145083,-0.0650633,-0.0166976,0.030428,0.166218,0.177879,0.0592931,0.0108117,0.000774336,0.0127047,-0.243888
,,,,,,,,,,,,,,,,-0.856795,2.57642,-0.0,0.727821,-3.1892,0.502031,0.0159783,0.0261799,-0.253967,0.00067128,0.0185398,0.0707965,0.243844,0.173047,0.00215481,0.0399178,0.0705184,0.0705184,0.00432976,0.669375,-0.0659734,0.0346839,-0.312118,0.616668,0.182883,0.0532238,0.189495,0.0355881,-0.0508158,0.0151819,-0.0681417,-0.0173259,0.034781,0.167344,0.182212,0.0609609,0.0111511,0.00079646,0.0133059,-0.246145
,,,,,,,,,,,,,,,,-0.862309,2.63913,0.00147493,0.771273,-3.2763,0.505262,0.016693,0.0268512,-0.247009,0.00067128,0.0191372,0.0634218,0.250559,0.187137,0.00248709,0.0417718,0.0724195,0.0709446,0.00433983,0.673683,-0.0628319,0.0365586,-0.320714,0.543504,0.187919,0.0556957,0.190713,0.037432,-0.0533202,0.0158966,-0.0713058,-0.0179856,0.0357886,0.168421,0.187248,0.0626398,0.0114368,0.00079646,0.0139239,-0.257882
,,,,,,,,,,,,,,,,-0.867573,2.69662,-0.0,0.778515,-3.41365,0.508347,0.0174268,0.0322215,-0.240051,0.00201384,0.0198451,0.0575221,0.257317,0.199795,0.00273882,0.0436763,0.0743325,0.0743325,0.00435997,0.677796,-0.0607375,0.0383899,-0.329363,0.559182,0.192988,0.0582351,0.191875,0.0393163,-0.0560993,0.0166303,-0.0745561,-0.0184569,0.0321077,0.169449,0.190974,0.0643292,0.0118199,0.00079646,0.0145588,-0.268626
,,,,,,,,,,,,,,,,-0.872589,2.78546,-0.0,0.767652,-3.53425,0.511286,0.0181797,0.0241661,-0.229614,0.00067128,0.0206858,0.0722714,0.264114,0.191843,0.00296035,0.0456316,0.0762568,0.0762568,0.00437004,0.681714,-0.0471239,0.0401564,-0.338064,0.590538,0.198086,0.0608422,0.192982,0.0412616,-0.0589494,0.0173611,-0.0778932,-0.0189438,0.0418625,0.170429,0.197415,0.0660286,0.0122502,0.000818584,0.0152105,-0.290941
,,,,,,,,,,,,,,,,-0.877358,2.8743,0.00147493,0.767652,-3.4371,0.51408,0.0189519,0.0221523,-0.229614,0.00067128,0.0214381,0.0811209,0.27095,0.189829,0.00326242,0.0476381,0.078192,0.076717,0.00438011,0.68544,-0.0502655,0.0420794,-0.346814,0.590538,0.203213,0.0635175,0.194034,0.043258,-0.0617926,0.0181334,-0.0813176,-0.019525,0.0455853,0.17136,0.202542,0.0677376,0.0126169,0.000818584,0.0158794,-0.296549
,,,,,,,,,,,,,,,,-0.881882,2.94746,-0.0,0.684369,-3.54095,0.516731,0.0197436,0.0322215,-0.229614,0.00067128,0.0222566,0.0766962,0.277823,0.201126,0.00357457,0.049696,0.0801374,0.0801374,0.00439017,0.688975,-0.0596903,0.0440047,-0.355611,0.606216,0.208367,0.0662613,0.195033,0.0453058,-0.0646607,0.018925,-0.0848297,-0.020169,0.0372342,0.172244,0.207696,0.0694557,0.0129908,0.000818584,0.0165653,-0.295921
,,,,,,,,,,,,,,,,-0.886163,2.99972,-0.0,0.626433,-3.48735,0.51924,0.0205547,0.0308789,-0.226135,0.00067128,0.0230973,0.079646,0.284729,0.205083,0.00390685,0.0518055,0.0820924,0.0820924,0.00441031,0.692319,-0.0659734,0.0459767,-0.364451,0.580086,0.213547,0.0690741,0.195977,0.0473952,-0.067507,0.019714,-0.08843,-0.020923,0.0403034,0.17308,0.212876,0.0711823,0.0133617,0.000840708,0.0172685,-0.298478
,,,,,,,,,,,,,,,,-0.890203,3.07289,0.00147493,0.503319,-3.62135,0.521607,0.0213855,0.0342353,-0.222656,0.00268512,0.024292,0.0929203,0.291668,0.198748,0.00424921,0.053967,0.0840567,0.0825818,0.00443045,0.695476,-0.0753982,0.047664,-0.373333,0.491244,0.218751,0.071956,0.196869,0.0495366,-0.0704419,0.0205448,-0.0921188,-0.021677,0.0386818,0.173869,0.216066,0.0729171,0.0137398,0.000840708,0.017989,-0.297935
,,,,,,,,,,,,,,,,-0.894004,3.18786,-0.0,0.485214,-3.53425,0.523834,0.0222359,0.0342353,-0.219177,0.00201384,0.0256195,0.123894,0.298638,0.174744,0.00458149,0.0561806,0.0860296,0.0860296,0.00445059,0.698445,-0.079587,0.0492881,-0.382254,0.60099,0.223979,0.0749075,0.197707,0.0517301,-0.073183,0.0213731,-0.0958968,-0.0227137,0.0404242,0.174611,0.221965,0.0746595,0.0141454,0.000862832,0.0187269,-0.302667
,,,,,,,,,,,,,,,,-0.897567,3.26625,0.00147493,0.597465,-3.4974,0.525922,0.0231061,0.0342353,-0.212219,0.00067128,0.026969,0.134218,0.305637,0.171418,0.00501447,0.0584467,0.0880107,0.0865358,0.00447073,0.701229,-0.10472,0.0509599,-0.391213,0.553956,0.229228,0.0779289,0.198492,0.0539759,-0.0758565,0.0222432,-0.0997641,-0.0239075,0.0421739,0.175307,0.228556,0.0764092,0.0144678,0.000862832,0.0194822,-0.286493
,,,,,,,,,,,,,,,,-0.900894,3.32896,-0.0,0.691611,-3.53425,0.527871,0.0239961,0.0443045,-0.205261,0.00201384,0.0284292,0.132743,0.312662,0.179919,0.00548772,0.0607653,0.0899993,0.0899993,0.00449087,0.703828,-0.120428,0.0525912,-0.400205,0.553956,0.234497,0.0810204,0.199226,0.0562744,-0.078447,0.0231333,-0.103721,-0.0252741,0.033861,0.175957,0.232483,0.0781655,0.0147674,0.000862832,0.0202551,-0.279777
,,,,,,,,,,,,,,,,-0.903988,3.42826,-0.0,0.735063,-3.70175,0.529684,0.0249061,0.0463184,-0.201782,0.00268512,0.0300221,0.147493,0.319713,0.17222,0.00598111,0.0631367,0.091995,0.091995,0.00454121,0.706245,-0.13823,0.0541601,-0.40923,0.501696,0.239784,0.0841822,0.199907,0.0585954,-0.0810647,0.0240211,-0.107768,-0.0267035,0.0336098,0.176561,0.237099,0.0799282,0.0150644,0.000884956,0.0210456,-0.271
,,,,,,,,,,,,,,,,-0.906849,3.52232,0.00147493,0.764031,-3.65485,0.53136,0.025836,0.0490035,-0.187866,0.00469896,0.031792,0.163717,0.326786,0.16307,0.00644429,0.065561,0.0939973,0.0925224,0.00460163,0.70848,-0.142419,0.0556226,-0.418284,0.62712,0.24509,0.0874147,0.200537,0.0609594,-0.0836472,0.0249511,-0.111906,-0.0282586,0.0326931,0.17712,0.240391,0.0816966,0.0154094,0.000884956,0.0218537,-0.275865
,,,,,,,,,,,,,,,,-0.90948,3.57458,-0.0,0.659022,-3.66825,0.532901,0.0267861,0.0463184,-0.180908,0.00604152,0.0334956,0.174041,0.333882,0.15984,0.00695782,0.0680385,0.0960056,0.0960056,0.00469225,0.710535,-0.154985,0.0572224,-0.427366,0.621894,0.250411,0.090718,0.201117,0.0633463,-0.086336,0.0259011,-0.116134,-0.029798,0.0371521,0.177634,0.24437,0.0834704,0.0157217,0.000884956,0.0226795,-0.272381
,,,,,,,,,,,,,,,,-0.911882,3.60071,-0.0,0.564876,-3.6046,0.534309,0.0277562,0.0523599,-0.180908,0.00872665,0.0351549,0.165192,0.340997,0.175805,0.00751163,0.0705693,0.0980195,0.0980195,0.00481308,0.712412,-0.161268,0.0589375,-0.436473,0.632346,0.255747,0.0940924,0.201645,0.0657562,-0.0888174,0.0268491,-0.120453,-0.0316358,0.0328892,0.178103,0.247021,0.0852491,0.0160115,0.00090708,0.0235231,-0.275204
,,,,,,,,,,,,,,,,-0.914057,3.56936,0.00147493,0.539529,-3.73525,0.535583,0.0287465,0.055045,-0.180908,0.012083,0.0370133,0.174041,0.348129,0.174088,0.00802516,0.0731535,0.100038,0.0985634,0.00498426,0.714111,-0.185354,0.0605247,-0.445603,0.632346,0.261097,0.097538,0.202124,0.0681692,-0.0911543,0.0278394,-0.124864,-0.0337093,0.0319873,0.178528,0.249014,0.0870323,0.0163593,0.00090708,0.0243845,-0.260249
,,,,,,,,,,,,,,,,-0.916007,3.56413,-0.0,0.65178,-3.685,0.536726,0.029757,0.0510173,-0.180908,0.0181246,0.0389602,0.185841,0.355278,0.169437,0.00852862,0.0757913,0.102062,0.102062,0.00515543,0.715635,-0.208392,0.0620948,-0.454753,0.632346,0.266459,0.101055,0.202552,0.0706358,-0.0935826,0.0288278,-0.129365,-0.0357827,0.0378022,0.178909,0.248334,0.0888195,0.0167351,0.000929203,0.0252638,-0.246361
,,,,,,,,,,,,,,,,-0.917734,3.84111,0.00147493,0.767652,-3.62805,0.537738,0.0307877,0.0510173,-0.177429,0.016782,0.041438,0.20944,0.362441,0.153002,0.00910256,0.0784827,0.104089,0.102614,0.0052964,0.716984,-0.208392,0.0632056,-0.463922,0.559182,0.271831,0.104644,0.202931,0.0731863,-0.0956156,0.0298585,-0.133959,-0.0383431,0.039593,0.179246,0.255049,0.0906103,0.0170583,0.000929203,0.0261609,-0.25553
,,,,,,,,,,,,,,,,-0.91924,4.00834,-0.0,0.774894,-3.6515,0.53862,0.0318388,0.0523599,-0.177429,0.012083,0.0435841,0.218289,0.369617,0.151328,0.0096463,0.0812279,0.10612,0.10612,0.00540716,0.718161,-0.232478,0.0647198,-0.473107,0.648024,0.277213,0.108304,0.203261,0.0758208,-0.097866,0.0308874,-0.138644,-0.0407779,0.0400444,0.17954,0.26513,0.0924043,0.0174297,0.000951327,0.027076,-0.240629
,,,,,,,,,,,,,,,,-0.920526,4.0606,0.00147493,0.586602,-3.7118,0.539374,0.0329101,0.0543737,-0.166992,0.0107405,0.0459292,0.221239,0.376804,0.155565,0.0102706,0.084027,0.108154,0.106679,0.00556827,0.719165,-0.255516,0.0661068,-0.482306,0.590538,0.282603,0.112036,0.203543,0.0784587,-0.0998941,0.0319588,-0.143421,-0.0435268,0.0398273,0.179791,0.271863,0.094201,0.0177384,0.000951327,0.028009,-0.22679
,,,,,,,,,,,,,,,,-0.921594,3.87769,-0.0,0.525045,-3.68165,0.54,0.0340019,0.0624291,-0.163513,0.016782,0.0482965,0.230088,0.384,0.153912,0.010915,0.08688,0.110191,0.110191,0.00586028,0.72,-0.267035,0.0675435,-0.491517,0.590538,0.288,0.11584,0.203776,0.0810197,-0.102014,0.0330284,-0.14829,-0.0462757,0.0335709,0.18,0.271218,0.096,0.018045,0.000973451,0.02896,-0.224482
,,,,,,,,,,,,,,,,-0.922447,3.85679,0.00147493,0.727821,-3.74865,0.540499,0.035114,0.0644429,-0.160034,0.0288651,0.0508407,0.244838,0.391203,0.146366,0.0115594,0.089787,0.11223,0.110755,0.00620263,0.720666,-0.286932,0.0688753,-0.500737,0.663702,0.293403,0.119716,0.203962,0.0835844,-0.103834,0.0341405,-0.153251,-0.0494173,0.0333579,0.180166,0.264538,0.0978009,0.0183696,0.000973451,0.029929,-0.213805
,,,,,,,,,,,,,,,,-0.923085,3.9404,-0.0,0.789378,-3.6783,0.540873,0.0362464,0.0644429,-0.156555,0.0342353,0.0534071,0.256637,0.398413,0.141776,0.0122139,0.0927481,0.11427,0.11427,0.00657519,0.721164,-0.308923,0.070257,-0.509965,0.700284,0.29881,0.123664,0.2041,0.0861729,-0.105746,0.035273,-0.158305,-0.0525588,0.0351603,0.180291,0.264574,0.0996032,0.0187021,0.000973451,0.030916,-0.201042
,,,,,,,,,,,,,,,,-0.92351,3.84111,-0.0,0.720579,-3.66155,0.541123,0.0373994,0.0691419,-0.153076,0.0389343,0.0559513,0.256637,0.405626,0.148989,0.0129087,0.0957632,0.116311,0.116311,0.00698803,0.721497,-0.323584,0.071733,-0.519198,0.689832,0.30422,0.127684,0.204191,0.0887752,-0.107672,0.0364038,-0.163451,-0.055779,0.0322647,0.180374,0.265285,0.101407,0.0190123,0.000995575,0.0319211,-0.195614
,,,,,,,,,,,,,,,,-0.923726,3.90382,0.00147493,0.597465,-3.71515,0.541249,0.0385727,0.0691419,-0.153076,0.0422907,0.0585841,0.262537,0.412842,0.150305,0.0135431,0.0988325,0.118354,0.116879,0.00751163,0.721665,-0.339292,0.0731926,-0.528435,0.67938,0.309632,0.131777,0.204235,0.0913208,-0.109171,0.0375771,-0.168689,-0.0595175,0.0340686,0.180416,0.267341,0.103211,0.0194011,0.000995575,0.0329442,-0.189143
,,,,,,,,,,,,,,,,-0.923732,3.94563,-0.0,0.691611,-3.685,0.541252,0.0397664,0.0644429,-0.153076,0.0530312,0.061438,0.265487,0.420059,0.154572,0.0142077,0.101956,0.120396,0.120396,0.0081762,0.72167,-0.368614,0.0745031,-0.537672,0.580086,0.315044,0.135941,0.204233,0.0937796,-0.110685,0.0387487,-0.174019,-0.0633345,0.0405718,0.180417,0.262013,0.105015,0.0197776,0.0010177,0.0339853,-0.169059
,,,,,,,,,,,,,,,,-0.923531,3.98744,0.00147493,0.811104,-3.72855,0.541135,0.0409806,0.0664568,-0.153076,0.0691419,0.0643805,0.287611,0.427275,0.139664,0.0148924,0.105133,0.122438,0.120963,0.00895153,0.721513,-0.38118,0.0757973,-0.546909,0.663702,0.320456,0.140178,0.204186,0.0961818,-0.112291,0.0399629,-0.179442,-0.0671515,0.040362,0.180378,0.251314,0.106819,0.0201521,0.0010177,0.0350444,-0.165729
,,,,,,,,,,,,,,,,-0.923125,4.09718,-0.0,0.713337,-3.69505,0.540897,0.0422152,0.0684706,-0.149597,0.0785398,0.0672345,0.29351,0.434489,0.140978,0.0156073,0.108365,0.12448,0.12448,0.00979734,0.721196,-0.395841,0.0772521,-0.556142,0.663702,0.325867,0.144487,0.204093,0.0985676,-0.113659,0.0411754,-0.184957,-0.0712984,0.0401516,0.180299,0.247327,0.108622,0.0205144,0.00103982,0.0361217,-0.160301
,,,,,,,,,,,,,,,,-0.922516,4.19648,0.00147493,0.61557,-3.7721,0.54054,0.0434702,0.0751834,-0.142639,0.0872665,0.0703982,0.29351,0.441698,0.148188,0.0163625,0.111651,0.12652,0.125045,0.0107438,0.72072,-0.417832,0.0784693,-0.56537,0.747318,0.331274,0.148868,0.203955,0.100907,-0.1149,0.0424304,-0.190565,-0.0756653,0.0352412,0.18018,0.244007,0.110425,0.0208544,0.00103982,0.0372169,-0.147539
,,,,,,,,,,,,,,,,-0.921705,4.05015,-0.0,0.789378,-3.68835,0.540065,0.0447456,0.076526,-0.13916,0.0946505,0.0734956,0.309734,0.448903,0.139168,0.0171781,0.11499,0.128559,0.128559,0.0117608,0.720086,-0.434587,0.079825,-0.574592,0.742092,0.336677,0.153321,0.203772,0.10323,-0.116076,0.0436836,-0.196265,-0.0801892,0.0356997,0.180022,0.242026,0.112226,0.0211521,0.00106195,0.0383301,-0.140005
,,,,,,,,,,,,,,,,-0.920694,3.9404,0.00147493,0.811104,-3.71515,0.539473,0.0460414,0.0805537,-0.135681,0.102706,0.0771903,0.320059,0.4561,0.136041,0.0180742,0.118384,0.130595,0.12912,0.0130195,0.719297,-0.455531,0.0806553,-0.583804,0.710736,0.342075,0.157846,0.203545,0.105365,-0.116653,0.0449794,-0.202057,-0.0854042,0.0334712,0.179824,0.239369,0.114025,0.0213872,0.00106195,0.0394614,-0.128273
,,,,,,,,,,,,,,,,-0.919486,4.02925,-0.0,0.626433,-3.78215,0.538764,0.0473575,0.0812249,-0.135681,0.114789,0.0804203,0.333333,0.463288,0.129955,0.0188798,0.121832,0.132629,0.132629,0.0143083,0.718353,-0.47438,0.0820222,-0.593005,0.70551,0.347466,0.162443,0.203274,0.107524,-0.117746,0.0462955,-0.207941,-0.0901951,0.0345971,0.179588,0.232677,0.115822,0.0217309,0.00106195,0.0406106,-0.118624
,,,,,,,,,,,,,,,,-0.918081,4.22783,0.00147493,0.738684,-3.7386,0.537941,0.0486939,0.0805537,-0.128723,0.128886,0.0837611,0.328909,0.470466,0.141558,0.0196954,0.125333,0.13466,0.133186,0.0156677,0.717255,-0.494277,0.0833503,-0.602193,0.67938,0.35285,0.167111,0.20296,0.109666,-0.11857,0.0476099,-0.213917,-0.0953473,0.0370629,0.179314,0.223964,0.117617,0.0220825,0.00108407,0.0417778,-0.107916
,,,,,,,,,,,,,,,,-0.916481,4.04492,-0.0,0.836451,-3.7319,0.537004,0.0500507,0.0812249,-0.118286,0.139626,0.0874336,0.345133,0.477633,0.1325,0.0205412,0.128889,0.136688,0.136688,0.0171479,0.716006,-0.508938,0.0844182,-0.611366,0.658476,0.358224,0.171852,0.202603,0.111741,-0.119548,0.0489666,-0.219985,-0.100437,0.0381832,0.179001,0.218598,0.119408,0.0224218,0.00108407,0.042963,-0.102428
,,,,,,,,,,,,,,,,-0.91469,4.00834,-0.0,0.662643,-3.78885,0.535954,0.0514277,0.0865952,-0.118286,0.149024,0.0908849,0.364307,0.484786,0.120479,0.0213971,0.132498,0.138712,0.138712,0.0187791,0.714606,-0.525693,0.085779,-0.620522,0.747318,0.363589,0.176664,0.202203,0.113719,-0.120367,0.0503436,-0.226144,-0.105777,0.0346013,0.178651,0.214565,0.121196,0.0227689,0.00108407,0.044166,-0.0948288
,,,,,,,,,,,,,,,,-0.912707,4.21738,0.00147493,0.731442,-3.7319,0.534792,0.0528249,0.0872665,-0.118286,0.163121,0.0945796,0.346608,0.491924,0.145317,0.0222832,0.136161,0.140732,0.139257,0.0204707,0.713057,-0.549779,0.0869678,-0.629659,0.768222,0.368943,0.181547,0.201761,0.11569,-0.121041,0.0517187,-0.232395,-0.111354,0.0357146,0.178264,0.205822,0.122981,0.0231037,0.00110619,0.0453869,-0.0798804
,,,,,,,,,,,,,,,,-0.910535,4.09718,-0.0,0.840072,-3.7453,0.53352,0.0542423,0.0906229,-0.114807,0.175204,0.0984513,0.371681,0.499046,0.127365,0.0232297,0.139877,0.142747,0.142747,0.0223436,0.71136,-0.565487,0.088051,-0.638775,0.768222,0.374285,0.186502,0.201277,0.117533,-0.12154,0.0531361,-0.238737,-0.117197,0.0341387,0.17784,0.199081,0.124762,0.0233959,0.00110619,0.0466256,-0.0732888
,,,,,,,,,,,,,,,,-0.908176,4.17035,-0.0,0.644538,-3.71515,0.532138,0.0556798,0.0906229,-0.114807,0.185273,0.102345,0.386431,0.506151,0.11972,0.0241258,0.143646,0.144758,0.144758,0.0243473,0.709517,-0.57177,0.0891832,-0.647869,0.689832,0.379613,0.191528,0.200752,0.119299,-0.121863,0.0545736,-0.24517,-0.123308,0.0359149,0.177379,0.19434,0.126538,0.0237563,0.00110619,0.0478821,-0.0760993
,,,,,,,,,,,,,,,,-0.905632,4.26964,-0.0,0.778515,-3.74195,0.530647,0.0571374,0.0912941,-0.111328,0.198028,0.10635,0.38938,0.513236,0.123856,0.0250623,0.147469,0.146762,0.146762,0.0263713,0.707529,-0.603186,0.0902758,-0.656938,0.695058,0.384927,0.196625,0.200185,0.121098,-0.122434,0.0560091,-0.251695,-0.129261,0.0370149,0.176882,0.186899,0.128309,0.0240941,0.00112832,0.0491563,-0.0537526
,,,,,,,,,,,,,,,,-0.902904,4.22261,0.00147493,0.854556,-3.6783,0.529049,0.0586151,0.0926367,-0.111328,0.210111,0.11042,0.40413,0.520301,0.116171,0.0259987,0.151345,0.148761,0.147286,0.0285764,0.705398,-0.618894,0.0913727,-0.665981,0.67938,0.390226,0.201793,0.199578,0.122768,-0.122718,0.0574868,-0.258309,-0.135591,0.0374385,0.17635,0.180115,0.130075,0.0244496,0.00112832,0.0504483,-0.0470875
