proportionalf_4.txt,proportionalf_1.txt,wrench_fx.txt,wrench_fz.txt,integralf_4.txt,integralf_5.txt,integralf_1.txt,proportionalf_2.txt,wrench_mx.txt,wrench_mz.txt,wrench_my.txt,integralf_2.txt,wrench_fy.txt,proportionalf_3.txt,proportionalf_5.txt,integralf_3.txt,posd1.txt,error_vel_1.txt,veld3.txt,error_pos_4.txt,error_vel_3.txt,error_vel_4.txt,trq5.txt,vela4.txt,accd5.txt,trq3.txt,posa3.txt,error_pos_1.txt,veld4.txt,veld1.txt,error_pos_5.txt,veld2.txt,accd4.txt,vela5.txt,vela1.txt,posa4.txt,accd2.txt,accd3.txt,trq1.txt,error_pos_3.txt,accd1.txt,posd5.txt,posd2.txt,trq2.txt,posd4.txt,error_vel_5.txt,posd3.txt,trq4.txt,posa1.txt,vela3.txt,error_vel_2.txt,veld5.txt,vela2.txt,posa5.txt,error_pos_2.txt,posa2.txt
,,,,,,,,,,,,,,,,0.0377675,0.0753367,-0.0693633,0.0141633,-0.0693633,0.0955885,-0.27832,0.0442478,0.347299,-1.9564,-0.0118595,0.0218279,0.139836,0.198181,0.0195822,0.0693633,0.442343,0.00147493,0.122844,0.0130088,0.22177,-0.22177,0.86229,-0.00135911,0.633627,0.021507,0.0132186,1.55735,0.0271721,0.108634,-0.0132186,0.213639,0.0159396,0.0,0.0693633,0.110109,-0.0,0.00192478,0.00897948,0.00423914
,,,,,,,,,,,,,,,,0.0397811,0.0749889,-0.0715911,0.015252,-0.0715911,0.107407,-0.271362,0.0368732,0.35043,-1.97315,-0.0118595,0.0224922,0.14428,0.204546,0.0206786,0.0715911,0.446332,0.00147493,0.129557,0.0133407,0.22377,-0.22377,0.945906,-0.00206386,0.639343,0.0226255,0.0139234,1.5678,0.0285927,0.112123,-0.0139234,0.220881,0.0172888,0.0,0.0715911,0.113598,-0.0,0.0019469,0.00968424,0.00423914
,,,,,,,,,,,,,,,,0.0418586,0.0753685,-0.0738385,0.0164738,-0.0738385,0.120739,-0.267883,0.0280236,0.353449,-1.9832,-0.0118595,0.0232608,0.148762,0.210967,0.0217879,0.0738385,0.450177,0.00147493,0.135599,0.0135841,0.225699,-0.225699,0.904098,-0.00279099,0.644854,0.0237791,0.0146505,1.5678,0.0300579,0.115642,-0.0146505,0.271575,0.0185978,0.0,0.0738385,0.117117,-0.0,0.00199115,0.0104114,0.00423914
,,,,,,,,,,,,,,,,0.0440006,0.0784873,-0.0761048,0.0177849,-0.0761048,0.131159,-0.257446,0.0221239,0.356355,-2.01,-0.0118752,0.0239528,0.153283,0.217442,0.0229547,0.0761048,0.453879,0.00147493,0.138955,0.0137832,0.227556,-0.227556,0.883194,-0.00352499,0.65016,0.024968,0.0154002,1.5678,0.0315681,0.119192,-0.0154002,0.311406,0.0200478,0.0,0.0761048,0.120666,-0.0,0.00201327,0.0111611,0.00423914
,,,,,,,,,,,,,,,,0.0462076,0.0769593,-0.0783894,0.0191413,-0.0773422,0.135716,-0.253967,0.0221239,0.359151,-2.0502,-0.0118752,0.0247199,0.15784,0.22397,0.024135,0.0783894,0.457441,0.00442478,0.14701,0.0139823,0.229342,-0.229342,0.972036,-0.00429744,0.655264,0.0261925,0.0161727,1.58348,0.0331236,0.119819,-0.0161727,0.358479,0.0214877,-0.0010472,0.0777181,0.124244,0.00067128,0.00205752,0.0119235,0.00424921
,,,,,,,,,,,,,,,,0.0484801,0.0788376,-0.0806915,0.0204993,-0.0806915,0.143257,-0.250488,0.019174,0.361837,-2.0703,-0.0118752,0.0254519,0.162431,0.230547,0.0253512,0.0806915,0.460862,0.00442478,0.151709,0.0142257,0.231058,-0.231058,0.945906,-0.00509283,0.660167,0.0274529,0.0169681,1.60961,0.034725,0.123424,-0.0169681,0.380205,0.0230283,0.0,0.0806915,0.127849,-0.0,0.00210177,0.0127188,0.00424921
,,,,,,,,,,,,,,,,0.0508187,0.0794214,-0.0830103,0.0219476,-0.0830103,0.144932,-0.24353,0.0221239,0.364412,-2.077,-0.0118752,0.0261894,0.167056,0.237172,0.0266035,0.0830103,0.464143,0.00442478,0.157751,0.0144248,0.232705,-0.232705,0.930228,-0.00591133,0.66487,0.0287496,0.0177865,1.63574,0.0363724,0.127056,-0.0177865,0.39831,0.0246293,0.0,0.0830103,0.13148,-0.0,0.00214602,0.0135373,0.00424921
,,,,,,,,,,,,,,,,0.0532238,0.0807226,-0.0853453,0.0234202,-0.0853453,0.14959,-0.240051,0.0221239,0.366879,-2.0971,-0.0118752,0.0268122,0.171714,0.243844,0.0278702,0.0853453,0.467286,0.0058997,0.163121,0.014646,0.234281,-0.234281,0.982488,-0.00675309,0.669375,0.0300826,0.0186283,1.65664,0.0380662,0.129237,-0.0186283,0.438141,0.0264115,0.0,0.0853453,0.135137,-0.0,0.00221239,0.0143791,0.00424921
,,,,,,,,,,,,,,,,0.0556957,0.0787114,-0.0876957,0.025028,-0.0876957,0.161652,-0.233093,0.0147493,0.369239,-2.11385,-0.0118752,0.027512,0.176402,0.250559,0.0291958,0.0876957,0.470291,0.00442478,0.171848,0.0147788,0.235789,-0.235789,1.00862,-0.00761828,0.673683,0.0314524,0.0194935,1.66187,0.0398067,0.134393,-0.0194935,0.496077,0.0281837,0.0,0.0876957,0.138818,-0.0,0.00225664,0.0152443,0.00424921
,,,,,,,,,,,,,,,,0.0582351,0.0814413,-0.0900609,0.0267049,-0.0890137,0.167845,-0.226135,0.0132743,0.371491,-2.1641,-0.0118909,0.0283396,0.181119,0.257317,0.0305582,0.0900609,0.47316,0.00442478,0.175875,0.0148894,0.237228,-0.237228,0.972036,-0.00849135,0.677796,0.0328591,0.0203823,1.688,0.0415943,0.138097,-0.0203823,0.550392,0.0298955,-0.0010472,0.0900609,0.142521,-0.0,0.00230088,0.0161331,0.00424921
,,,,,,,,,,,,,,,,0.0608422,0.0801836,-0.0924401,0.0284071,-0.0924401,0.17554,-0.226135,0.0103245,0.373636,-2.1775,-0.0118909,0.0290839,0.185864,0.264114,0.0319356,0.0924401,0.475893,0.0058997,0.183931,0.0150221,0.2386,-0.2386,1.03997,-0.00940384,0.681714,0.0343029,0.0212948,1.73503,0.0434292,0.140347,-0.0212948,0.590223,0.0317583,0.0,0.0924401,0.146247,-0.0,0.00236726,0.0170355,0.00425927
,,,,,,,,,,,,,,,,0.0635175,0.0796355,-0.0948326,0.0301568,-0.0937854,0.177362,-0.222656,0.0132743,0.375676,-2.18755,-0.0119066,0.0297554,0.190636,0.27095,0.0333726,0.0948326,0.478492,0.00442478,0.191315,0.0151549,0.239904,-0.239904,1.02952,-0.0103245,0.68544,0.0357841,0.0222311,1.75594,0.0453117,0.145569,-0.0222311,0.640917,0.0337621,-0.0010472,0.0941614,0.149994,0.00067128,0.0024115,0.0179718,0.00425927
,,,,,,,,,,,,,,,,0.0662613,0.08248,-0.0972379,0.0319102,-0.0972379,0.180684,-0.219177,0.0147493,0.377611,-2.20765,-0.0119066,0.0306465,0.195434,0.277823,0.034825,0.0972379,0.480957,0.0058997,0.195343,0.0153319,0.241141,-0.241141,1.00339,-0.0112848,0.688975,0.0373028,0.0231915,1.80297,0.047242,0.147861,-0.0231915,0.669885,0.0356148,0.0,0.0972379,0.15376,-0.0,0.00247788,0.0189322,0.00425927
,,,,,,,,,,,,,,,,0.0690741,0.0846877,-0.0996552,0.033601,-0.0996552,0.176656,-0.212219,0.0235988,0.379442,-2.22775,-0.0119066,0.0314052,0.200255,0.284729,0.0363372,0.0996552,0.48329,0.00442478,0.200042,0.0156195,0.242312,-0.242312,1.14449,-0.0122693,0.692319,0.0388593,0.0241759,1.83433,0.0492205,0.153121,-0.0241759,0.695232,0.0376689,0.0,0.0996552,0.157546,-0.0,0.00252212,0.0199166,0.00425927
,,,,,,,,,,,,,,,,0.071956,0.0815576,-0.102084,0.0351853,-0.102084,0.168226,-0.212219,0.0368732,0.38117,-2.2713,-0.0119066,0.0321927,0.205099,0.291668,0.0378874,0.102084,0.485491,0.00442478,0.210111,0.0160619,0.243416,-0.243416,1.07133,-0.013278,0.695476,0.0404538,0.0251846,1.86568,0.0512472,0.156924,-0.0251846,0.702474,0.0397633,0.0,0.102084,0.161349,-0.0,0.00256637,0.0209153,0.00426934
,,,,,,,,,,,,,,,,0.0749075,0.0831571,-0.104523,0.0366411,-0.103476,0.152442,-0.201782,0.0575221,0.382795,-2.28135,-0.0119223,0.0329592,0.209964,0.298638,0.0394758,0.104523,0.487561,0.00442478,0.215481,0.0166814,0.244456,-0.244456,1.10269,-0.0142953,0.698445,0.0420864,0.0262176,1.89181,0.0533225,0.160744,-0.0262176,0.706095,0.0419483,-0.0010472,0.103852,0.165169,0.00067128,0.00261062,0.0219483,0.00426934
,,,,,,,,,,,,,,,,0.0779289,0.0834428,-0.106973,0.0381236,-0.106973,0.151428,-0.20874,0.0634218,0.384318,-2.3115,-0.0119223,0.0337351,0.21485,0.305637,0.0411245,0.106973,0.489502,0.00442478,0.222194,0.017323,0.24543,-0.24543,1.10269,-0.0153528,0.701229,0.0437572,0.0272751,1.93362,0.0554466,0.16458,-0.0272751,0.76041,0.0441938,0.0,0.106973,0.169004,-0.0,0.00263274,0.0230058,0.00426934
,,,,,,,,,,,,,,,,0.0810204,0.0830842,-0.109432,0.0395665,-0.109432,0.153382,-0.198303,0.0663717,0.38574,-2.3383,-0.0119223,0.0345006,0.219754,0.312662,0.0427895,0.109432,0.491314,0.00147493,0.229578,0.0180531,0.24634,-0.24634,1.14449,-0.0164348,0.703828,0.0454665,0.0283571,1.95975,0.0576196,0.17138,-0.0283571,0.79662,0.0465197,0.0,0.10876,0.172855,0.00067128,0.00267699,0.0240777,0.00427941
,,,,,,,,,,,,,,,,0.0841822,0.0820793,-0.111899,0.041147,-0.111899,0.158304,-0.194824,0.0663717,0.387062,-2.3785,-0.0119381,0.0350948,0.224676,0.319713,0.0445153,0.111899,0.492999,0.00442478,0.237633,0.0186947,0.247186,-0.247186,1.09223,-0.0175257,0.706245,0.0472144,0.0294638,1.99111,0.0598417,0.172294,-0.0294638,0.821967,0.0490874,0.0,0.111899,0.176719,-0.0,0.00269911,0.0251743,0.00428948
,,,,,,,,,,,,,,,,0.0874147,0.0831116,-0.114375,0.0428654,-0.113328,0.175041,-0.191345,0.0545723,0.388285,-2.39525,-0.0119381,0.0358503,0.229614,0.326786,0.0462576,0.114375,0.494557,0.00147493,0.243675,0.0192478,0.247968,-0.247968,1.11314,-0.0186571,0.70848,0.0490009,0.0305951,2.02246,0.0621131,0.179121,-0.0305951,0.865419,0.0515644,-0.0010472,0.113704,0.180596,0.00067128,0.00274336,0.0263057,0.00428948
,,,,,,,,,,,,,,,,0.090718,0.0774525,-0.116859,0.0445004,-0.116859,0.17262,-0.180908,0.0619469,0.389408,-2.4187,-0.0119538,0.0365759,0.234566,0.333882,0.0480608,0.116859,0.495989,0.00147493,0.256429,0.0199336,0.248687,-0.248687,1.09746,-0.0197975,0.710535,0.0508263,0.0317513,2.07472,0.064434,0.183009,-0.0317513,0.86904,0.0541421,0.0,0.116187,0.184484,0.00067128,0.00276549,0.0274518,0.00429955
,,,,,,,,,,,,,,,,0.0940924,0.0865812,-0.119349,0.0461187,-0.118302,0.164312,-0.177429,0.0752212,0.390434,-2.42875,-0.0119538,0.0374128,0.239533,0.340997,0.049903,0.119349,0.497296,0.00147493,0.254415,0.0206858,0.249344,-0.249344,1.07133,-0.0209786,0.712412,0.0526907,0.0329323,2.13221,0.0668045,0.186909,-0.0329323,0.858177,0.0566796,-0.0010472,0.118677,0.188384,0.00067128,0.00278761,0.0286227,0.00430962
,,,,,,,,,,,,,,,,0.097538,0.0823022,-0.121845,0.0478088,-0.121845,0.169291,-0.17395,0.0752212,0.391363,-2.479,-0.0119538,0.0382404,0.244512,0.348129,0.0517843,0.121845,0.49848,0.00147493,0.265827,0.0214159,0.249939,-0.249939,1.14972,-0.0221845,0.714111,0.054594,0.0341383,2.17402,0.0692247,0.190818,-0.0341383,0.83283,0.0592976,0.0,0.121845,0.192293,-0.0,0.00280973,0.0298287,0.00430962
,,,,,,,,,,,,,,,,0.101055,0.0827383,-0.124347,0.0494824,-0.1233,0.172806,-0.170471,0.0766962,0.392195,-2.5125,-0.0119695,0.038928,0.249502,0.355278,0.0537047,0.124347,0.499541,0.00147493,0.27254,0.0222124,0.250472,-0.250472,1.14972,-0.0233998,0.715635,0.0565365,0.0353693,2.23673,0.0716948,0.194736,-0.0353693,0.745926,0.062127,-0.0010472,0.123676,0.19621,0.00067128,0.00283186,0.0310496,0.00431969
,,,,,,,,,,,,,,,,0.104644,0.0825174,-0.126854,0.0512945,-0.126854,0.179281,-0.166992,0.0752212,0.392932,-2.5259,-0.0119695,0.0397878,0.254502,0.362441,0.0556643,0.126854,0.50048,0.00147493,0.279924,0.0229204,0.250945,-0.250945,1.11314,-0.0246558,0.716984,0.0585183,0.0366253,2.25241,0.0742148,0.198661,-0.0366253,0.720579,0.0648558,0.0,0.126854,0.200136,-0.0,0.00285398,0.0322955,0.00432976
,,,,,,,,,,,,,,,,0.108304,0.0829805,-0.129366,0.0528689,-0.128319,0.175441,-0.166992,0.0840708,0.393574,-2.5594,-0.0119852,0.040518,0.259511,0.369617,0.0576632,0.129366,0.501298,0.00147493,0.286637,0.0239159,0.251356,-0.251356,1.21766,-0.0259212,0.718161,0.0605393,0.0379064,2.29944,0.0767849,0.202594,-0.0379064,0.604707,0.0677859,-0.0010472,0.128695,0.204069,0.00067128,0.00287611,0.0335665,0.00433983
,,,,,,,,,,,,,,,,0.112036,0.0827832,-0.131881,0.0543608,-0.131881,0.153908,-0.163513,0.110619,0.394122,-2.60965,-0.0120009,0.0413502,0.264528,0.376804,0.0597014,0.131881,0.501996,0.00147493,0.294021,0.0250442,0.251708,-0.251708,1.12882,-0.0272117,0.719165,0.0625997,0.0392126,2.36738,0.0794051,0.206532,-0.0392126,0.572118,0.0706858,0.0,0.13121,0.208007,0.00067128,0.00289823,0.0348728,0.00433983
,,,,,,,,,,,,,,,,0.11584,0.0812525,-0.1344,0.055748,-0.133353,0.145657,-0.163513,0.123894,0.394576,-2.64315,-0.0120009,0.0420831,0.269551,0.384,0.0617791,0.1344,0.502576,0.00147493,0.302747,0.0263274,0.252,-0.252,1.22811,-0.0285431,0.72,0.0646995,0.040544,2.40919,0.0820755,0.210476,-0.040544,0.608328,0.0737569,-0.0010472,0.133729,0.211951,0.00067128,0.00292035,0.0361941,0.0043499
,,,,,,,,,,,,,,,,0.119716,0.0824144,-0.136921,0.057274,-0.136921,0.15511,-0.153076,0.119469,0.394938,-2.6733,-0.0120009,0.0429081,0.274579,0.391203,0.0638962,0.136921,0.503038,0.00147493,0.308789,0.0275221,0.252233,-0.252233,1.17585,-0.0298997,0.720666,0.0668387,0.0419006,2.45622,0.0847961,0.214424,-0.0419006,0.68799,0.0768079,0.0,0.136921,0.215899,-0.0,0.00294248,0.0375507,0.0043499
,,,,,,,,,,,,,,,,0.123664,0.0842535,-0.139444,0.0585847,-0.138397,0.146868,-0.153076,0.132743,0.395208,-2.7068,-0.0120323,0.0432816,0.279611,0.398413,0.0660528,0.139444,0.503383,0.00147493,0.314159,0.0289823,0.252408,-0.252408,1.21243,-0.0312501,0.721164,0.0690174,0.0432824,2.47712,0.087567,0.218374,-0.0432824,0.811104,0.0803825,-0.0010472,0.138773,0.219849,0.00067128,0.0029646,0.0389225,0.00435997
,,,,,,,,,,,,,,,,0.127684,0.0807265,-0.141969,0.059968,-0.140922,0.141579,-0.153076,0.143068,0.395387,-2.7269,-0.0120323,0.0441803,0.284646,0.405626,0.068249,0.141969,0.503612,0.00147493,0.3249,0.0304204,0.252524,-0.252524,1.24901,-0.0326572,0.721497,0.0712357,0.0446895,2.56597,0.0903883,0.222327,-0.0446895,0.847314,0.0835039,-0.0010472,0.141298,0.223802,0.00067128,0.00298673,0.0403195,0.00437004
,,,,,,,,,,,,,,,,0.131777,0.0839147,-0.144495,0.0613131,-0.143448,0.143665,-0.153076,0.146018,0.395476,-2.78385,-0.012048,0.0448995,0.289683,0.412842,0.0704846,0.144495,0.503726,0.00147493,0.328927,0.0319469,0.252583,-0.252583,1.20721,-0.0340738,0.721665,0.0734935,0.0461218,2.5921,0.09326,0.226282,-0.0461218,0.840072,0.0868771,-0.0010472,0.143823,0.227757,0.00067128,0.00300885,0.0417417,0.00438011
,,,,,,,,,,,,,,,,0.135941,0.0817336,-0.147021,0.0627528,-0.147021,0.142803,-0.153076,0.151917,0.395476,-2.81735,-0.0120637,0.0456707,0.29472,0.420059,0.0727599,0.147021,0.503726,0.00147493,0.338325,0.0334292,0.252584,-0.252584,1.24379,-0.0355157,0.72167,0.0757908,0.0475794,2.64436,0.096182,0.230237,-0.0475794,0.735063,0.0902704,0.0,0.146349,0.231712,0.00067128,0.00303097,0.0431892,0.00439017
,,,,,,,,,,,,,,,,0.140178,0.0862645,-0.149546,0.0642208,-0.148499,0.156689,-0.149597,0.143068,0.395387,-2.8609,-0.0120794,0.0464939,0.299757,0.427275,0.0750746,0.149546,0.503614,0.00147493,0.34101,0.0349336,0.25253,-0.25253,1.27514,-0.0369828,0.721513,0.0781277,0.0490622,2.70707,0.0991544,0.234191,-0.0490622,0.630054,0.0936839,-0.0010472,0.148875,0.235666,0.00067128,0.0030531,0.044662,0.00440024
,,,,,,,,,,,,,,,,0.144487,0.0840803,-0.152071,0.0655178,-0.151024,0.144025,-0.142639,0.160767,0.39521,-2.8743,-0.0120951,0.0472181,0.304792,0.434489,0.077451,0.152071,0.503389,0.00147493,0.350408,0.0366593,0.252419,-0.252419,1.31695,-0.0384752,0.721196,0.0805041,0.0505703,2.76455,0.102177,0.238144,-0.0505703,0.597465,0.0972685,-0.0010472,0.1514,0.239619,0.00067128,0.0030531,0.0461499,0.00442038
,,,,,,,,,,,,,,,,0.148868,0.0852485,-0.154594,0.0669316,-0.153547,0.135783,-0.135681,0.174041,0.394945,-2.90445,-0.0120951,0.048256,0.309825,0.441698,0.0798449,0.154594,0.503053,0.00147493,0.35645,0.0383186,0.252252,-0.252252,1.26992,-0.0400085,0.72072,0.0829201,0.0521036,2.81159,0.10525,0.242095,-0.0521036,0.666264,0.100612,-0.0010472,0.153923,0.24357,0.00067128,0.00307522,0.0476833,0.00442038
,,,,,,,,,,,,,,,,0.153321,0.0843973,-0.157116,0.0681081,-0.156069,0.120163,-0.142639,0.19469,0.394595,-2.9681,-0.0121265,0.0491446,0.314853,0.448903,0.0822782,0.157116,0.502608,0.00147493,0.364505,0.0402655,0.25203,-0.25203,1.3274,-0.0415357,0.720086,0.0853755,0.0536622,2.86907,0.108374,0.246043,-0.0536622,0.789378,0.104176,-0.0010472,0.157116,0.247518,-0.0,0.00309734,0.0492317,0.00443045
,,,,,,,,,,,,,,,,0.157846,0.0868953,-0.159635,0.069357,-0.158588,0.123711,-0.146118,0.196165,0.394159,-3.0083,-0.0121423,0.0498533,0.319876,0.4561,0.084751,0.159635,0.502053,-0.0,0.369204,0.0421903,0.251754,-0.251754,1.35876,-0.0431037,0.719297,0.0878704,0.055246,2.90043,0.111547,0.251462,-0.055246,0.847314,0.107992,-0.0010472,0.158964,0.251462,0.00067128,0.00311947,0.0508155,0.00443045
,,,,,,,,,,,,,,,,0.162443,0.0840145,-0.162151,0.0704127,-0.159009,0.130204,-0.146118,0.19469,0.393638,-3.0485,-0.0121737,0.0503219,0.324894,0.463288,0.0872632,0.162151,0.501391,0.00147493,0.379273,0.0443584,0.251423,-0.251423,1.35876,-0.0446812,0.718353,0.0904047,0.0568549,2.96314,0.114771,0.253926,-0.0568549,0.771273,0.112121,-0.00314159,0.16148,0.255401,0.00067128,0.00314159,0.0524043,0.00445059
,,,,,,,,,,,,,,,,0.167111,0.0838086,-0.164663,0.0716292,-0.161522,0.130789,-0.13916,0.199115,0.393033,-3.0887,-0.0121894,0.051104,0.329904,0.470466,0.0898147,0.164663,0.500621,0.00442478,0.386658,0.0464159,0.251039,-0.251039,1.3274,-0.0462996,0.717255,0.0929784,0.058489,3.01018,0.118045,0.254909,-0.058489,0.604707,0.116007,-0.00314159,0.162649,0.259334,0.00201384,0.00316372,0.0540283,0.00446066
,,,,,,,,,,,,,,,,0.171852,0.0869473,-0.167171,0.0726745,-0.166124,0.116617,-0.142639,0.218289,0.392344,-3.12555,-0.0122208,0.0519175,0.334906,0.477633,0.0924056,0.167171,0.499745,0.00147493,0.390685,0.0486947,0.250602,-0.250602,1.37966,-0.0479273,0.716006,0.0955914,0.0601481,3.09379,0.121369,0.261786,-0.0601481,0.597465,0.119934,-0.0010472,0.1665,0.263261,0.00067128,0.00318584,0.0556573,0.00449087
,,,,,,,,,,,,,,,,0.176664,0.0820175,-0.169675,0.0737698,-0.165486,0.11276,-0.128723,0.227139,0.391573,-3.17245,-0.0122679,0.0528026,0.339898,0.484786,0.0950357,0.169675,0.498764,0.00147493,0.402768,0.0509734,0.250112,-0.250112,1.41625,-0.0495645,0.714606,0.0982436,0.0618324,3.15128,0.124743,0.265706,-0.0618324,0.767652,0.123861,-0.00418879,0.16699,0.267181,0.00268512,0.00320796,0.0573314,0.00450094
,,,,,,,,,,,,,,,,0.181547,0.0844569,-0.172173,0.0749149,-0.167985,0.100043,-0.132202,0.244838,0.390721,-3.1825,-0.012315,0.0537088,0.344881,0.491924,0.0977049,0.172173,0.497679,0.00147493,0.407467,0.0532522,0.24957,-0.24957,1.36399,-0.0512266,0.713057,0.100935,0.0635416,3.19831,0.128167,0.269617,-0.0635416,0.829209,0.127839,-0.00418879,0.171502,0.271092,0.00067128,0.00323009,0.0590306,0.004511
,,,,,,,,,,,,,,,,0.186502,0.0835238,-0.174666,0.075955,-0.168383,0.118288,-0.125244,0.231563,0.389787,-3.2093,-0.0124093,0.0545454,0.349852,0.499046,0.100413,0.174666,0.496491,0.00147493,0.415523,0.0556858,0.248976,-0.248976,1.34831,-0.0528665,0.71136,0.103665,0.0652758,3.2558,0.131641,0.27352,-0.0652758,0.76041,0.131957,-0.00628319,0.173995,0.274995,0.00067128,0.00325221,0.0607447,0.00453114
,,,,,,,,,,,,,,,,0.191528,0.0825729,-0.177153,0.0771331,-0.163539,0.111447,-0.114807,0.243363,0.388774,-3.19925,-0.0125821,0.0552316,0.35481,0.506151,0.103161,0.177153,0.495201,0.00147493,0.423578,0.058031,0.248331,-0.248331,1.3274,-0.0544528,0.709517,0.106435,0.0670349,3.31328,0.135164,0.277413,-0.0670349,0.601086,0.136297,-0.0136136,0.174468,0.278888,0.00268512,0.00327434,0.0624736,0.00456135
,,,,,,,,,,,,,,,,0.196625,0.0816029,-0.179633,0.0780732,-0.1545,0.107543,-0.125244,0.252212,0.387681,-3.0887,-0.0128805,0.0560491,0.359755,0.513236,0.105947,0.179633,0.49381,-0.0,0.431633,0.0606637,0.247635,-0.247635,1.32218,-0.0559383,0.707529,0.109243,0.0688189,3.37077,0.138737,0.28277,-0.0688189,0.648159,0.140576,-0.0251327,0.176948,0.28277,0.00268512,0.00329646,0.0642172,0.00460163
,,,,,,,,,,,,,,,,0.201793,0.0812836,-0.182105,0.0786202,-0.144406,0.0859251,-0.121765,0.278761,0.386509,-3.0485,-0.0133361,0.0562829,0.364686,0.520301,0.108772,0.182105,0.492318,0.00147493,0.439017,0.0637389,0.246889,-0.246889,1.34308,-0.0572915,0.705398,0.11209,0.0706276,3.42303,0.142359,0.285166,-0.0706276,0.774894,0.14551,-0.0376991,0.177406,0.286641,0.00469896,0.00331858,0.0659756,0.00465197
,,,,,,,,,,,,,,,,0.207031,0.0816135,-0.18457,0.0795483,-0.140588,0.0864157,-0.118286,0.283186,0.385259,-3.1423,-0.0137759,0.0571511,0.369601,0.527344,0.111657,0.18457,0.490728,0.00147493,0.44573,0.0664823,0.246094,-0.246094,1.34831,-0.0586851,0.703125,0.114976,0.0724609,3.44393,0.146031,0.289025,-0.0724609,0.749547,0.14988,-0.0439823,0.179871,0.2905,0.00469896,0.00331858,0.0677485,0.00471239
,,,,,,,,,,,,,,,,0.21234,0.077221,-0.187027,0.0803927,-0.136762,0.0913146,-0.118286,0.283186,0.383932,-3.09875,-0.01431,0.0581702,0.3745,0.534363,0.114559,0.187027,0.489039,0.00147493,0.457142,0.0693584,0.245249,-0.245249,1.39012,-0.060009,0.700711,0.1179,0.0743189,3.47006,0.149751,0.292871,-0.0743189,0.568497,0.15417,-0.0502655,0.180314,0.294346,0.0067128,0.00334071,0.0695159,0.00480301
,,,,,,,,,,,,,,,,0.217718,0.0835442,-0.189475,0.0812418,-0.138162,0.0829218,-0.118286,0.29646,0.382529,-3.17245,-0.0148126,0.0589874,0.379382,0.541358,0.1175,0.189475,0.487253,0.00147493,0.457813,0.0722788,0.244355,-0.244355,1.42147,-0.0613888,0.698158,0.120863,0.0762014,3.45961,0.153521,0.296703,-0.0762014,0.669885,0.158731,-0.0513127,0.178735,0.298178,0.0107405,0.00336283,0.0712675,0.00493391
,,,,,,,,,,,,,,,,0.223167,0.0770869,-0.191914,0.0820732,-0.138507,0.0818853,-0.114807,0.30236,0.381051,-3.23275,-0.0153624,0.0595523,0.384245,0.548326,0.120479,0.191914,0.485371,0.00147493,0.471239,0.0752655,0.243414,-0.243414,1.45283,-0.062746,0.695467,0.123864,0.0781084,3.4178,0.157339,0.300521,-0.0781084,0.782136,0.163615,-0.0534071,0.177146,0.301996,0.0147682,0.00338496,0.0730335,0.00507488
,,,,,,,,,,,,,,,,0.228685,0.0773147,-0.194343,0.0828647,-0.130464,0.0749298,-0.118286,0.314159,0.379497,-3.2897,-0.015975,0.0603881,0.389089,0.555266,0.123496,0.194343,0.483393,0.00147493,0.477952,0.0783407,0.242424,-0.242424,1.37966,-0.0640647,0.69264,0.126903,0.0800397,3.48052,0.161205,0.304324,-0.0800397,0.691611,0.168297,-0.0638791,0.18226,0.305799,0.012083,0.00340708,0.0748742,0.0051655
,,,,,,,,,,,,,,,,0.234272,0.0781849,-0.196762,0.0832842,-0.143355,0.087128,-0.118286,0.306785,0.37787,-3.4371,-0.0165405,0.0607192,0.393913,0.562178,0.12655,0.196762,0.481321,0.00147493,0.483993,0.0818363,0.241387,-0.241387,1.40057,-0.0654547,0.689678,0.12998,0.0819952,3.65297,0.16512,0.308111,-0.0819952,0.572118,0.173553,-0.0534071,0.19005,0.309586,0.0067128,0.0034292,0.0767693,0.00522592
,,,,,,,,,,,,,,,,0.239928,0.0776822,-0.199171,0.0839066,-0.145764,0.0742314,-0.114807,0.324484,0.376169,-3.44045,-0.0170588,0.061512,0.398715,0.56906,0.129643,0.199171,0.479156,-0.0,0.491377,0.085177,0.240304,-0.240304,1.41102,-0.0669161,0.686582,0.133094,0.0839749,3.79408,0.169084,0.313356,-0.0839749,0.749547,0.178416,-0.0534071,0.196486,0.313356,0.00268512,0.00345133,0.0787289,0.00524606
,,,,,,,,,,,,,,,,0.245653,0.079833,-0.201568,0.0846433,-0.157586,0.053938,-0.111328,0.349557,0.374396,-3.5778,-0.0174515,0.0623634,0.403495,0.575909,0.132773,0.201568,0.476899,0.00147493,0.496076,0.0884513,0.239174,-0.239174,1.39012,-0.0685271,0.683354,0.136247,0.0859786,3.86201,0.173095,0.315634,-0.0859786,0.738684,0.18329,-0.0439823,0.199554,0.317109,0.00201384,0.00347345,0.0807225,0.00525613
,,,,,,,,,,,,,,,,0.251446,0.0806083,-0.203954,0.0852729,-0.165208,0.0793443,-0.10437,0.328909,0.372551,-3.68835,-0.0178285,0.0629005,0.408253,0.582726,0.135941,0.203954,0.47455,0.00147493,0.502118,0.0918805,0.237998,-0.237998,1.47373,-0.0701777,0.679995,0.139436,0.0880062,3.95608,0.177153,0.319369,-0.0880062,0.550392,0.188546,-0.0387463,0.203283,0.320844,0.00067128,0.00349557,0.08274,0.0052662
