wrench_fz.txt,integralf_3.txt,wrench_my.txt,integralf_2.txt,wrench_mx.txt,integralf_4.txt,proportionalf_2.txt,wrench_fx.txt,proportionalf_1.txt,proportionalf_5.txt,integralf_1.txt,wrench_fy.txt,proportionalf_3.txt,integralf_5.txt,wrench_mz.txt,proportionalf_4.txt,accd3.txt,vela1.txt,accd5.txt,posd5.txt,posa3.txt,posd2.txt,vela2.txt,trq2.txt,error_vel_5.txt,trq5.txt,veld5.txt,posa5.txt,error_vel_3.txt,trq3.txt,posd4.txt,error_pos_2.txt,posd1.txt,trq1.txt,veld2.txt,posa1.txt,posa4.txt,error_pos_5.txt,veld1.txt,accd1.txt,vela4.txt,veld4.txt,error_pos_4.txt,error_vel_2.txt,error_pos_3.txt,vela3.txt,vela5.txt,posd3.txt,error_pos_1.txt,trq4.txt,posa2.txt,error_vel_1.txt,accd4.txt,error_vel_4.txt,accd2.txt,veld3.txt
,,,,,,,,,,,,,,,,-0.207991,-0.0,0.0177302,0.00015021,-0.012315,0.00173719,0.00268512,0.62712,0.000396597,-0.720153,0.00187152,0.000353982,-0.0261437,-1.73865,0.00126155,0.00147539,0.000579062,-0.0,0.0253828,-0.0,0.00360619,-0.000203772,0.00846094,0.0801562,0.00442478,0.0149511,-0.00234465,0.0226977,0.0105716,0.00314159,0.00147493,-0.00174345,0.000579062,0.057936,0.000261799,0.00846094,0.127665,0.0105263,0.240469,-0.0230021
,,,,,,,,,,,,,,,,-0.216605,-0.0,0.0184646,0.000169824,-0.012315,0.00200321,0.00201384,0.668928,0.000577583,-0.709716,0.00205251,0.000376106,-0.0251252,-1.7219,0.00141753,0.00172127,0.000667735,-0.0,0.0278375,-0.0,0.00358407,-0.000206282,0.00927915,0.0834762,-0.00147493,0.0162542,-0.00216654,0.0258236,0.010331,0.0,0.00147493,-0.00198401,0.000667735,0.057936,0.000281938,0.00927915,0.132952,0.0177292,0.250429,-0.0251252
,,,,,,,,,,,,,,,,-0.225056,-0.0,0.019185,0.000191284,-0.012315,0.00229427,0.00268512,0.70551,0.000765843,-0.692321,0.00224077,0.00039823,-0.0273336,-1.7085,0.00158681,0.00198212,0.000764755,-0.0,0.0303908,-0.0,0.00358407,-0.000206946,0.0101303,0.0867333,-0.0,0.0176098,-0.00199726,0.0277056,0.0100688,0.0,0.00147493,-0.00224623,0.000764755,0.057936,0.000312145,0.0101303,0.138139,0.0176098,0.2602,-0.0273336
,,,,,,,,,,,,,,,,-0.233345,-0.0,0.0198916,0.000214663,-0.012315,0.00261134,0.00402768,0.736866,0.000961238,-0.681884,0.00243616,0.000420354,-0.0296258,-1.7018,0.0017699,0.00224885,0.000870448,-0.0,0.0330408,-0.0,0.00358407,-0.000205691,0.0110136,0.0899278,-0.0,0.0190167,-0.00181417,0.0290131,0.00978408,0.0,0.00147493,-0.00253096,0.000870448,0.050694,0.000362491,0.0110136,0.143226,0.0190167,0.269783,-0.0296258
,,,,,,,,,,,,,,,,-0.241472,-0.0,0.0205845,0.000240031,-0.012315,0.0029554,0.0067128,0.762996,0.00116363,-0.667968,0.00263856,0.000442478,-0.032,-1.69845,0.00196731,0.00253249,0.000985133,-0.0,0.0357858,-0.0,0.00358407,-0.000202447,0.0119286,0.09306,-0.0,0.020474,-0.00161676,0.029073,0.00947602,0.0,0.00147493,-0.00283902,0.000985133,0.054315,0.000422907,0.0119286,0.148214,0.020474,0.27918,-0.032
,,,,,,,,,,,,,,,,-0.249438,-0.0,0.0212636,0.000267457,-0.012315,0.00332737,0.0107405,0.789126,0.00137288,-0.654052,0.00284781,0.000464602,-0.0344547,-1.70515,0.00217954,0.00277356,0.00110912,-0.0,0.0386238,-0.0,0.00360619,-0.000197144,0.0128746,0.0961304,0.00147493,0.0219806,-0.00142665,0.0278833,0.00914381,0.0,0.00147493,-0.00317123,0.00110912,0.057936,0.000553806,0.0128746,0.153103,0.0205057,0.288391,-0.0344547
,,,,,,,,,,,,,,,,-0.257245,-0.0,0.0219292,0.00029701,-0.012315,0.00372818,0.0201384,0.778674,0.00158886,-0.633178,0.00306378,0.000486726,-0.0369882,-1.70515,0.00240708,0.00297299,0.00124273,-0.0,0.041553,-0.0,0.00360619,-0.000189716,0.013851,0.0991392,-0.0,0.0235357,-0.00119911,0.0214146,0.00878666,0.0,0.00147493,-0.00352838,0.00124273,0.050694,0.000755191,0.013851,0.157895,0.0235357,0.297418,-0.0369882
,,,,,,,,,,,,,,,,-0.264893,-0.0,0.0225812,0.000328755,-0.012315,0.00415873,0.0302076,0.710736,0.00328635,-0.615783,0.00328635,0.00050885,-0.039599,-1.70515,0.00265041,0.00310146,0.00138624,-0.0,0.0445716,-0.0,0.00362832,-0.000180095,0.0148572,0.102087,0.00147493,0.0251382,-0.000977907,0.0143639,0.00840379,0.0,-0.0,-0.00391125,0.00138624,0.047073,0.00105727,0.0148572,0.162588,0.0236633,0.306261,-0.039599
,,,,,,,,,,,,,,,,-0.272383,-0.0,0.0232197,0.000362758,-0.012315,0.0046199,0.0261799,0.689832,0.00204044,-0.615783,0.00351536,0.000530973,-0.0422856,-1.71855,0.00291,0.0032807,0.00153997,-0.0,0.0476776,-0.0,0.00365044,-0.000168215,0.0158925,0.104974,0.00147493,0.0267871,-0.000740442,0.0214977,0.00799443,0.0,0.00147493,-0.00432061,0.00153997,0.043452,0.0013392,0.0158925,0.167185,0.0253122,0.314921,-0.0422856
,,,,,,,,,,,,,,,,-0.279716,-0.0,0.0238449,0.000399083,-0.012315,0.00511257,0.0288651,0.616668,0.00227577,-0.601867,0.0037507,0.000553097,-0.0450462,-1.7353,0.00318631,0.00349142,0.00170419,-0.0,0.0508694,-0.0,0.00367257,-0.000154014,0.0169565,0.1078,0.00147493,0.0284816,-0.00048626,0.0220043,0.00755783,0.0,0.00147493,-0.00475721,0.00170419,0.03621,0.00162114,0.0169565,0.171686,0.0270067,0.3234,-0.0450462
,,,,,,,,,,,,,,,,-0.286894,-0.0,0.0244568,0.000437793,-0.012315,0.00563757,0.0281938,0.559182,-0.000432562,-0.59143,0.00399222,0.000575221,-0.0478794,-1.7487,0.00347978,0.00373449,0.00187919,-0.0,0.054145,-0.0,0.00371681,-0.000137429,0.0180483,0.110566,0.00442478,0.0302205,-0.000237034,0.0259512,0.00709327,0.0,0.00442478,-0.00522178,0.00187919,0.032589,0.00190308,0.0180483,0.176091,0.0257958,0.331699,-0.0478794
,,,,,,,,,,,,,,,,-0.293916,-0.0,0.0250555,0.000478948,-0.012315,0.00619574,0.016782,0.721188,0.00276486,-0.580993,0.00423979,0.000597345,-0.0507835,-1.7621,0.00379086,0.00413155,0.00206525,-0.0,0.0575028,-0.0,0.00376106,-0.000118397,0.0191676,0.113273,0.00442478,0.0320031,2.98008e-05,0.0407207,0.00660001,0.0,0.00147493,-0.00571503,0.00206525,0.032589,0.00206419,0.0191676,0.1804,0.0275783,0.339819,-0.0507835
,,,,,,,,,,,,,,,,-0.300784,0.00067128,0.025641,0.000522608,-0.012315,0.00678789,0.0161107,0.825708,0.00449328,-0.55664,0.00449328,0.000619469,-0.0537572,-1.78555,0.00411998,0.0045626,0.00226263,0.005226,0.0609408,1.00692e-05,0.00380531,-9.68608e-05,0.0203136,0.11592,0.00442478,0.0338282,0.000314674,0.0448301,0.00607736,0.0,-0.0,-0.00623768,0.00225256,0.03621,0.00222529,0.0196423,0.184615,0.0294035,0.34776,-0.0537572
,,,,,,,,,,,,,,,,-0.307498,-0.0,0.0262135,0.000568833,-0.012315,0.00741482,0.0261799,0.752544,0.00327764,-0.532287,0.00475257,0.000619469,-0.0567987,-1.79225,0.00446757,0.00490758,0.00247161,0.010452,0.0644574,1.00692e-05,0.00384956,-5.06364e-05,0.0214858,0.118508,0.00442478,0.0356951,0.000618009,0.0382774,0.00552464,0.0,0.00147493,-0.0067904,0.00246154,0.039831,0.00250723,0.0214858,0.188736,0.0312703,0.355524,-0.0567987
,,,,,,,,,,,,,,,,-0.31406,-0.0,0.0267729,0.000617678,-0.012315,0.00807729,0.0308789,0.715962,0.00354258,-0.514892,0.00501751,0.000641593,-0.0599066,-1.8023,0.00483402,0.00526799,0.00269243,0.010452,0.0680507,1.00692e-05,0.00387168,-2.39146e-05,0.0226836,0.121037,0.00147493,0.0376026,0.00096234,0.0371718,0.00494117,0.0,0.00147493,-0.00737387,0.00268236,0.047073,0.00280931,0.0226836,0.192763,0.0361277,0.363112,-0.0599066
,,,,,,,,,,,,,,,,-0.320471,-0.0,0.0273195,0.000669201,-0.012315,0.00877608,0.0322215,0.794352,0.00381306,-0.507934,0.00528798,0.000663717,-0.0630794,-1.83915,0.00521975,0.00563449,0.00292536,0.010452,0.071719,1.00692e-05,0.00387168,5.48443e-06,0.0239063,0.123508,-0.0,0.03955,0.00134807,0.0394976,0.00432629,0.0,0.00147493,-0.00798875,0.00291529,0.050694,0.00314159,0.0239063,0.196697,0.03955,0.370525,-0.0630794
,,,,,,,,,,,,,,,,-0.326731,0.00067128,0.0278532,0.000723456,-0.012315,0.00951192,0.0402768,0.75777,0.00408893,-0.497497,0.00556386,0.000685841,-0.0663155,-1.8693,0.00562515,0.00597763,0.00317064,0.041808,0.0754606,2.01384e-05,0.0038938,3.76153e-05,0.0251535,0.125921,0.00147493,0.0415363,0.00173135,0.0351838,0.00367937,0.0,0.00147493,-0.00863567,0.0031505,0.050694,0.00353429,0.0244823,0.200539,0.0400613,0.377764,-0.0663155
,,,,,,,,,,,,,,,,-0.332842,-0.0,0.0283742,0.000780496,-0.012315,0.0102855,0.0302076,1.1654,0.00437008,-0.494018,0.005845,0.000707965,-0.0696135,-1.876,0.0060506,0.00645923,0.00342851,0.073164,0.0792737,2.01384e-05,0.00391593,7.25313e-05,0.0264246,0.128277,0.00147493,0.0435605,0.00213467,0.0490661,0.00299978,0.0,0.00147493,-0.00931527,0.00340837,0.054315,0.0038263,0.0264246,0.204289,0.0420856,0.38483,-0.0696135
,,,,,,,,,,,,,,,,-0.338804,-0.0,0.0288825,0.000840373,-0.012315,0.0110976,0.0221523,1.25947,0.00465637,-0.473144,0.0061313,0.000730088,-0.0729719,-1.9028,0.00649648,0.0070498,0.00369921,0.099294,0.0831566,2.01384e-05,0.00396018,0.000110285,0.0277189,0.130575,0.00442478,0.0456217,0.00253631,0.0610044,0.0022869,0.0,0.00147493,-0.0100281,0.00367907,0.057936,0.00404782,0.0277189,0.207947,0.041197,0.391724,-0.0729719
,,,,,,,,,,,,,,,,-0.344618,0.00067128,0.0293782,0.000903139,-0.012315,0.0119489,0.0181246,1.43192,0.00494769,-0.466186,0.00642261,0.000774336,-0.0763891,-1.90615,0.00696316,0.00772989,0.00398296,0.135876,0.0871076,3.02076e-05,0.0039823,0.000128802,0.0290359,0.132816,0.00147493,0.0477191,0.00298086,0.0689831,0.00154014,0.0,0.00147493,-0.0107749,0.00395276,0.065178,0.004219,0.0283646,0.211515,0.0462442,0.398447,-0.0763891
,,,,,,,,,,,,,,,,-0.350285,-0.0,0.0298614,0.000968842,-0.012315,0.01284,0.00469896,1.65142,0.00524389,-0.462707,0.00671882,0.00079646,-0.0798637,-1.9229,0.00745098,0.00858073,0.00428,0.162006,0.091125,4.02768e-05,0.00404867,0.000172382,0.030375,0.135,0.0058997,0.0498517,0.00340231,0.086426,0.000758925,0.0,0.00147493,-0.0115561,0.00423972,0.07242,0.00425927,0.030375,0.214992,0.043952,0.405,-0.0798637
,,,,,,,,,,,,,,,,-0.355806,0.00067128,0.0303322,0.00103753,-0.012315,0.0137716,-0.0,1.71413,0.00554487,-0.448791,0.0070198,0.000818584,-0.0833943,-1.95975,0.00796031,0.00951233,0.00459054,0.193362,0.0952071,4.02768e-05,0.00411504,0.000218947,0.0317357,0.137128,0.0058997,0.0520187,0.00384526,0.0952071,-5.73196e-05,0.0,0.00147493,-0.0123724,0.00455026,0.076041,0.00425927,0.0310644,0.21838,0.046119,0.411385,-0.0833943
,,,,,,,,,,,,,,,,-0.361182,0.00201384,0.0307906,0.00110925,-0.012315,0.0147444,-0.0,1.73503,0.00290064,-0.441833,0.00732542,0.000840708,-0.0869794,-1.97985,0.00849147,0.0104851,0.00491478,0.229944,0.0993521,6.04152e-05,0.00422566,0.000268545,0.0331174,0.1392,0.00884956,0.054219,0.00426581,0.0993521,-0.000909143,0.0,0.00442478,-0.0132242,0.00485437,0.090525,0.00425927,0.0311035,0.221679,0.0453695,0.417601,-0.0869794
,,,,,,,,,,,,,,,,-0.366414,0.00067128,0.0312366,0.00118405,-0.012315,0.0157589,-0.0,1.74548,0.00616064,-0.438354,0.00763557,0.000862832,-0.0906175,-1.9966,0.0090448,0.0114996,0.00525295,0.250848,0.103559,7.04845e-05,0.00435841,0.000321223,0.0345195,0.141217,0.0147493,0.056452,0.00468639,0.103559,-0.00179708,0.0,0.00147493,-0.0141121,0.00518247,0.115872,0.00425927,0.0338482,0.22489,0.0417027,0.423652,-0.0906175
,,,,,,,,,,,,,,,,-0.371502,0.00201384,0.0316705,0.00126198,-0.0123308,0.0168157,-0.0,1.75594,0.00647519,-0.431396,0.00795012,0.000884956,-0.09326,-2.0234,0.00962061,0.0125564,0.00560524,0.292656,0.107825,9.06229e-05,0.00457965,0.000377024,0.0359415,0.143179,0.0147493,0.0587165,0.00504097,0.107825,-0.00270596,-0.0010472,0.00147493,-0.0150367,0.00551462,0.133977,0.00425927,0.0339277,0.228012,0.0439673,0.429536,-0.0943072
,,,,,,,,,,,,,,,,-0.376448,0.00268512,0.0320923,0.00134307,-0.0123308,0.0179155,0.00067128,1.78207,0.00679401,-0.424438,0.00826894,0.00090708,-0.098047,-2.04685,0.0102192,0.0136462,0.00597185,0.318786,0.112149,0.00012083,0.005,0.000435991,0.0373829,0.145085,0.0235988,0.0610119,0.00521923,0.111477,-0.00366769,0.0,0.00147493,-0.0159984,0.00585102,0.14484,0.00426934,0.0346978,0.231047,0.0374131,0.435256,-0.098047
,,,,,,,,,,,,,,,,-0.381253,0.00268512,0.032502,0.00142737,-0.0123308,0.0190589,-0.0,1.82387,0.00711699,-0.410522,0.00859192,0.000929203,-0.101836,-2.0904,0.010841,0.0147895,0.00635296,0.33969,0.116529,0.000151038,0.00570796,0.000498168,0.0388431,0.146938,0.0634218,0.0633372,0.00513299,0.116529,-0.00466706,0.0,0.00147493,-0.0169978,0.00620192,0.162945,0.00426934,0.0361579,0.233995,-8.4625e-05,0.440813,-0.101836
,,,,,,,,,,,,,,,,-0.385918,0.00469896,0.0328997,0.00151492,-0.0123308,0.0202463,-0.0,1.83433,0.00449416,-0.400085,0.00891894,0.000973451,-0.105672,-2.10715,0.0114861,0.015977,0.00674877,0.36582,0.120964,0.000201384,0.00650442,0.000541472,0.0403215,0.148736,0.0811209,0.0656915,0.00498165,0.120964,-0.00570456,0.0,0.00442478,-0.0180353,0.00654738,0.199155,0.00426934,0.0356225,0.236857,-0.0154294,0.446207,-0.105672
,,,,,,,,,,,,,,,,-0.390442,0.0067128,0.0332855,0.00160576,-0.0123308,0.0214783,-0.0,1.88659,0.00777495,-0.386169,0.00924988,0.000995575,-0.109554,-2.1239,0.0121549,0.017209,0.00715945,0.36582,0.125453,0.000281938,0.0074115,0.000610189,0.0418176,0.15048,0.0855457,0.0680741,0.00474337,0.125453,-0.00678065,0.0,0.00147493,-0.0191114,0.00687751,0.206397,0.00426934,0.0351048,0.239633,-0.0174717,0.45144,-0.109554
,,,,,,,,,,,,,,,,-0.394828,0.0107405,0.0336595,0.00169993,-0.0123308,0.0227555,-0.0,1.93885,0.00810968,-0.38269,0.00958461,0.00103982,-0.11348,-2.14735,0.0128476,0.0184862,0.00758518,0.36582,0.129993,0.000402768,0.00811947,0.00066011,0.0433309,0.152171,0.0752212,0.0704839,0.00472818,0.129993,-0.00789578,0.0,0.00147493,-0.0202265,0.00718241,0.220881,0.00426934,0.0325904,0.242324,-0.00473732,0.456513,-0.11348
,,,,,,,,,,,,,,,,-0.399077,0.0181246,0.0340218,0.00179747,-0.0123308,0.0240784,0.00067128,1.9702,0.00549825,-0.386169,0.00992303,0.00108407,-0.11745,-2.1976,0.0135646,0.019799,0.00802612,0.360594,0.134583,0.000594083,0.00876106,0.000713398,0.0448608,0.153809,0.0619469,0.0729203,0.00480358,0.133911,-0.00905039,0.0,0.00442478,-0.0213811,0.00743204,0.242607,0.00427941,0.0267363,0.244931,0.0109734,0.461426,-0.11745
,,,,,,,,,,,,,,,,-0.403188,0.0208097,0.0343724,0.00189841,-0.0123465,0.0254473,-0.0,2.01724,0.0043653,-0.368774,0.010265,0.00112832,-0.120414,-2.2244,0.0143061,0.0211679,0.00848245,0.329238,0.139221,0.000785398,0.00942478,0.000770087,0.0464069,0.155394,0.0663717,0.0753822,0.00488136,0.139221,-0.0102292,-0.0010472,0.0058997,-0.0225757,0.00769705,0.246228,0.00427941,0.0255972,0.247453,0.00901057,0.466181,-0.121461
,,,,,,,,,,,,,,,,-0.407163,0.0127543,0.0347114,0.00200278,-0.0123465,0.0268629,-0.0,2.07995,0.00471073,-0.365295,0.0106104,0.00119469,-0.125513,-2.2512,0.0150724,0.0225835,0.00895431,0.360594,0.143906,0.000906229,0.0100442,0.00080809,0.0479685,0.156926,0.0619469,0.077869,0.00502812,0.143906,-0.011464,0.0,0.0058997,-0.0238105,0.00804808,0.246228,0.00427941,0.0352142,0.249892,0.0159221,0.470779,-0.125513
,,,,,,,,,,,,,,,,-0.411004,0.00469896,0.0350389,0.00211063,-0.0123465,0.0283256,0.00067128,2.12698,0.00505949,-0.358337,0.0109592,0.00126106,-0.129604,-2.3048,0.0158636,0.0240361,0.00944187,0.527826,0.148636,0.000956575,0.0105531,0.000849563,0.0495452,0.158407,0.0530973,0.0803798,0.0053105,0.147964,-0.0127396,0.0,0.0058997,-0.025086,0.00848529,0.246228,0.00428948,0.0448463,0.252248,0.0272825,0.475221,-0.129604
,,,,,,,,,,,,,,,,-0.41471,0.00067128,0.035355,0.00222197,-0.0123465,0.0298358,-0.0,2.18447,0.00541147,-0.3479,0.0113112,0.00132743,-0.133733,-2.3316,0.01668,0.0255463,0.00994527,0.658476,0.15341,0.000966644,0.0109735,0.000894541,0.0511365,0.159836,0.0530973,0.0829137,0.00570659,0.15341,-0.0140562,0.0,0.0058997,-0.0264027,0.00897862,0.246228,0.00428948,0.0504652,0.254522,0.0298164,0.479507,-0.133733
,,,,,,,,,,,,,,,,-0.418283,0.00067128,0.0356597,0.00233686,-0.0123622,0.0313939,0.00067128,2.2315,0.0028167,-0.340942,0.0116663,0.00141593,-0.13685,-2.36175,0.0175219,0.0270944,0.0104646,0.747318,0.158225,0.000976713,0.0113274,0.00092093,0.0527418,0.161213,0.0309734,0.08547,0.00619451,0.157554,-0.0153987,-0.0010472,0.00884956,-0.0277608,0.00948793,0.246228,0.00429955,0.0520705,0.256714,0.0544965,0.48364,-0.137898
,,,,,,,,,,,,,,,,-0.421724,0.00201384,0.0359532,0.00245531,-0.0123622,0.0330004,0.00067128,2.28899,0.00317478,-0.330505,0.0120243,0.00150442,-0.142098,-2.3785,0.0183895,0.0286908,0.0110001,0.778674,0.163082,0.000996852,0.0114159,0.000950885,0.0543606,0.16254,0.0309734,0.0880477,0.00697359,0.162411,-0.0167986,0.0,0.00884956,-0.0291608,0.0100033,0.246228,0.00430962,0.0523468,0.258824,0.0570743,0.48762,-0.142098
,,,,,,,,,,,,,,,,-0.425033,0.00268512,0.0362354,0.00257736,-0.0123622,0.0346557,0.00067128,2.35693,-0.000889049,-0.327026,0.0123853,0.00165929,-0.146332,-2.42205,0.019283,0.030336,0.0115519,0.799578,0.167977,0.00102706,0.0114602,0.000918064,0.0559924,0.163816,0.00442478,0.0906462,0.00782279,0.167306,-0.0182407,0.0,0.0132743,-0.0306029,0.0105248,0.249849,0.00431969,0.0533073,0.260854,0.0862214,0.491448,-0.146332
,,,,,,,,,,,,,,,,-0.428212,0.0067128,0.0365065,0.00270302,-0.0123779,0.0363601,-0.0,2.41441,-0.00495011,-0.323547,0.012749,0.00181416,-0.149551,-2.479,0.0202025,0.0320304,0.01212,0.825708,0.17291,0.00109754,0.0115044,0.000888866,0.0576368,0.165042,0.00442478,0.0932646,0.00869808,0.17291,-0.0197096,-0.0010472,0.0176991,-0.0320875,0.0110225,0.25347,0.00432976,0.0509239,0.262804,0.0888398,0.495125,-0.150598
,,,,,,,,,,,,,,,,-0.431261,0.0140969,0.0367666,0.00283234,-0.0123936,0.038114,0.00201384,2.4928,0.0027909,-0.31311,0.0131154,0.0019469,-0.153848,-2.4991,0.0211483,0.0337742,0.0127047,0.773448,0.177879,0.00125865,0.0115929,0.000885442,0.0592931,0.166218,0.00884956,0.095902,0.0095554,0.175865,-0.0212214,-0.0010472,0.0103245,-0.033615,0.011446,0.25347,0.00433983,0.0451962,0.264674,0.0870525,0.498653,-0.154896
,,,,,,,,,,,,,,,,-0.434182,0.0261799,0.0370157,0.00296534,-0.0123936,0.0399178,0.00067128,2.55551,0.0075846,-0.306152,0.0134843,0.00199115,-0.159223,-2.5393,0.0221206,0.0355679,0.0133059,0.65325,0.182883,0.00152045,0.0117257,0.00097419,0.0609609,0.167344,0.0132743,0.0985578,0.0103949,0.182212,-0.0227919,0.0,0.0058997,-0.0351855,0.0117855,0.25347,0.0043499,0.034781,0.266466,0.0852834,0.502031,-0.159223
,,,,,,,,,,,,,,,,-0.436975,0.0302076,0.037254,0.00310204,-0.0124093,0.0417718,0.00067128,2.61823,0.0123807,-0.299194,0.0138557,0.00201327,-0.162532,-2.5862,0.0231195,0.0374118,0.0139239,0.595764,0.187919,0.00184266,0.0119248,0.00108876,0.0626398,0.168421,0.0176991,0.101231,0.0111948,0.187248,-0.0243902,-0.0010472,0.00147493,-0.0367995,0.0120813,0.260712,0.00435997,0.0324322,0.268179,0.083532,0.505262,-0.163579
,,,,,,,,,,,,,,,,-0.439641,0.0281938,0.0374814,0.00324246,-0.012425,0.0436763,0.00067128,2.71752,0.0127544,-0.288757,0.0142293,0.0020354,-0.166915,-2.6264,0.0241453,0.0393063,0.0145588,0.616668,0.192988,0.00210446,0.0121903,0.00120706,0.0643292,0.169449,0.0265487,0.103921,0.011955,0.192316,-0.0260322,-0.0010472,0.00147493,-0.0384572,0.0124543,0.260712,0.00437004,0.0361354,0.269814,0.0773724,0.508347,-0.167962
,,,,,,,,,,,,,,,,-0.442181,0.0328927,0.0376981,0.00338663,-0.0124407,0.0456316,0.00201384,2.79068,0.0131303,-0.281799,0.0146052,0.00205752,-0.171324,-2.6733,0.025198,0.0412415,0.0152105,0.585312,0.198086,0.00243675,0.0125442,0.00132911,0.0660286,0.170429,0.0265487,0.106627,0.0126538,0.196072,-0.0277181,-0.0010472,0.00147493,-0.0401588,0.0127738,0.25347,0.00439017,0.0331359,0.271372,0.0800784,0.511286,-0.172371
,,,,,,,,,,,,,,,,-0.444596,0.0288651,0.0379041,0.00353457,-0.0124564,0.0476381,0.00201384,2.84817,0.0135083,-0.281799,0.0149833,0.00207965,-0.175758,-2.71015,0.0262779,0.0432278,0.0158794,0.585312,0.203213,0.00273882,0.0129867,0.00145493,0.0677376,0.17136,0.0412979,0.109348,0.0132912,0.201199,-0.0294483,-0.0010472,0.00147493,-0.0419047,0.0131405,0.228123,0.00441031,0.0388725,0.272853,0.0680503,0.51408,-0.176805
,,,,,,,,,,,,,,,,-0.446887,0.0248374,0.0380996,0.0036863,-0.0124721,0.049696,0.00067128,2.91611,0.0138884,-0.274841,0.0153633,0.00210177,-0.180215,-2.75705,0.027385,0.0452756,0.0165653,0.632346,0.208367,0.00298049,0.0133407,0.00158454,0.0694557,0.172244,0.0412979,0.112084,0.0140443,0.207696,-0.0312229,-0.0010472,0.00147493,-0.043695,0.0135848,0.231744,0.00442038,0.0446183,0.274257,0.0707859,0.516731,-0.181263
,,,,,,,,,,,,,,,,-0.449055,0.0342353,0.0382845,0.00384185,-0.0125035,0.0518055,0.00067128,3.0154,0.0113204,-0.274841,0.0157452,0.00214602,-0.182601,-2.78385,0.0285196,0.047365,0.0172685,0.632346,0.213547,0.00333291,0.0136062,0.00169583,0.0711823,0.17308,0.0265487,0.114833,0.0149134,0.212876,-0.0330265,-0.00314159,0.00442478,-0.04553,0.0139356,0.25347,0.00444052,0.036947,0.275587,0.0882845,0.51924,-0.185742
,,,,,,,,,,,,,,,,-0.451101,0.0349066,0.0384591,0.00400122,-0.012535,0.053967,0.00201384,3.09379,0.014654,-0.264404,0.016129,0.00219027,-0.187102,-2.84415,0.0296817,0.0495064,0.017989,0.62712,0.218751,0.00368533,0.0137832,0.00181095,0.0729171,0.173869,0.0265487,0.117595,0.0158985,0.216737,-0.034875,-0.00314159,0.00147493,-0.0474099,0.0143037,0.304164,0.00446066,0.0380105,0.276841,0.0910467,0.521607,-0.190243
,,,,,,,,,,,,,,,,-0.453025,0.0369204,0.0386233,0.00416443,-0.0125664,0.0561806,0.00268512,3.16696,0.0120896,-0.253967,0.0165144,0.00223451,-0.193717,-2.8877,0.0308715,0.0516998,0.0187269,0.5226,0.223979,0.00405789,0.0139823,0.00192992,0.0746595,0.174611,0.0176991,0.12037,0.0168892,0.221293,-0.0367686,-0.0010472,0.00442478,-0.049335,0.014669,0.340374,0.0044808,0.0377391,0.27802,0.102671,0.523834,-0.194764
,,,,,,,,,,,,,,,,-0.454829,0.0349066,0.0387772,0.00433151,-0.0125821,0.0584467,0.00201384,3.2558,0.0110017,-0.250488,0.0169014,0.00227876,-0.196162,-2.92455,0.0320892,0.0539457,0.0194822,0.54873,0.229228,0.00440024,0.0140929,0.00205275,0.0764092,0.175307,0.0132743,0.123156,0.0179962,0.227214,-0.0387232,-0.00314159,0.0058997,-0.0513053,0.015082,0.376584,0.00450094,0.0415026,0.279126,0.109881,0.525922,-0.199303
,,,,,,,,,,,,,,,,-0.456513,0.038263,0.0389209,0.00450246,-0.0126292,0.0607653,0.00402768,3.33419,0.0128651,-0.247009,0.0172899,0.00232301,-0.200719,-2.9614,0.0333347,0.0562241,0.0202551,0.606216,0.234497,0.00483322,0.0142478,0.00217945,0.0781655,0.175957,0.0132743,0.125952,0.0190869,0.230469,-0.0406919,-0.00314159,0.00442478,-0.0533211,0.0154219,0.394689,0.00454121,0.0399025,0.280158,0.112678,0.527871,-0.20386
,,,,,,,,,,,,,,,,-0.458079,0.0469896,0.0390546,0.00467731,-0.0126606,0.0631367,0.00402768,3.40735,0.013255,-0.250488,0.0176798,0.00236726,-0.204245,-3.01165,0.0346082,0.0585451,0.0210456,0.54873,0.239784,0.00525613,0.0144027,0.00231005,0.0799282,0.176561,0.0147493,0.128758,0.0202056,0.235757,-0.0427219,-0.00418879,0.00442478,-0.0553825,0.0157894,0.401931,0.00459156,0.0329385,0.281118,0.114009,0.529684,-0.208433
,,,,,,,,,,,,,,,,-0.459527,0.0490035,0.0391782,0.00485606,-0.0127235,0.065561,0.0067128,3.47006,0.0136462,-0.247009,0.0180709,0.0024115,-0.206738,-3.03175,0.0359099,0.060909,0.0218537,0.512148,0.24509,0.00573945,0.0145354,0.00244456,0.0816966,0.17712,0.0147493,0.131574,0.0213745,0.238377,-0.0447663,-0.00628319,0.00442478,-0.0574898,0.0161142,0.423657,0.00465197,0.0326931,0.282005,0.116825,0.53136,-0.213021
,,,,,,,,,,,,,,,,-0.460858,0.0469896,0.0392918,0.00503873,-0.0128334,0.0680385,0.00872665,3.5171,0.0140385,-0.240051,0.0184633,0.00245575,-0.208199,-3.0485,0.0372397,0.0632858,0.0226795,0.606216,0.250411,0.00624291,0.0146681,0.00258298,0.0834704,0.177634,0.0132743,0.134398,0.0225716,0.241685,-0.0468096,-0.00942478,0.00442478,-0.059643,0.0164366,0.459867,0.00475267,0.0364808,0.28282,0.121124,0.532901,-0.217623
