posa4.txt,posd5.txt,vela5.txt,posd2.txt,trq5.txt,trq1.txt,trq4.txt,vela4.txt,vela3.txt,posa1.txt,posd4.txt,trq2.txt,trq3.txt,vela1.txt,posd1.txt,posa3.txt,posa2.txt,vela2.txt,posd3.txt,posa5.txt
1.79558,0.11062,-0.0,0.999999,0.003479,1.33263,-0.814725,-0.0,0.0,2.92693,1.8,-1.80297,-5.4471,0.0724983,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.37444,-0.818346,-0.0,0.0,2.92764,1.8,-1.80297,-5.49735,0.0711557,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,1.41102,-0.818346,-0.0,0.0,2.92833,1.8,-1.80297,-5.45045,0.067128,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.48418,-0.818346,-0.0,0.0,2.92891,1.8,-1.80297,-5.51745,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.55735,-0.818346,-0.0,0.0,2.92957,1.8,-1.80297,-5.5007,0.0631004,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.38489,-0.818346,-0.0,0.0,2.93027,1.8,-1.80297,-5.53755,0.0684706,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.31695,-0.818346,-0.0,0.0,2.93095,1.8,-1.79774,-5.46385,0.0704845,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.40579,-0.818346,-0.0,0.0010472,2.93161,1.8,-1.79252,-5.45045,0.067128,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.52077,-0.825588,-0.0,-0.0010472,2.93226,1.8,-1.79252,-5.54425,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.52599,-0.821967,-0.0,0.0,2.93281,1.8,-1.78729,-5.4873,0.0590727,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.54167,-0.818346,-0.0,0.0010472,2.93339,1.8,-1.78729,-5.5342,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.60438,-0.818346,-0.0,-0.0010472,2.93401,1.8,-1.78729,-5.53085,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.46328,-0.814725,-0.0,0.0,2.93459,1.8,-1.78729,-5.494,0.0604152,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.38489,-0.814725,-0.0,0.0,2.93526,1.8,-1.78729,-5.5007,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.44238,-0.818346,-0.0,0.0,2.93582,1.8,-1.78729,-5.561,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.55212,-0.818346,-0.0,0.0,2.93639,1.8,-1.78729,-5.561,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.5469,-0.818346,-0.0,0.0,2.93699,1.8,-1.78729,-5.55765,0.0584014,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.48941,-0.818346,-0.0,0.0,2.93763,1.8,-1.78729,-5.5543,0.0610865,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.45805,-0.814725,-0.0,0.0,2.93813,1.8,-1.78729,-5.427,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.4267,-0.803862,-0.0,0.0,2.93868,1.8,-1.78729,-5.49065,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.40579,-0.803862,-0.0,0.0010472,2.93929,1.8,-1.78729,-5.4404,0.055045,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.5678,-0.803862,-0.0,-0.0010472,2.93978,1.8,-1.78729,-5.54425,0.055045,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.42147,-0.803862,-0.0,0.0,2.94034,1.8,-1.78207,-5.5476,0.0510173,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.51554,-0.811104,-0.0,0.0,2.94088,1.8,-1.78207,-5.5476,0.0543737,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.5887,-0.811104,-0.0,0.0,2.94146,1.8,-1.8082,-5.5476,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.42147,-0.818346,-0.0,0.0,2.942,1.8,-1.80297,-5.5476,0.055045,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.4476,-0.818346,-0.0,0.0,2.94257,1.8,-1.80297,-5.5208,0.0543737,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.031311,1.43192,-0.818346,-0.0,0.0,2.94309,1.8,-1.80297,-5.5208,0.0563876,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.29082,-0.818346,-0.0,0.0,2.9436,1.8,-1.80297,-5.5208,0.0523599,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.44238,-0.818346,-0.0,0.0,2.94413,1.8,-1.80297,-5.52415,0.0510173,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.41102,-0.814725,-0.0,0.0,2.9446,1.8,-1.80297,-5.5208,0.0510173,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.34308,-0.814725,-0.0,0.0,2.94516,1.8,-1.79774,-5.49735,0.050346,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.39534,-0.811104,-0.0,0.0,2.94569,1.8,-1.80297,-5.49065,0.0543737,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.30127,-0.814725,-0.0,0.0,2.94627,1.8,-1.80297,-5.47725,0.055045,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.31173,-0.814725,-0.0,0.0,2.94676,1.8,-1.80297,-5.47055,0.0510173,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,1.41102,-0.818346,-0.0,0.0,2.9473,1.8,-1.80297,-5.4739,0.0530312,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.28037,-0.818346,-0.0,0.0,2.94781,1.8,-1.79774,-5.48395,0.0530312,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.35353,-0.818346,-0.0,0.0,2.94823,1.8,-1.79774,-5.4873,0.0469896,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.37966,-0.818346,-0.0,0.0,2.94871,1.8,-1.79774,-5.4873,0.0443045,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.48941,-0.818346,-0.0,0.0,2.94912,1.8,-1.79774,-5.4873,0.0422907,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.46328,-0.818346,-0.0,0.0,2.94961,1.8,-1.80297,-5.4873,0.0449758,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.41102,-0.814725,-0.0,0.0,2.95008,1.8,-1.80297,-5.48395,0.0463184,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.3065,-0.811104,-0.0,0.0,2.9506,1.8,-1.80297,-5.4806,0.0543737,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.12882,-0.807483,-0.0,0.0,2.95112,1.8,-1.80297,-5.4806,0.0510173,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.36399,-0.807483,-0.0,0.0,2.95152,1.8,-1.80297,-5.4806,0.042962,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.41102,-0.807483,-0.0,0.0,2.95201,1.8,-1.78729,-5.46385,0.042962,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,1.53644,-0.814725,-0.0,0.0,2.95245,1.8,-1.76639,-5.46385,0.0463184,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.30127,-0.818346,-0.0,0.0,2.95295,1.8,-1.76639,-5.4605,0.050346,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.3065,-0.825588,-0.0,0.0,2.95335,1.8,-1.74548,-5.46385,0.042962,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.31695,-0.825588,-0.0,0.0,2.95376,1.8,-1.75071,-5.46385,0.0389343,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.48941,-0.821967,-0.0,0.0,2.95409,1.8,-1.75594,-5.4605,0.0369204,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.42147,-0.818346,-0.0,0.0,2.95449,1.8,-1.75594,-5.4605,0.0389343,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,1.53122,-0.814725,-0.0,0.0,2.95491,1.8,-1.75594,-5.4605,0.0402768,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.33263,-0.811104,-0.0,0.0,2.95539,1.8,-1.76116,-5.47055,0.042962,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.013916,1.34831,-0.811104,-0.0,0.0,2.95582,1.8,-1.76639,-5.48395,0.0449758,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.26469,-0.811104,-0.0,0.0,2.95626,1.8,-1.77161,-5.494,0.0463184,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.37444,-0.811104,-0.0,0.0,2.9566,1.8,-1.77161,-5.49735,0.0369204,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.42147,-0.811104,-0.0,0.0,2.95701,1.8,-1.77684,-5.494,0.0389343,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.50509,-0.807483,-0.0,0.0,2.95744,1.8,-1.77684,-5.49065,0.0409481,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.31695,-0.807483,-0.0,0.0,2.95784,1.8,-1.77161,-5.48395,0.0409481,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.43192,-0.807483,-0.0,0.0,2.95817,1.8,-1.77161,-5.47725,0.0349066,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.48418,-0.803862,-0.0,0.0,2.9585,1.8,-1.77161,-5.47725,0.0322215,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.027832,1.55735,-0.803862,-0.0,0.0,2.95884,1.8,-1.77684,-5.4538,0.0349066,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.53122,-0.807483,-0.0,0.0,2.95917,1.8,-1.76116,-5.4404,0.0302076,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.45805,-0.807483,-0.0,0.0,2.95953,1.8,-1.75594,-5.4404,0.0369204,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.52077,-0.814725,-0.0,0.0,2.95987,1.8,-1.75594,-5.4471,0.0342353,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.34308,-0.814725,-0.0,0.0,2.96025,1.8,-1.75594,-5.45715,0.0342353,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.36921,-0.811104,-0.0,0.0,2.96064,1.8,-1.75594,-5.4538,0.0422907,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.17062,-0.814725,-0.0,0.0,2.96106,1.8,-1.75594,-5.45715,0.0402768,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.36921,-0.811104,-0.0,0.0,2.96137,1.8,-1.75594,-5.46385,0.0362491,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.47896,-0.811104,-0.0,0.0,2.9617,1.8,-1.76116,-5.46385,0.0288651,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,1.49986,-0.811104,-0.0,0.0,2.96205,1.8,-1.75594,-5.46385,0.0349066,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.53122,-0.811104,-0.0,0.0,2.96242,1.8,-1.74548,-5.47055,0.0362491,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.32218,-0.811104,-0.0,0.0,2.96277,1.8,-1.75071,-5.4739,0.0362491,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.43715,-0.814725,-0.0,0.0,2.96307,1.8,-1.75071,-5.45045,0.0322215,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.57825,-0.814725,-0.0,0.0,2.96326,1.8,-1.76116,-5.4538,0.0208097,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.69845,-0.818346,-0.0,0.0,2.96354,1.8,-1.76116,-5.4605,0.0241661,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.006958,1.59916,-0.818346,-0.0,0.0,2.96388,1.8,-1.76116,-5.5275,0.0328927,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.45283,-0.818346,-0.0,0.0,2.96416,1.8,-1.75594,-5.5476,0.0308789,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.31173,-0.821967,-0.0,0.0,2.96451,1.8,-1.75071,-5.54425,0.0322215,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.010437,1.48418,-0.821967,-0.0,0.0,2.96474,1.8,-1.75071,-5.52415,0.0268512,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.59916,-0.825588,-0.0,0.0,2.96498,1.8,-1.74548,-5.5275,0.0228235,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.49464,-0.825588,-0.0,0.0,2.96537,1.8,-1.74548,-5.52415,0.0328927,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.40579,-0.825588,-0.0,0.0,2.9657,1.8,-1.74548,-5.52415,0.0369204,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.18108,-0.821967,-0.0,0.0,2.96609,1.8,-1.74548,-5.52415,0.0349066,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.34831,-0.821967,-0.0,0.0,2.96636,1.8,-1.73503,-5.5208,0.0328927,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.50509,-0.821967,-0.0,0.0,2.9666,1.8,-1.73503,-5.51745,0.0221523,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.56257,-0.821967,-0.0,0.0,2.96688,1.8,-1.73503,-5.5141,0.0248374,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.49464,-0.814725,-0.0,0.0,2.96723,1.8,-1.73503,-5.5141,0.0349066,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.0,1.35876,-0.807483,-0.0,0.0,2.96756,1.8,-1.73503,-5.5141,0.0328927,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.2856,-0.803862,-0.0,0.0,2.96784,1.8,-1.73503,-5.5141,0.0308789,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.47373,-0.803862,-0.0,0.0,2.96804,1.8,-1.73503,-5.5141,0.0228235,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.70368,-0.803862,-0.0,0.0,2.96817,1.8,-1.74026,-5.5208,0.0140969,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.8291,-0.811104,-0.0,0.0,2.96839,1.8,-1.75594,-5.52415,0.016782,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.038269,1.62006,-0.811104,-0.0,0.0,2.96868,1.8,-1.75071,-5.5208,0.0281938,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.46851,-0.807483,-0.0,0.0,2.96894,1.8,-1.74548,-5.43705,0.0281938,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.45283,-0.811104,-0.0,0.0,2.96916,1.8,-1.74548,-5.4337,0.0221523,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.40579,-0.811104,-0.0,0.0,2.96943,1.8,-1.74548,-5.43705,0.0248374,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.41102,-0.814725,-0.0,0.0,2.96966,1.8,-1.74548,-5.4471,0.0248374,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.51031,-0.814725,-0.0,0.0,2.96988,1.8,-1.74548,-5.45715,0.0221523,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.35353,-0.814725,-0.0,0.0,2.97023,1.8,-1.74548,-5.4605,0.0281938,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.22288,-0.814725,-0.0,0.0,2.9706,1.8,-1.74026,-5.4605,0.0389343,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.05043,-0.821967,-0.0,0.0,2.97093,1.8,-1.73503,-5.47055,0.0328927,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.027832,1.08178,-0.821967,-0.0,0.0,2.9712,1.8,-1.73503,-5.47055,0.0302076,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.37444,-0.821967,-0.0,0.0,2.97138,1.8,-1.73503,-5.5208,0.0228235,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.65142,-0.821967,-0.0,0.0,2.9715,1.8,-1.73503,-5.49735,0.012083,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.79252,-0.818346,-0.0,0.0,2.97168,1.8,-1.72981,-5.4739,0.0140969,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.60438,-0.818346,-0.0,0.0,2.97199,1.8,-1.72981,-5.47725,0.0281938,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.43192,-0.811104,-0.0,0.0,2.97228,1.8,-1.72981,-5.5275,0.0302076,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.41625,-0.811104,-0.0,0.0,2.97247,1.8,-1.72458,-5.50405,0.0221523,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.024353,1.47896,-0.807483,-0.0,0.0,2.9727,1.8,-1.72458,-5.49065,0.0201384,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.46851,-0.807483,-0.0,0.0,2.97289,1.8,-1.72458,-5.43705,0.0221523,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.49986,-0.811104,-0.0,0.0,2.97301,1.8,-1.71935,-5.53085,0.0147682,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.74548,-0.814725,-0.0,0.0010472,2.97312,1.8,-1.71935,-5.5074,0.0107405,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.83955,-0.814725,-0.0,-0.0010472,2.97328,1.8,-1.72458,-5.49735,0.012083,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.031311,1.75071,-0.814725,-0.0,0.0,2.97348,1.8,-1.72458,-5.47055,0.016782,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.48941,-0.814725,-0.0,0.0,2.97374,1.8,-1.72458,-5.44375,0.0248374,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.43715,-0.814725,-0.0,0.0,2.97394,1.8,-1.72458,-5.51745,0.0241661,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.003479,1.48418,-0.818346,-0.0,0.0,2.97405,1.8,-1.72458,-5.4672,0.0140969,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.017395,1.65664,-0.818346,-0.0,0.0,2.97418,1.8,-1.72458,-5.4739,0.0107405,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.017395,1.59393,-0.818346,-0.0,0.0,2.97443,1.8,-1.71935,-5.4605,0.0201384,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.006958,1.38489,-0.818346,-0.0,0.0,2.97468,1.8,-1.71935,-5.49735,0.0248374,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.024353,1.41102,-0.814725,-0.0,0.0,2.97487,1.8,-1.72458,-5.4672,0.0221523,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.041748,1.41625,-0.814725,-0.0,0.0,2.97511,1.8,-1.72458,-5.5007,0.0201384,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.010437,1.34831,-0.818346,-0.0,0.0,2.97537,1.8,-1.72458,-5.45715,0.0261799,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.020874,1.31173,-0.811104,-0.0,0.0,2.97556,1.8,-1.71935,-5.50405,0.0228235,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.38489,-0.814725,-0.0,0.0,2.97571,1.8,-1.71935,-5.46385,0.0161107,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.020874,1.49986,-0.818346,-0.0,0.0010472,2.97589,1.8,-1.71413,-5.51075,0.0161107,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.03479,1.41625,-0.818346,-0.0,0.0,2.97613,1.8,-1.71413,-5.50405,0.0228235,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.33786,-0.814725,-0.0,-0.0010472,2.97633,1.8,-1.71413,-5.49735,0.0208097,3.0,-0.719912,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,-0.003479,1.54167,-0.811104,-0.0,0.0,2.97643,1.8,-1.7089,-5.494,0.0140969,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
1.79558,0.11062,-0.0,0.999999,0.013916,1.83433,-0.814725,-0.0,0.0,2.97648,1.8,-1.7089,-5.43035,0.00604152,3.0,-0.719896,0.990317,-0.0,-0.799999,0.00471239
