wrench_my.txt,proportionalf_3.txt,wrench_fz.txt,wrench_mx.txt,integralf_3.txt,integralf_4.txt,proportionalf_1.txt,wrench_fy.txt,proportionalf_5.txt,proportionalf_4.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,wrench_fx.txt,proportionalf_2.txt,integralf_5.txt,posd1.txt,error_pos_3.txt,error_vel_2.txt,veld4.txt,posa4.txt,veld2.txt,accd5.txt,veld1.txt,posa1.txt,posd4.txt,veld5.txt,posa3.txt,error_pos_1.txt,posa2.txt,error_vel_1.txt,error_vel_4.txt,error_pos_2.txt,veld3.txt,trq1.txt,trq2.txt,vela1.txt,posa5.txt,error_pos_4.txt,posd5.txt,accd3.txt,error_pos_5.txt,accd4.txt,error_vel_5.txt,vela5.txt,vela4.txt,posd3.txt,accd2.txt,vela2.txt,posd2.txt,error_vel_3.txt,vela3.txt,accd1.txt,trq4.txt,trq5.txt,trq3.txt
,,,,,,,,,,,,,,,,0.0777201,-0.0378193,0.203875,0.204546,0.0136947,0.204546,0.182213,0.332754,0.0418376,0.0397811,0.0582956,-0.0131004,0.0358826,0.0043499,0.0951208,0.138174,0.0354312,-0.261819,1.18108,2.63913,0.237633,-0.0,0.0260864,0.0113376,-0.818359,0.0113376,0.639343,0.0582956,-0.0,0.0663717,-0.0509198,0.639343,0.00067128,0.0397811,-0.251347,-0.010472,0.930287,0.622812,-0.027832,-3.0016
,,,,,,,,,,,,,,,,0.0810943,-0.0402743,0.210296,0.210967,0.0144027,0.210967,0.183783,0.342097,0.0444455,0.0418586,0.0601256,-0.0133046,0.0366488,0.00437004,0.097751,0.144595,0.0374885,-0.270038,1.19153,2.71752,0.244346,-0.0,0.0274559,0.0119297,-0.825413,0.0119297,0.644854,0.0601256,-0.0,0.0663717,-0.053579,0.644854,0.00067128,0.0418586,-0.256424,-0.0136136,0.938262,0.677127,0.031311,-3.0619
,,,,,,,,,,,,,,,,0.0845623,-0.0426862,0.216771,0.217442,0.0150885,0.217442,0.185296,0.351518,0.046993,0.0440006,0.0619711,-0.0136345,0.0375693,0.00438011,0.0997882,0.151071,0.0396205,-0.278326,1.15495,2.82204,0.25173,-0.0,0.0289121,0.0125402,-0.832205,0.0125402,0.65016,0.0619711,-0.0,0.0663717,-0.0563208,0.65016,0.00067128,0.0440006,-0.252146,-0.0261799,0.94594,0.691611,-0.013916,-3.03845
,,,,,,,,,,,,,,,,0.0881249,-0.0449929,0.221956,0.22397,0.0157743,0.22397,0.18675,0.361015,0.0496613,0.0462076,0.0638314,-0.0141529,0.0384636,0.00441031,0.0985442,0.153173,0.0417973,-0.286681,1.22811,2.8743,0.262471,-0.0,0.0304333,0.0131692,-0.838738,0.0131692,0.655264,0.0638314,-0.0,0.0707965,-0.0591457,0.655264,0.00201384,0.0462076,-0.241652,-0.0450295,0.953321,0.720579,-0.031311,-2.9212
,,,,,,,,,,,,,,,,0.0917829,-0.0473676,0.227862,0.230547,0.0165044,0.230547,0.188148,0.370584,0.0524505,0.0484801,0.0657059,-0.0146869,0.0393324,0.00443045,0.100058,0.164175,0.0440497,-0.2951,1.21766,2.97359,0.270526,-0.0,0.0319757,0.0138168,-0.845014,0.0138168,0.660167,0.0657059,-0.0,0.0663717,-0.0620546,0.660167,0.00268512,0.0484801,-0.241693,-0.0534071,0.960409,0.738684,-0.0,-3.03175
,,,,,,,,,,,,,,,,0.0955368,-0.049717,0.235159,0.237172,0.0173673,0.237172,0.189488,0.380222,0.0553202,0.0508187,0.0675941,-0.015331,0.0402166,0.00445059,0.101641,0.151627,0.0463681,-0.303581,1.28037,3.08857,0.278581,-0.0,0.0334515,0.0144833,-0.851034,0.0144833,0.66487,0.0675941,-0.0,0.0855457,-0.0650479,0.66487,0.00201384,0.0508187,-0.24389,-0.0596903,0.967205,0.731442,-0.031311,-2.9882
,,,,,,,,,,,,,,,,0.0993875,-0.05212,0.24183,0.243844,0.0181637,0.243844,0.190772,0.389927,0.0580993,0.0532238,0.0694955,-0.0160064,0.0412882,0.00446066,0.0999338,0.162723,0.0487631,-0.31212,1.21766,3.18786,0.289993,-0.0,0.03506,0.0151688,-0.8568,0.0151688,0.669375,0.0694955,-0.0,0.0811209,-0.0681264,0.669375,0.00201384,0.0532238,-0.245099,-0.0670206,0.973711,0.716958,0.03479,-3.15905
,,,,,,,,,,,,,,,,0.103336,-0.0546087,0.249888,0.250559,0.0189381,0.250559,0.192,0.399695,0.0610597,0.0556957,0.0714094,-0.0166819,0.0422759,0.0044808,0.100976,0.170913,0.0512149,-0.320716,1.29605,3.27148,0.29872,-0.0,0.0367577,0.0158733,-0.862314,0.0158733,0.673683,0.0714094,-0.0,0.079646,-0.0712905,0.673683,0.00067128,0.0556957,-0.253695,-0.0670206,0.979929,0.644538,-0.031311,-3.13225
,,,,,,,,,,,,,,,,0.107382,-0.0571993,0.255303,0.257317,0.0196681,0.257317,0.193172,0.409525,0.0642516,0.0582351,0.0733353,-0.0173416,0.04313,0.00450094,0.101407,0.182096,0.0537341,-0.329365,1.2856,3.33941,0.308118,-0.0,0.0385669,0.016597,-0.867578,0.016597,0.677796,0.0733353,-0.0,0.0752212,-0.0745409,0.677796,0.00201384,0.0582351,-0.262345,-0.0670206,0.985862,0.601086,0.027832,-3.3634
,,,,,,,,,,,,,,,,0.111526,-0.0598924,0.260087,0.264114,0.0206858,0.264114,0.194289,0.419412,0.0674838,0.0608422,0.0752726,-0.0179856,0.0440425,0.00455128,0.102567,0.174144,0.0562909,-0.338067,1.26992,3.42826,0.316844,-0.0,0.0401564,0.01734,-0.872594,0.01734,0.681714,0.0752726,-0.0,0.0899705,-0.077878,0.681714,0.00402768,0.0608422,-0.272093,-0.0659734,0.991511,0.514182,-0.024353,-3.3835
,,,,,,,,,,,,,,,,0.11577,-0.0627356,0.266923,0.27095,0.0218142,0.27095,0.19535,0.429354,0.070706,0.0635175,0.0772209,-0.0185668,0.0450641,0.00460163,0.10244,0.160331,0.0589159,-0.346817,1.3274,3.52232,0.326914,-0.0,0.0417033,0.0181025,-0.877363,0.0181025,0.68544,0.0772209,-0.0,0.110619,-0.0813024,0.68544,0.00402768,0.0635175,-0.286079,-0.0607375,0.996879,0.481593,-0.010437,-3.55435
,,,,,,,,,,,,,,,,0.120114,-0.0655722,0.271781,0.277823,0.0230088,0.277823,0.196358,0.439348,0.0741597,0.0662613,0.0791795,-0.0192423,0.0459538,0.00466204,0.102366,0.158354,0.0615993,-0.355613,1.32218,3.61639,0.336983,-0.0,0.0432525,0.0188845,-0.881888,0.0188845,0.688975,0.0791795,-0.0,0.119469,-0.0848145,0.688975,0.00604152,0.0662613,-0.292781,-0.0628319,1.00197,0.517803,0.03479,-3.4974
,,,,,,,,,,,,,,,,0.124557,-0.0684186,0.276674,0.284729,0.0242035,0.284729,0.197311,0.449392,0.0775228,0.0690741,0.0811478,-0.0199962,0.0470344,0.00475267,0.100998,0.172635,0.0643214,-0.364453,1.33263,3.68956,0.348395,-0.0,0.0448705,0.0196861,-0.886169,0.0196861,0.692319,0.0811478,-0.0,0.112094,-0.0884148,0.692319,0.00805537,0.0690741,-0.29115,-0.0733038,1.00678,0.630054,-0.017395,-3.5979
,,,,,,,,,,,,,,,,0.129102,-0.0712435,0.279585,0.291668,0.0255752,0.291668,0.198211,0.459483,0.0811276,0.071956,0.0831255,-0.0208602,0.0479739,0.0049037,0.107061,0.158925,0.0670523,-0.373336,1.39534,3.67388,0.352422,-0.0,0.0463808,0.0205075,-0.890209,0.0205075,0.695476,0.0831255,-0.0,0.132743,-0.0921037,0.695476,0.012083,0.071956,-0.293749,-0.079587,1.01131,0.716958,0.006958,-3.54095
,,,,,,,,,,,,,,,,0.133747,-0.0741261,0.280514,0.298638,0.0270354,0.298638,0.199057,0.469618,0.0848532,0.0749075,0.0851119,-0.0217555,0.0488938,0.00508495,0.104441,0.151146,0.0698226,-0.382257,1.4267,3.62684,0.365177,-0.0,0.0478721,0.0213486,-0.89401,0.0213486,0.698445,0.0851119,-0.0,0.147493,-0.0958816,0.698445,0.0181246,0.0749075,-0.294292,-0.0879646,1.01558,0.749547,-0.020874,-3.6046
,,,,,,,,,,,,,,,,0.138494,-0.0768782,0.289526,0.305637,0.0285177,0.305637,0.19985,0.479794,0.0886292,0.0779289,0.0871065,-0.0228708,0.0498649,0.00523599,0.104548,0.159619,0.0726929,-0.391215,1.38489,3.74704,0.375246,-0.0,0.0494112,0.0222097,-0.897573,0.0222097,0.701229,0.0871065,-0.0,0.146018,-0.099749,0.701229,0.0161107,0.0779289,-0.286495,-0.10472,1.01957,0.756789,0.031311,-3.61465
,,,,,,,,,,,,,,,,0.143343,-0.0794372,0.297894,0.312662,0.0302212,0.312662,0.200591,0.490008,0.0928884,0.0810204,0.0891087,-0.0242688,0.0504546,0.0053971,0.105364,0.15632,0.0756233,-0.400208,1.40579,4.00834,0.384644,-0.0,0.0507991,0.0230908,-0.9009,0.0230908,0.703828,0.0891087,-0.0,0.156342,-0.103706,0.703828,0.0147682,0.0810204,-0.27978,-0.120428,1.02329,0.644538,-0.013916,-3.61465
,,,,,,,,,,,,,,,,0.148294,-0.0821335,0.303602,0.319713,0.031792,0.319713,0.20128,0.500258,0.0967147,0.0841822,0.0911181,-0.0256197,0.0515796,0.00559848,0.108902,0.16927,0.0785837,-0.409232,1.44238,4.06583,0.391357,-0.0,0.0523902,0.0239919,-0.903993,0.0239919,0.706245,0.0911181,-0.0,0.150442,-0.107753,0.706245,0.0161107,0.0841822,-0.273096,-0.136136,1.02674,0.535908,0.010437,-3.70175
,,,,,,,,,,,,,,,,0.153348,-0.0848103,0.299935,0.326786,0.0335841,0.326786,0.201917,0.510542,0.100803,0.0874147,0.0931341,-0.0270805,0.0525454,0.00593076,0.107774,0.15422,0.0814839,-0.418287,1.51031,3.87769,0.402768,-0.0,0.0538306,0.0249132,-0.906854,0.0249132,0.70848,0.0931341,-0.0,0.172566,-0.111891,0.70848,0.0268512,0.0874147,-0.279009,-0.139277,1.02993,0.503319,-0.020874,-3.7386
,,,,,,,,,,,,,,,,0.158505,-0.0874677,0.297632,0.333882,0.035354,0.333882,0.202503,0.520856,0.104971,0.090718,0.0951563,-0.0286513,0.0535338,0.00629325,0.109361,0.15984,0.0844248,-0.427368,1.47373,3.94563,0.411495,-0.0,0.055364,0.0258546,-0.909485,0.0258546,0.710535,0.0951563,-0.0,0.174041,-0.116119,0.710535,0.0362491,0.090718,-0.27343,-0.153938,1.03286,0.630054,0.03479,-3.6649
,,,,,,,,,,,,,,,,0.163765,-0.0901219,0.302734,0.340997,0.0372566,0.340997,0.203037,0.531198,0.10906,0.0940924,0.097184,-0.0303164,0.0547059,0.00671616,0.109634,0.146306,0.0873762,-0.436476,1.47896,3.86724,0.421564,-0.0,0.0568357,0.0268163,-0.911887,0.0268163,0.712412,0.097184,-0.0,0.19469,-0.120438,0.712412,0.038263,0.0940924,-0.273113,-0.163363,1.03553,0.76041,-0.013916,-3.65485
,,,,,,,,,,,,,,,,0.169129,-0.0925374,0.303825,0.348129,0.0391593,0.348129,0.203522,0.541566,0.1135,0.097538,0.0992168,-0.0323113,0.0556292,0.00716928,0.109933,0.160814,0.0903687,-0.445605,1.49986,4.02402,0.431633,-0.0,0.0583787,0.0277983,-0.914063,0.0277983,0.714111,0.0992168,-0.0,0.187316,-0.124849,0.714111,0.0443045,0.097538,-0.259204,-0.186401,1.03793,0.814725,0.031311,-3.6984
,,,,,,,,,,,,,,,,0.174597,-0.09484,0.300904,0.355278,0.0410841,0.355278,0.203956,0.551956,0.118061,0.101055,0.101254,-0.0345104,0.0565354,0.00780364,0.106897,0.160588,0.0932514,-0.454756,1.52077,3.86201,0.445059,-0.0,0.059971,0.0288007,-0.916013,0.0288007,0.715635,0.101254,-0.0,0.19469,-0.12935,0.715635,0.0543737,0.101055,-0.244269,-0.210487,1.04008,0.738684,-0.031311,-3.80895
,,,,,,,,,,,,,,,,0.180168,-0.0972971,0.289943,0.362441,0.0432301,0.362441,0.204341,0.562367,0.122663,0.104644,0.103296,-0.0366467,0.0575054,0.00855883,0.109252,0.161851,0.0960848,-0.463925,1.53122,3.84634,0.453114,-0.0,0.0614135,0.0298234,-0.91774,0.0298234,0.716984,0.103296,-0.0,0.20059,-0.133944,0.716984,0.0724983,0.104644,-0.250297,-0.213628,1.04198,0.554013,0.020874,-3.70845
,,,,,,,,,,,,,,,,0.185844,-0.0996418,0.286378,0.369617,0.0454204,0.369617,0.204676,0.572795,0.127154,0.108304,0.105341,-0.0389872,0.0586903,0.00945499,0.10894,0.148378,0.0988489,-0.47311,1.57303,3.92473,0.463855,-0.0,0.0628835,0.0308666,-0.919246,0.0308666,0.718161,0.105341,-0.0,0.221239,-0.138629,0.718161,0.0832388,0.108304,-0.242727,-0.230383,1.04362,0.572118,-0.010437,-3.7185
,,,,,,,,,,,,,,,,0.191624,-0.101701,0.284167,0.376804,0.0476549,0.376804,0.204962,0.583238,0.132027,0.112036,0.107389,-0.0417046,0.059597,0.0103814,0.109986,0.15114,0.101655,-0.482309,1.5678,4.11809,0.473253,-0.0,0.0643811,0.0319303,-0.920532,0.0319303,0.719165,0.107389,-0.0,0.225664,-0.143406,0.719165,0.0926367,0.112036,-0.224699,-0.257611,1.04501,0.745926,0.024353,-3.76875
,,,,,,,,,,,,,,,,0.197509,-0.103884,0.285322,0.384,0.0500221,0.384,0.2052,0.593694,0.1367,0.11584,0.10944,-0.0443907,0.0608095,0.0114286,0.110372,0.145062,0.104411,-0.49152,1.5887,4.10764,0.483322,-0.0,0.0658179,0.0330144,-0.9216,0.0330144,0.72,0.10944,-0.0,0.238938,-0.148275,0.72,0.0986782,0.11584,-0.218201,-0.273319,1.04616,0.803862,-0.03479,-3.71515
,,,,,,,,,,,,,,,,0.203498,-0.105893,0.283799,0.391203,0.0524779,0.391203,0.20539,0.604161,0.141694,0.119716,0.111493,-0.0473438,0.0618045,0.012506,0.108756,0.155215,0.10721,-0.50074,1.62006,4.08673,0.495405,-0.0,0.0672381,0.0341191,-0.922452,0.0341191,0.720666,0.111493,-0.0,0.235988,-0.153236,0.720666,0.107405,0.119716,-0.210667,-0.290074,1.04705,0.7242,0.031311,-3.6917
,,,,,,,,,,,,,,,,0.209592,-0.107789,0.277582,0.398413,0.055,0.398413,0.205532,0.614635,0.146869,0.123664,0.113548,-0.0505011,0.0627229,0.0137646,0.10916,0.14915,0.109899,-0.509968,1.58348,3.98744,0.505474,-0.0,0.0686641,0.0352443,-0.92309,0.0352443,0.721164,0.113548,-0.0,0.249263,-0.15829,0.721164,0.12083,0.123664,-0.195809,-0.314159,1.04771,0.590223,-0.027832,-3.81565
,,,,,,,,,,,,,,,,0.215791,-0.109196,0.266,0.405626,0.0578982,0.405626,0.205627,0.625114,0.152367,0.127684,0.115603,-0.0542396,0.0634238,0.0153354,0.10957,0.148989,0.112349,-0.519202,1.5887,4.21738,0.515543,-0.0,0.0697861,0.03639,-0.923516,0.03639,0.721497,0.115603,-0.0,0.256637,-0.163436,0.721497,0.139626,0.127684,-0.192476,-0.326726,1.04812,0.680748,-0.013916,-3.74195
,,,,,,,,,,,,,,,,0.222095,-0.110963,0.267174,0.412842,0.060531,0.412842,0.205675,0.635596,0.157734,0.131777,0.11766,-0.0577111,0.0643605,0.0167753,0.105956,0.138506,0.115001,-0.528438,1.60961,4.1808,0.52964,-0.0,0.0712457,0.0375563,-0.923731,0.0375563,0.721665,0.11766,-0.0,0.274336,-0.168674,0.721665,0.145668,0.131777,-0.186004,-0.342434,1.04829,0.818346,0.031311,-3.74865
,,,,,,,,,,,,,,,,0.228503,-0.112728,0.262308,0.420059,0.063208,0.420059,0.205676,0.646079,0.163061,0.135941,0.119717,-0.0612768,0.0654422,0.0184367,0.108383,0.145723,0.117504,-0.537675,1.5678,4.08673,0.537696,-0.0,0.0727332,0.0387432,-0.923738,0.0387432,0.72167,0.119717,-0.0,0.274336,-0.174005,0.72167,0.157751,0.135941,-0.163826,-0.37385,1.04822,0.774894,0.027832,-3.7386
,,,,,,,,,,,,,,,,0.235016,-0.114114,0.252071,0.427275,0.0659292,0.427275,0.205631,0.65656,0.168448,0.140178,0.121773,-0.0653137,0.0665684,0.0201988,0.104767,0.151464,0.119979,-0.546912,1.59393,4.29055,0.551793,-0.0,0.0742486,0.0399507,-0.923537,0.0399507,0.721513,0.121773,-0.0,0.275811,-0.179428,0.721513,0.175204,0.140178,-0.160496,-0.386416,1.04791,0.608328,-0.0,-3.7654
,,,,,,,,,,,,,,,,0.241634,-0.115702,0.248544,0.434489,0.0689823,0.434489,0.205541,0.667036,0.174217,0.144487,0.123829,-0.0692407,0.0674167,0.0221422,0.104503,0.138029,0.122344,-0.556146,1.55735,4.16512,0.562533,-0.0,0.0755043,0.0411787,-0.923131,0.0411787,0.721196,0.123829,-0.0,0.29646,-0.184943,0.721196,0.185945,0.144487,-0.157163,-0.398982,1.04737,0.684369,0.024353,-3.76875
,,,,,,,,,,,,,,,,0.248357,-0.116896,0.241657,0.441698,0.0721018,0.441698,0.205405,0.677506,0.179776,0.148868,0.125884,-0.0736546,0.0685813,0.0242467,0.107589,0.134914,0.124621,-0.565374,1.55212,4.2017,0.569917,-0.0,0.0767658,0.0424273,-0.922522,0.0424273,0.72072,0.125884,-0.0,0.306785,-0.19055,0.72072,0.200042,0.148868,-0.146495,-0.418879,1.0466,0.811104,-0.03479,-3.80895
,,,,,,,,,,,,,,,,0.255184,-0.11837,0.234764,0.448903,0.0752434,0.448903,0.205225,0.687968,0.185686,0.153321,0.127937,-0.0778801,0.069498,0.0263813,0.10731,0.128844,0.126939,-0.574595,1.60961,4.3219,0.580658,-0.0,0.0780772,0.0436964,-0.921711,0.0436964,0.720086,0.127937,-0.0,0.320059,-0.19625,0.720086,0.214138,0.153321,-0.137914,-0.436681,1.0456,0.691611,0.017395,-3.76875
,,,,,,,,,,,,,,,,0.262116,-0.119466,0.231892,0.4561,0.0784956,0.4561,0.205,0.698418,0.191718,0.157846,0.129988,-0.0825768,0.0703985,0.0287375,0.106348,0.14194,0.129108,-0.583808,1.688,4.24874,0.592069,-0.0,0.07935,0.044986,-0.9207,0.044986,0.719297,0.129988,-0.0,0.314159,-0.202042,0.719297,0.224208,0.157846,-0.125135,-0.458673,1.04437,0.608328,-0.024353,-3.8056
,,,,,,,,,,,,,,,,0.269153,-0.120402,0.224983,0.463288,0.0819248,0.463288,0.20473,0.708854,0.19783,0.162443,0.132037,-0.0875248,0.0713229,0.031134,0.106044,0.134379,0.131309,-0.593009,1.67755,4.48913,0.60281,-0.0,0.0805178,0.0462961,-0.919491,0.0462961,0.718353,0.132037,-0.0,0.328909,-0.207926,0.718353,0.238305,0.162443,-0.115487,-0.477522,1.04292,0.792999,0.020874,-3.7721
,,,,,,,,,,,,,,,,0.276293,-0.121524,0.216722,0.470466,0.0852434,0.470466,0.204418,0.719275,0.203821,0.167111,0.134083,-0.0923785,0.0724723,0.0336009,0.109081,0.119434,0.13351,-0.602197,1.67232,4.34281,0.610194,-0.0,0.081868,0.0476267,-0.918086,0.0476267,0.717255,0.134083,-0.0,0.351032,-0.213902,0.717255,0.253744,0.167111,-0.104778,-0.497419,1.04124,0.778515,0.027832,-3.7855
,,,,,,,,,,,,,,,,0.283538,-0.122314,0.217176,0.477633,0.0886504,0.477633,0.204062,0.729678,0.209852,0.171852,0.136125,-0.0976564,0.0736857,0.0363901,0.104716,0.145774,0.135462,-0.61137,1.71935,4.48913,0.624962,-0.0,0.0832014,0.0489778,-0.916487,0.0489778,0.716006,0.136125,-0.0,0.331858,-0.21997,0.716006,0.260457,0.171852,-0.0982429,-0.513127,1.03934,0.611949,0.006958,-3.84245
,,,,,,,,,,,,,,,,0.290887,-0.122567,0.204191,0.484786,0.0926549,0.484786,0.203663,0.740061,0.217001,0.176664,0.138164,-0.103563,0.0738853,0.0394008,0.10503,0.129329,0.137263,-0.620526,1.75071,4.40552,0.635031,-0.0,0.0840091,0.0503492,-0.914695,0.0503492,0.714606,0.138164,-0.0,0.355457,-0.22613,0.714606,0.280595,0.176664,-0.091691,-0.528835,1.03722,0.79662,-0.020874,-3.78885
,,,,,,,,,,,,,,,,0.298339,-0.123446,0.19589,0.491924,0.0964159,0.491924,0.203221,0.750422,0.223456,0.181547,0.140198,-0.108935,0.0748833,0.0424316,0.107335,0.118768,0.139116,-0.629663,1.67755,4.33758,0.643087,-0.0,0.0851316,0.051741,-0.912713,0.051741,0.713057,0.140198,-0.0,0.373156,-0.232381,0.713057,0.296035,0.181547,-0.0798843,-0.549779,1.03488,0.789378,0.010437,-3.80895
,,,,,,,,,,,,,,,,0.305895,-0.123976,0.188244,0.499046,0.100155,0.499046,0.202738,0.760758,0.229769,0.186502,0.142228,-0.114747,0.0761259,0.0456739,0.10626,0.121465,0.140828,-0.638779,1.74026,4.38984,0.654498,-0.0,0.0863475,0.0531532,-0.910541,0.0531532,0.71136,0.142228,-0.0,0.377581,-0.238723,0.71136,0.310803,0.186502,-0.0691039,-0.569675,1.03233,0.611949,-0.027832,-3.82905
,,,,,,,,,,,,,,,,0.313554,-0.124488,0.179237,0.506151,0.104181,0.506151,0.202212,0.771068,0.236576,0.191528,0.144253,-0.120669,0.0769782,0.0490572,0.1065,0.115295,0.142471,-0.647873,1.81865,4.24351,0.664568,-0.0,0.0873469,0.0545856,-0.908182,0.0545856,0.709517,0.144253,-0.0,0.390855,-0.245156,0.709517,0.326914,0.191528,-0.0781977,-0.569675,1.02956,0.789378,0.024353,-3.8123
,,,,,,,,,,,,,,,,0.321316,-0.124949,0.160143,0.513236,0.108009,0.513236,0.201646,0.781349,0.243433,0.196625,0.146272,-0.126732,0.0778832,0.0526317,0.110068,0.113531,0.143994,-0.656942,1.8082,4.29577,0.67128,-0.0,0.0886165,0.0560382,-0.905638,0.0560382,0.707529,0.146272,-0.0,0.399705,-0.25168,0.707529,0.353094,0.196625,-0.0474734,-0.609469,1.02658,0.76041,-0.031311,-3.7788
,,,,,,,,,,,,,,,,0.329181,-0.125249,0.159152,0.520301,0.112146,0.520301,0.201038,0.791599,0.250371,0.201793,0.148286,-0.133046,0.0788103,0.0562063,0.102194,0.120596,0.145587,-0.665985,1.77161,4.43165,0.689405,-0.0,0.089647,0.057511,-0.90291,0.057511,0.705398,0.148286,-0.0,0.399705,-0.258295,0.705398,0.361149,0.201793,-0.04395,-0.622035,1.0234,0.669885,-0.0,-3.76205
,,,,,,,,,,,,,,,,0.337148,-0.125592,0.150755,0.527344,0.116106,0.527344,0.200391,0.801816,0.257117,0.207031,0.150293,-0.139408,0.080031,0.0600628,0.102342,0.120264,0.146968,-0.675,1.77161,4.35848,0.699474,-0.0,0.0909251,0.0590039,-0.9,0.0590039,0.703125,0.150293,-0.0,0.40708,-0.265,0.703125,0.376588,0.207031,-0.0362095,-0.638791,1.02,0.86904,-0.024353,-3.7386
,,,,,,,,,,,,,,,,0.345217,-0.125947,0.141664,0.534363,0.120265,0.534363,0.199703,0.811998,0.264357,0.21234,0.152293,-0.145848,0.0808604,0.0639395,0.103126,0.121384,0.1484,-0.683985,1.74026,4.37416,0.708872,-0.0,0.0920743,0.0605168,-0.89691,0.0605168,0.700711,0.152293,-0.0,0.412979,-0.271795,0.700711,0.392699,0.21234,-0.0242502,-0.659734,1.0164,0.745926,0.027832,-3.7788
,,,,,,,,,,,,,,,,0.353388,-0.126108,0.132548,0.541358,0.124403,0.541358,0.198975,0.822143,0.271405,0.217718,0.154287,-0.152571,0.0819827,0.0681585,0.103202,0.134278,0.14956,-0.692938,1.80297,4.35848,0.718941,-0.0,0.0933158,0.0620498,-0.893642,0.0620498,0.698158,0.154287,-0.0,0.40708,-0.27868,0.698158,0.40881,0.217718,-0.0227312,-0.670206,1.0126,0.749547,-0.027832,-3.81565
,,,,,,,,,,,,,,,,0.36166,-0.126202,0.123405,0.548326,0.128938,0.548326,0.198208,0.832249,0.278927,0.223167,0.156273,-0.159452,0.082733,0.0724479,0.102568,0.104373,0.150719,-0.701857,1.81865,4.42642,0.729682,-0.0,0.0942288,0.0636026,-0.890198,0.0636026,0.695467,0.156273,-0.0,0.443953,-0.285654,0.695467,0.424921,0.223167,-0.0169898,-0.684867,1.00859,0.854556,0.031311,-3.8391
,,,,,,,,,,,,,,,,0.370033,-0.126039,0.105508,0.555266,0.133319,0.555266,0.197402,0.842315,0.286127,0.228685,0.158251,-0.166677,0.0839063,0.0770596,0.10055,0.103939,0.151625,-0.710741,1.86046,4.41074,0.741765,-0.0,0.0953663,0.0651752,-0.886579,0.0651752,0.69264,0.158251,-0.0,0.451327,-0.292717,0.69264,0.449758,0.228685,-0.0133074,-0.697434,1.00439,0.655401,-0.003479,-3.84245
,,,,,,,,,,,,,,,,0.378506,-0.12628,0.100337,0.562178,0.138075,0.562178,0.196558,0.852337,0.293789,0.234272,0.160221,-0.173589,0.084717,0.0816411,0.10453,0.0975764,0.152631,-0.719588,1.79774,4.40552,0.747806,-0.0,0.0961969,0.0667675,-0.882788,0.0667675,0.689678,0.160221,-0.0,0.464602,-0.299868,0.689678,0.461841,0.234272,-0.00225765,-0.71733,0.999986,0.818346,0.010437,-3.82905
,,,,,,,,,,,,,,,,0.38708,-0.126388,0.0917791,0.56906,0.142721,0.56906,0.195676,0.862314,0.30117,0.239928,0.162182,-0.18072,0.0859095,0.0863737,0.101082,0.100033,0.153555,-0.728396,1.84478,4.37939,0.761232,-0.0,0.0972071,0.0683796,-0.878825,0.0683796,0.686582,0.162182,-0.0,0.469027,-0.307108,0.686582,0.47728,0.239928,0.000453324,-0.728849,0.99539,0.720579,0.027832,-3.82235
,,,,,,,,,,,,,,,,0.395752,-0.125438,0.079833,0.575909,0.147743,0.575909,0.194756,0.872244,0.309769,0.245653,0.164134,-0.188998,0.0859832,0.0920225,0.100942,0.105408,0.153631,-0.737164,1.83433,4.35326,0.771301,-0.0,0.0979098,0.0700112,-0.874693,0.0700112,0.683354,0.164134,-0.0,0.470501,-0.314436,0.683354,0.496076,0.245653,0.00529916,-0.742463,0.990601,0.800241,0.020874,-3.7788
,,,,,,,,,,,,,,,,0.404524,-0.125282,0.0712104,0.582726,0.152677,0.582726,0.193799,0.882125,0.317371,0.251446,0.166077,-0.196569,0.0871529,0.0969161,0.100755,0.0989504,0.15453,-0.745889,1.92839,4.35848,0.78137,-0.0,0.0987694,0.0716622,-0.870394,0.0716622,0.679995,0.166077,-0.0,0.483776,-0.321851,0.679995,0.511516,0.251446,0.0154231,-0.761313,0.985621,0.774894,0.003479,-3.7654
,,,,,,,,,,,,,,,,0.413395,-0.125103,0.0638961,0.589509,0.157478,0.589509,0.192804,0.891956,0.325427,0.257308,0.16801,-0.204251,0.0879679,0.102374,0.0998445,0.0983584,0.154934,-0.754571,1.91272,4.43165,0.792111,-0.0,0.0998297,0.0733327,-0.865929,0.0733327,0.676507,0.16801,-0.0,0.49115,-0.329354,0.676507,0.525613,0.257308,0.0214022,-0.775973,0.980452,0.713337,0.017395,-3.7587
,,,,,,,,,,,,,,,,0.422363,-0.124461,0.0565464,0.596256,0.162633,0.596256,0.191774,0.901733,0.333553,0.263236,0.169933,-0.212482,0.0888106,0.10772,0.0975394,0.094781,0.155516,-0.763208,1.90226,4.46823,0.804194,-0.0,0.100604,0.0750224,-0.8613,0.0750224,0.672891,0.169933,-0.0,0.501475,-0.336943,0.672891,0.53971,0.263236,0.0284738,-0.791681,0.975097,0.83283,-0.017395,-3.74865
