proportionalf_5.txt,wrench_my.txt,proportionalf_4.txt,wrench_fy.txt,wrench_fx.txt,integralf_1.txt,integralf_3.txt,proportionalf_1.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_3.txt,wrench_mx.txt,integralf_5.txt,integralf_2.txt,wrench_fz.txt,integralf_4.txt,posa3.txt,posa2.txt,trq2.txt,accd2.txt,veld4.txt,accd5.txt,veld3.txt,error_pos_3.txt,error_vel_2.txt,posd4.txt,posd1.txt,trq1.txt,vela2.txt,error_vel_1.txt,accd1.txt,trq5.txt,error_vel_5.txt,error_pos_4.txt,error_vel_3.txt,posa5.txt,posa4.txt,posd3.txt,vela4.txt,trq4.txt,posd2.txt,vela5.txt,posd5.txt,vela1.txt,vela3.txt,veld2.txt,veld5.txt,trq3.txt,accd4.txt,error_pos_5.txt,error_pos_1.txt,veld1.txt,error_pos_2.txt,error_vel_4.txt,accd3.txt,posa1.txt
,,,,,,,,,,,,,,,,-0.10661,0.0107942,4.52049,1.39632,1.08314,0.15153,-1.38618,-0.172473,0.430596,0.218287,0.326578,1.44238,0.110761,0.991055,4.18895,-0.375732,0.0603106,0.140522,-0.55575,0.000752212,0.0777655,-0.279083,0.58997,0.937839,0.108859,-0.0,0.0126107,0.633017,-0.830428,0.541358,0.0603106,-4.6565,2.7897,0.0118585,0.168733,1.62407,0.098065,0.49317,-3.57249,0.157845
,,,,,,,,,,,,,,,,-0.11616,0.0122341,4.34803,1.38528,1.11093,0.150315,-1.42176,-0.176963,0.431751,0.229258,0.343027,1.4476,0.123516,1.0254,4.15584,-0.361816,0.060345,0.144855,-0.54107,0.000774336,0.0844026,-0.293123,0.616519,0.934218,0.114342,0.00147493,0.0132214,0.640402,-0.880693,0.555266,0.06182,-4.66655,2.76763,0.012447,0.178295,1.6658,0.102108,0.49441,-3.54424,0.164732
,,,,,,,,,,,,,,,,-0.125931,0.0136941,4.31668,1.37316,1.13849,0.148982,-1.45705,-0.181587,0.429433,0.240505,0.359892,1.39012,0.139626,1.06208,4.11949,-0.358337,0.0633165,0.149686,-0.527142,0.00079646,0.0908186,-0.307518,0.660767,0.854556,0.119964,-0.0,0.0138471,0.645101,-0.929911,0.56906,0.0633165,-4.62635,2.74341,0.0130506,0.188615,1.70718,0.10627,0.477719,-3.51323,0.171277
,,,,,,,,,,,,,,,,-0.13578,0.0153958,4.60933,1.35999,1.16579,0.147534,-1.49202,-0.186484,0.420948,0.252027,0.37717,1.37966,0.161779,1.09704,4.07997,-0.351379,0.0633243,0.154283,-0.50137,0.00079646,0.0977434,-0.322263,0.669616,1.01026,0.125723,0.00147493,0.0144876,0.651142,-0.990649,0.582726,0.0647992,-4.62635,2.71707,0.0136912,0.199498,1.74818,0.110327,0.496174,-3.47951,0.177671
,,,,,,,,,,,,,,,,-0.146602,0.0171781,4.49436,1.34578,1.19282,0.145973,-1.52663,-0.190754,0.42038,0.26382,0.394855,1.4267,0.175875,1.13427,4.03734,-0.344421,0.0662668,0.15893,-0.482578,0.000818584,0.104889,-0.337357,0.705015,0.90525,0.131618,-0.0,0.015143,0.654498,-1.04406,0.596256,0.0662668,-4.67995,2.68867,0.0143244,0.210779,1.78877,0.11444,0.487806,-3.44314,0.184075
,,,,,,,,,,,,,,,,-0.157692,0.0191617,4.55707,1.33056,1.21956,0.144303,-1.56087,-0.195102,0.415638,0.275882,0.412943,1.42147,0.194,1.17039,3.99168,-0.333984,0.0662434,0.163758,-0.460269,0.000818584,0.112124,-0.352795,0.735988,0.970428,0.137648,0.00147493,0.0158129,0.658526,-1.1006,0.609638,0.0677183,-4.69335,2.65824,0.0149943,0.222394,1.82892,0.118486,0.483569,-3.40419,0.19055
,,,,,,,,,,,,,,,,-0.169112,0.0214373,4.70863,1.31435,1.24598,0.142524,-1.59471,-0.199461,0.406711,0.28821,0.431431,1.45805,0.216152,1.20335,3.94305,-0.327026,0.0691525,0.168188,-0.448028,0.000840708,0.120022,-0.368573,0.765487,1.03561,0.14381,-0.0,0.0164973,0.665239,-1.14668,0.622864,0.0691525,-4.7838,2.62583,0.0156566,0.233984,1.86859,0.122373,0.480492,-3.3627,0.197447
,,,,,,,,,,,,,,,,-0.181081,0.0237835,4.62501,1.29717,1.27207,0.14064,-1.62812,-0.203606,0.399631,0.3008,0.450314,1.48418,0.236291,1.23917,3.89151,-0.316589,0.0690935,0.172681,-0.424889,0.000840708,0.128119,-0.384687,0.80531,0.952323,0.150105,0.00147493,0.0171959,0.668595,-1.20323,0.635922,0.0705684,-4.7704,2.59149,0.0163552,0.246392,1.90777,0.126321,0.466757,-3.31873,0.203922
,,,,,,,,,,,,,,,,-0.193789,0.0264619,4.83928,1.27905,1.2978,0.138653,-1.66108,-0.207345,0.390361,0.31365,0.469585,1.45283,0.258443,1.27379,3.83714,-0.302673,0.071965,0.177013,-0.395014,0.000862832,0.136637,-0.401134,0.840708,0.937839,0.156528,-0.0,0.0179086,0.672623,-1.26606,0.648804,0.071965,-4.8039,2.55526,0.0170458,0.259118,1.94641,0.130066,0.457094,-3.27235,0.210467
,,,,,,,,,,,,,,,,-0.207424,0.0293215,4.87063,1.26,1.32317,0.136566,-1.69356,-0.210484,0.385604,0.326755,0.48924,1.4267,0.275896,1.30584,3.78,-0.299194,0.0718662,0.181556,-0.379325,0.000862832,0.145199,-0.417907,0.867257,1.0175,0.16308,0.00147493,0.0186352,0.678665,-1.31423,0.6615,0.0733412,-4.7704,2.51718,0.0177723,0.271947,1.9845,0.133758,0.455909,-3.2236,0.217293
,,,,,,,,,,,,,,,,-0.222676,0.0327249,4.9438,1.24005,1.34814,0.13438,-1.72554,-0.212327,0.377966,0.340112,0.509273,1.47896,0.296035,1.34132,3.72016,-0.295715,0.074696,0.184625,-0.346381,0.000884956,0.155487,-0.435003,0.90413,1.05009,0.169758,-0.0,0.0193754,0.680678,-1.37916,0.674001,0.074696,-4.7771,2.47731,0.0184904,0.284438,2.022,0.137033,0.44401,-3.17255,0.224835
,,,,,,,,,,,,,,,,-0.236986,0.0358363,5.0849,1.21923,1.37271,0.1321,-1.757,-0.21543,0.366097,0.353717,0.529678,1.43192,0.320201,1.37553,3.65769,-0.288757,0.0745535,0.189026,-0.324435,0.000884956,0.16469,-0.452416,0.935103,1.07906,0.176559,0.00147493,0.020129,0.683364,-1.43257,0.686298,0.0760285,-4.75365,2.43569,0.019244,0.298147,2.05889,0.140723,0.437603,-3.11926,0.231531
,,,,,,,,,,,,,,,,-0.25194,0.0393706,5.03264,1.19755,1.39685,0.129726,-1.78792,-0.218202,0.360057,0.367565,0.550449,1.48418,0.338325,1.40574,3.59265,-0.285278,0.0773377,0.193339,-0.294615,0.00090708,0.174226,-0.470142,0.969026,1.06457,0.183483,-0.0,0.0208958,0.689405,-1.4933,0.698383,0.0773377,-4.7771,2.39235,0.0199888,0.312242,2.09515,0.144112,0.427822,-3.06378,0.238207
,,,,,,,,,,,,,,,,-0.267381,0.0430056,5.01696,1.17504,1.42055,0.127261,-1.81827,-0.220792,0.343727,0.381652,0.571579,1.51031,0.366519,1.43932,3.52512,-0.281799,0.0771477,0.197183,-0.272606,0.00090708,0.184469,-0.488173,1.0059,1.03923,0.190526,0.00147493,0.0216757,0.691419,-1.54566,0.710246,0.0786227,-4.70675,2.34736,0.0207686,0.326232,2.13074,0.147521,0.414648,-3.00617,0.245346
,,,,,,,,,,,,,,,,-0.283293,0.0470534,5.0849,1.15172,1.44379,0.124708,-1.84803,-0.223212,0.32851,0.395974,0.593061,1.43715,0.39337,1.46617,3.45516,-0.274841,0.0798826,0.200996,-0.242681,0.00090708,0.194978,-0.506505,1.03982,1.03198,0.197687,-0.0,0.0224682,0.699474,-1.60535,0.721881,0.0798826,-4.69335,2.30074,0.0215611,0.340878,2.16564,0.150634,0.403967,-2.94649,0.252183
,,,,,,,,,,,,,,,,-0.300525,0.0514939,5.18942,1.12761,1.46656,0.12207,-1.87719,-0.224607,0.314399,0.410526,0.614889,1.48941,0.418879,1.49835,3.38283,-0.274841,0.0796416,0.20515,-0.20796,0.000929203,0.205376,-0.525132,1.06342,1.01388,0.204963,0.00147493,0.0232732,0.701488,-1.66923,0.733278,0.0811166,-4.7972,2.25255,0.022344,0.355839,2.19983,0.153469,0.403136,-2.88479,0.25905
,,,,,,,,,,,,,,,,-0.317521,0.0559747,5.15284,1.10274,1.48884,0.119348,-1.90572,-0.226526,0.301385,0.425304,0.637056,1.49986,0.443045,1.52778,3.30821,-0.274841,0.0823237,0.208799,-0.195651,0.000929203,0.216504,-0.544047,1.10177,0.995775,0.212352,-0.0,0.0240905,0.705516,-1.71007,0.744431,0.0823237,-4.68665,2.20284,0.0231613,0.370987,2.23329,0.156377,0.387066,-2.82113,0.266069
,,,,,,,,,,,,,,,,-0.335129,0.0606368,5.26781,1.07712,1.51061,0.116546,-1.93361,-0.228115,0.282078,0.440301,0.659553,1.48418,0.473253,1.55712,3.23136,-0.260925,0.0835032,0.212824,-0.152326,0.000951327,0.227478,-0.563244,1.13717,1.02836,0.219851,-0.0,0.0249196,0.708872,-1.78128,0.75533,0.0835032,-4.61295,2.15163,0.0239683,0.386355,2.26599,0.159214,0.373441,-2.75558,0.273198
,,,,,,,,,,,,,,,,-0.354167,0.0657318,5.38278,1.05078,1.53186,0.113665,-1.96083,-0.228549,0.271908,0.455514,0.682373,1.63051,0.494062,1.58635,3.15235,-0.257446,0.0831794,0.215957,-0.12614,0.000951327,0.239558,-0.582717,1.15929,1.11165,0.227458,0.00147493,0.0257604,0.711557,-1.83469,0.765971,0.0846544,-4.59955,2.09899,0.0248091,0.402046,2.29791,0.161726,0.372572,-2.68818,0.280327
,,,,,,,,,,,,,,,,-0.374933,0.0714108,5.45594,1.02375,1.55258,0.110708,-1.98737,-0.227525,0.258786,0.470937,0.705508,1.49464,0.517557,1.61009,3.07125,-0.250488,0.0857763,0.218747,-0.0804202,0.000973451,0.25219,-0.602458,1.17699,1.1551,0.235169,-0.0,0.0266126,0.718941,-1.90695,0.776344,0.0857763,-4.6029,2.04496,0.0256392,0.417247,2.32903,0.163759,0.375594,-2.619,0.288261
,,,,,,,,,,,,,,,,-0.394097,0.0770496,5.41936,0.996041,1.57276,0.107678,-2.0132,-0.228365,0.236665,0.486564,0.728951,1.54167,0.549779,1.63636,2.98812,-0.24353,0.0853933,0.222007,-0.0654164,0.000973451,0.264557,-0.622462,1.22271,1.13699,0.242984,0.00147493,0.0274759,0.722969,-1.94779,0.786443,0.0868683,-4.4957,1.98958,0.0265024,0.433681,2.35933,0.165934,0.350045,-2.54809,0.295269
,,,,,,,,,,,,,,,,-0.414847,0.082779,5.29916,0.96768,1.59237,0.104577,-2.03832,-0.227873,0.216276,0.50239,0.752692,1.4476,0.579986,1.66313,2.90304,-0.24353,0.0879296,0.224691,-0.039223,0.000973451,0.277699,-0.64272,1.27139,1.08268,0.250897,-0.0,0.0283499,0.725654,-1.9991,0.796262,0.0879296,-4.48565,1.93289,0.0273764,0.450173,2.38879,0.168118,0.320986,-2.47551,0.302519
,,,,,,,,,,,,,,,,-0.434969,0.0891427,5.3462,0.938689,1.61141,0.101407,-2.06271,-0.228257,0.19493,0.51841,0.776723,1.60961,0.610865,1.68837,2.81607,-0.240051,0.0874847,0.227834,-0.00391822,0.000995575,0.290575,-0.663226,1.29793,1.02474,0.258908,0.00147493,0.0292343,0.729011,-2.05879,0.805795,0.0889596,-4.52585,1.87495,0.0282388,0.466894,2.41738,0.169765,0.313477,-2.40132,0.30983
,,,,,,,,,,,,,,,,-0.456536,0.0957682,5.42459,0.90909,1.62987,0.0981712,-2.08634,-0.227435,0.182017,0.534617,0.801037,1.52077,0.633017,1.71206,2.72727,-0.233093,0.0899575,0.231032,0.0153812,0.000995575,0.303584,-0.683972,1.32448,1.03923,0.267012,-0.0,0.030129,0.733038,-2.10173,0.815034,0.0899575,-4.3952,1.81579,0.0291334,0.483857,2.4451,0.171244,0.305383,-2.32557,0.31718
,,,,,,,,,,,,,,,,-0.477915,0.102424,5.53956,0.878906,1.64772,0.0948718,-2.10922,-0.227035,0.162763,0.551005,0.825623,1.56257,0.661211,1.73284,2.63672,-0.229614,0.0909228,0.233284,0.0563895,0.000995575,0.317721,-0.70495,1.34218,1.13699,0.275208,-0.0,0.0310334,0.73908,-2.1656,0.823975,0.0909228,-4.2746,1.75546,0.0300378,0.501062,2.47192,0.172784,0.305541,-2.24833,0.324561
,,,,,,,,,,,,,,,,-0.500801,0.109231,5.58659,0.84816,1.66497,0.0915112,-2.13131,-0.225352,0.147233,0.567569,0.850472,1.54167,0.685377,1.75875,2.54448,-0.226135,0.0903798,0.23633,0.0866583,0.0010177,0.331239,-0.726153,1.37316,1.15872,0.283491,0.00147493,0.0319473,0.73908,-2.21796,0.83261,0.0918548,-4.45215,1.69401,0.0309296,0.518813,2.49783,0.17426,0.291816,-2.16965,0.33166
,,,,,,,,,,,,,,,,-0.522494,0.115947,5.59182,0.816874,1.6816,0.088092,-2.1526,-0.22508,0.128036,0.584302,0.875576,1.48941,0.7129,1.77769,2.45062,-0.222656,0.0927528,0.239457,0.112485,0.0010177,0.344845,-0.747574,1.40855,1.13699,0.291859,-0.0,0.0328704,0.745121,-2.26509,0.840936,0.0927528,-4.25785,1.63148,0.0318527,0.536747,2.52281,0.175912,0.273046,-2.08958,0.338829
,,,,,,,,,,,,,,,,-0.545836,0.123831,5.5082,0.78507,1.6976,0.0846165,-2.17309,-0.223367,0.107852,0.601199,0.900925,1.52599,0.741094,1.79769,2.35521,-0.212219,0.0936164,0.241509,0.1276,0.00103982,0.35969,-0.769203,1.4528,1.06457,0.300308,-0.0,0.0338022,0.749149,-2.30069,0.848946,0.0936164,-4.2612,1.56791,0.0327624,0.554514,2.54684,0.176477,0.244796,-2.0082,0.346411
,,,,,,,,,,,,,,,,-0.568738,0.131383,5.68589,0.752771,1.71296,0.0810872,-2.19276,-0.222294,0.0846632,0.618252,0.92651,1.48941,0.771973,1.81606,2.25831,-0.20874,0.09297,0.243496,0.161337,0.00103982,0.374757,-0.791033,1.48378,1.16596,0.308837,0.00147493,0.0347426,0.753848,-2.3541,0.856636,0.094445,-4.3617,1.50336,0.0337028,0.572567,2.56991,0.177454,0.22918,-1.92554,0.353943
,,,,,,,,,,,,,,,,-0.592881,0.139247,5.73292,0.72,1.72766,0.0775066,-2.2116,-0.220174,0.0685326,0.635456,0.95232,1.61483,0.795467,1.83815,2.16,-0.205261,0.095238,0.246009,0.180199,0.00103982,0.389447,-0.813055,1.49558,1.12251,0.31744,-0.0,0.035691,0.753848,-2.3918,0.864,0.095238,-4.10375,1.43786,0.0346512,0.590775,2.592,0.178193,0.232087,-1.84168,0.361545
,,,,,,,,,,,,,,,,-0.617936,0.147645,5.8897,0.686779,1.74171,0.0738771,-2.22959,-0.217326,0.056771,0.652803,0.978346,1.52077,0.814263,1.84784,2.06034,-0.205261,0.0959949,0.248489,0.227133,0.00103982,0.404314,-0.835262,1.51327,1.11889,0.326115,-0.0,0.0366472,0.76526,-2.45673,0.871034,0.0959949,-4.13725,1.37146,0.0356074,0.609149,2.6131,0.178471,0.228435,-1.75667,0.369198
,,,,,,,,,,,,,,,,-0.643115,0.155992,5.91583,0.65313,1.75509,0.0702011,-2.24673,-0.214529,0.0399761,0.670288,1.00458,1.5678,0.837758,1.86794,1.95939,-0.201782,0.0952404,0.24989,0.253978,0.00106195,0.420398,-0.857644,1.54425,1.19855,0.33486,0.00147493,0.0376108,0.76526,-2.50071,0.877734,0.0967154,-3.9195,1.30421,0.0365489,0.627708,2.6332,0.178867,0.210841,-1.67056,0.37687
,,,,,,,,,,,,,,,,-0.668751,0.165155,5.84267,0.619076,1.76779,0.0664812,-2.263,-0.211443,0.0154586,0.687903,1.03101,1.52599,0.868637,1.88233,1.85723,-0.198303,0.0973988,0.251819,0.267029,0.00106195,0.436084,-0.880194,1.58997,1.09354,0.343669,-0.0,0.0385814,0.769959,-2.53003,0.884096,0.0973988,-4.00325,1.23615,0.0375195,0.646434,2.65229,0.178514,0.177821,-1.58341,0.384573
,,,,,,,,,,,,,,,,-0.694528,0.174117,5.71202,0.58464,1.77981,0.0627198,-2.27839,-0.208374,-0.00873016,0.705641,1.05762,1.54167,0.898845,1.89837,1.75392,-0.191345,0.0980449,0.253363,0.294569,0.00108407,0.452279,-0.902901,1.62094,1.15148,0.35254,-0.0,0.0395587,0.771973,-2.57296,0.890114,0.0980449,-4.11715,1.16733,0.0384746,0.665305,2.67034,0.178424,0.158865,-1.49529,0.392316
,,,,,,,,,,,,,,,,-0.720838,0.1833,5.89493,0.549844,1.79114,0.0589193,-2.2929,-0.20492,-0.03058,0.723497,1.08441,1.64096,0.926367,1.91136,1.64953,-0.191345,0.0971782,0.254293,0.315666,0.00108407,0.469203,-0.925759,1.64749,1.09716,0.36147,0.00147493,0.0405422,0.776,-2.60857,0.895787,0.0986531,-3.86255,1.09778,0.0394581,0.684331,2.68736,0.17817,0.143643,-1.40625,0.40008
,,,,,,,,,,,,,,,,-0.749286,0.193681,6.02035,0.51471,1.80176,0.0550822,-2.30652,-0.199471,-0.0460666,0.741462,1.11136,1.59393,0.947177,1.9233,1.54413,-0.187866,0.0992231,0.254161,0.346034,0.00108407,0.487301,-0.948756,1.65929,1.16958,0.370455,-0.0,0.0415316,0.780028,-2.65255,0.90111,0.0992231,-3.82235,1.02756,0.0404475,0.702676,2.70333,0.176774,0.142471,-1.31634,0.408689
,,,,,,,,,,,,,,,,-0.773821,0.202743,6.03603,0.479261,1.81168,0.0512109,-2.31923,-0.198064,-0.0625775,0.75953,1.13847,1.60438,0.968658,1.9362,1.43778,-0.177429,0.0982797,0.257273,0.367881,0.00110619,0.502257,-0.971886,1.67847,1.13337,0.379491,0.00147493,0.0425265,0.782042,-2.68711,0.90608,0.0997546,-3.6381,0.956718,0.0414203,0.722696,2.71824,0.176748,0.133219,-1.22563,0.415778
,,,,,,,,,,,,,,,,-0.803918,0.213538,5.94719,0.44352,1.8209,0.0473079,-2.33103,-0.19122,-0.0781017,0.777693,1.16573,1.54167,0.988796,1.94669,1.33056,-0.17395,0.100247,0.256742,0.380167,0.00110619,0.520951,-0.995138,1.71239,1.18407,0.388575,-0.0,0.0435265,0.785398,-2.71119,0.910694,0.100247,-3.5979,0.885286,0.0424204,0.741329,2.73208,0.175038,0.108506,-1.13417,0.424397
,,,,,,,,,,,,,,,,-0.830464,0.223627,5.90538,0.407509,1.82939,0.0433757,-2.34191,-0.188039,-0.106739,0.795945,1.19311,1.60961,1.02169,1.95744,1.22253,-0.166992,0.0992257,0.257759,0.404891,0.00112832,0.538186,-1.0185,1.74484,1.18407,0.397704,0.00147493,0.0445313,0.787412,-2.7468,0.91495,0.100701,-3.4974,0.813315,0.043403,0.76082,2.74485,0.174077,0.0845508,-1.04201,0.432291
,,,,,,,,,,,,,,,,-0.857749,0.234069,6.01513,0.37125,1.83716,0.0394168,-2.35187,-0.184224,-0.124326,0.814278,1.22062,1.63051,1.04317,1.96106,1.11375,-0.166992,0.101115,0.258703,0.422161,0.00112832,0.555575,-1.04197,1.76106,1.13699,0.406873,-0.0,0.0455404,0.795467,-2.77403,0.918844,0.101115,-3.36005,0.740849,0.0444121,0.780625,2.75653,0.172804,0.0760979,-0.949228,0.439994
,,,,,,,,,,,,,,,,-0.886259,0.245074,5.94719,0.334766,1.8442,0.0354334,-2.36089,-0.179279,-0.13892,0.832686,1.24824,1.57303,1.06129,1.97098,1.0043,-0.166992,0.101489,0.259124,0.447693,0.00115044,0.573562,-1.06554,1.77876,1.16958,0.41608,-0.0,0.0465535,0.796139,-2.80858,0.922374,0.101489,-3.40025,0.667934,0.045403,0.800239,2.76712,0.171005,0.065443,-0.855867,0.447999
,,,,,,,,,,,,,,,,-0.915099,0.255647,5.93151,0.29808,1.85052,0.0314283,-2.36898,-0.174089,-0.152538,0.85116,1.27596,1.60438,1.07808,1.97645,0.89424,-0.163513,0.100348,0.259921,0.462641,0.00115044,0.591239,-1.08919,1.78909,1.13337,0.425319,0.00147493,0.0475701,0.800166,-2.83162,0.925538,0.101823,-3.149,0.594615,0.0464196,0.820216,2.77662,0.169672,0.0614316,-0.761988,0.455742
,,,,,,,,,,,,,,,,-0.943138,0.266431,5.91583,0.261214,1.8561,0.0274036,-2.37613,-0.169777,-0.169209,0.869694,1.30377,1.53644,1.09754,1.98081,0.783641,-0.156555,0.102117,0.260048,0.486909,0.00117257,0.609646,-1.11291,1.82448,1.18769,0.434589,-0.0,0.0485898,0.804194,-2.86304,0.928335,0.102117,-3.18585,0.520936,0.0474172,0.839758,2.78501,0.168158,0.0316114,-0.667648,0.464009
,,,,,,,,,,,,,,,,-0.971161,0.2779,5.99945,0.22419,1.86093,0.0233621,-2.38233,-0.165547,-0.187591,0.888279,1.33165,1.64096,1.11835,1.98406,0.67257,-0.156555,0.100896,0.259983,0.499555,0.00117257,0.628296,-1.13671,1.84218,1.21303,0.443885,0.00147493,0.0496123,0.808222,-2.88189,0.930762,0.102371,-2.82405,0.446942,0.0484397,0.859791,2.79229,0.165985,0.0187519,-0.572906,0.471863
,,,,,,,,,,,,,,,,-1.00055,0.289087,5.85312,0.187031,1.86503,0.019306,-2.38759,-0.160007,-0.20903,0.90691,1.35961,1.60438,1.14185,1.98486,0.561094,-0.149597,0.102585,0.260649,0.513151,0.00117257,0.646261,-1.16056,1.87168,1.1044,0.453203,-0.0,0.0506371,0.813592,-2.90074,0.932818,0.102585,-2.96475,0.372679,0.0494645,0.880003,2.79846,0.164116,-0.00664829,-0.477818,0.479606
,,,,,,,,,,,,,,,,-1.02978,0.300475,5.68066,0.14976,1.86839,0.0152378,-2.39189,-0.154673,-0.229498,0.925578,1.38762,1.63051,1.164,1.98723,0.44928,-0.149597,0.101282,0.260113,0.526652,0.00119469,0.665465,-1.18446,1.89086,1.13337,0.46254,0.00147493,0.0516638,0.816277,-2.91854,0.934502,0.102757,-2.75705,0.298191,0.0504692,0.899787,2.80351,0.162065,-0.0224678,-0.382442,0.487833
,,,,,,,,,,,,,,,,-1.05856,0.312327,5.83222,0.112399,1.871,0.0111601,-2.39523,-0.149832,-0.242284,0.944275,1.41568,1.59916,1.1781,1.98512,0.337196,-0.142639,0.102889,0.260492,0.543202,0.00119469,0.683783,-1.20839,1.8997,1.13699,0.471892,-0.0,0.0526921,0.822319,-2.93844,0.935813,0.102889,-2.82405,0.223524,0.0514974,0.919566,2.80744,0.159565,-0.0287087,-0.286837,0.49611
,,,,,,,,,,,,,,,,-1.09134,0.325537,5.71724,0.07497,1.87286,0.0070752,-2.39762,-0.141015,-0.251416,0.962995,1.44376,1.57303,1.18817,1.98659,0.22491,-0.13916,0.102981,0.257796,0.55652,0.00119469,0.705199,-1.23236,1.92183,1.18407,0.481255,-0.0,0.0537215,0.823661,-2.95414,0.93675,0.102981,-2.48905,0.148722,0.0525268,0.938623,2.81025,0.155718,-0.0489712,-0.191058,0.505142
,,,,,,,,,,,,,,,,-1.12037,0.337167,5.6284,0.0374962,1.87397,0.00298562,-2.39906,-0.135971,-0.270992,0.98173,1.47188,1.55212,1.2083,1.98626,0.112489,-0.135681,0.101556,0.257681,0.564514,0.00121681,0.724049,-1.25634,1.9469,1.11165,0.490626,0.00147493,0.0547516,0.825675,-2.96357,0.937313,0.103031,-2.58955,0.0738303,0.0535348,0.958448,2.81194,0.153458,-0.0729321,-0.0951652,0.513429
,,,,,,,,,,,,,,,,-1.15036,0.349734,5.73292,-1.77636e-15,1.87433,-0.00110619,-2.39953,-0.129978,-0.281545,1.00047,1.5,1.67755,1.21905,1.98213,1.77636e-15,-0.132202,0.10304,0.256667,0.575561,0.00121681,0.743805,-1.28034,1.95723,1.0863,0.5,-0.0,0.055782,0.830374,-2.97509,0.9375,0.10304,-2.3316,-0.00110619,0.0545652,0.978264,2.8125,0.150266,-0.082893,0.000785398,0.521736
,,,,,,,,,,,,,,,,-1.1799,0.361575,5.7486,-0.0374963,1.87395,-0.00519779,-2.39904,-0.124425,-0.293816,1.01921,1.52812,1.57303,1.23113,1.97619,-0.112489,-0.121765,0.103009,0.255719,0.582332,0.00121681,0.763496,-1.30433,1.9705,1.1551,0.509374,-0.0,0.0568123,0.835744,-2.98137,0.937313,0.103009,-2.31485,-0.0760425,0.0555954,0.998322,2.81194,0.147799,-0.0965531,0.0967359,0.529801
,,,,,,,,,,,,,,,,-1.2092,0.374051,5.63885,-0.07497,1.87281,-0.0092867,-2.39759,-0.119114,-0.30042,1.03795,1.55624,4.99606,1.23717,1.96645,-0.22491,-0.121765,0.101461,0.254387,0.602628,0.00123894,0.783562,-1.32831,1.9823,1.14424,0.518745,0.00147493,0.057842,0.8438,-3.00022,0.93675,0.102936,-2.08035,-0.150934,0.0566031,1.01808,2.81025,0.144694,-0.109487,0.192629,0.538159
,,,,,,,,,,,,,,,,-1.23821,0.386124,5.46117,-0.112399,1.87093,-0.0133705,-2.39519,-0.114066,-0.309412,1.05667,1.58432,4.88108,1.24523,1.89047,-0.337196,-0.121765,0.102823,0.25388,0.592467,0.00123894,0.802788,-1.35228,2.01475,1.11527,0.528108,-0.0,0.0588708,0.916969,-2.98765,0.935813,0.102823,-1.95975,-0.225734,0.0576319,1.03668,2.80744,0.141984,-0.143819,0.288406,0.547644
,,,,,,,,,,,,,,,,-1.26735,0.398952,5.51866,-0.14976,1.8683,-0.0174467,-2.39183,-0.108863,-0.322806,1.07536,1.61238,4.68772,1.25731,1.8221,-0.44928,-0.121765,0.102669,0.252245,0.60316,0.00123894,0.823119,-1.37621,2.01032,1.07544,0.53746,-0.0,0.0598983,0.981412,-2.99498,0.934502,0.102669,-2.0167,-0.3004,0.0586594,1.05469,2.80351,0.138508,-0.142025,0.384011,0.557693
,,,,,,,,,,,,,,,,-1.29793,0.411267,5.25736,-0.187031,1.86492,-0.0215128,-2.38751,-0.102177,-0.338587,1.09403,1.64039,4.5832,1.27141,1.76133,-0.561094,-0.121765,0.100999,0.250514,0.590722,0.00126106,0.843518,-1.40011,2.03245,1.03198,0.546797,0.00147493,0.0609241,1.03713,-2.97823,0.932818,0.102474,-1.82575,-0.374886,0.059663,1.072,2.79846,0.13553,-0.167526,0.479385,0.568387
,,,,,,,,,,,,,,,,-1.32702,0.424175,5.21032,-0.22419,1.8608,-0.0255665,-2.38224,-0.0969358,-0.348698,1.11266,1.66835,4.37416,1.27946,1.70213,-0.67257,-0.121765,0.102239,0.248678,0.606463,0.00126106,0.863982,-1.42396,2.04425,1.08268,0.556115,-0.0,0.0619477,1.09016,-2.9887,0.930762,0.102239,-1.9028,-0.449147,0.0606866,1.08878,2.79229,0.13194,-0.183446,0.574471,0.579563
,,,,,,,,,,,,,,,,-1.35745,0.437074,5.34097,-0.261214,1.85594,-0.0296052,-2.37602,-0.0903015,-0.351126,1.13124,1.69623,4.34803,1.27946,1.64114,-0.783641,-0.121765,0.101963,0.246466,0.595927,0.00126106,0.884779,-1.44775,2.05457,1.12975,0.565411,-0.0,0.0629687,1.14386,-2.97195,0.928335,0.101963,-1.6147,-0.523137,0.0617077,1.10552,2.78501,0.128337,-0.198632,0.669211,0.59071
,,,,,,,,,,,,,,,,-1.38626,0.449943,5.24168,-0.29808,1.85034,-0.0336265,-2.36886,-0.0852183,-0.359292,1.14978,1.72404,4.38984,1.28483,1.58778,-0.89424,-0.121765,0.100172,0.244202,0.594714,0.00128319,0.905575,-1.47148,2.07522,1.09716,0.574681,0.00147493,0.0639868,1.18884,-2.96357,0.925538,0.101647,-1.8961,-0.596813,0.0627036,1.12126,2.77662,0.124738,-0.224881,0.763548,0.602783
