wrench_my.txt,proportionalf_3.txt,integralf_3.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_2.txt,wrench_fy.txt,proportionalf_4.txt,integralf_4.txt,proportionalf_1.txt,wrench_mx.txt,wrench_mz.txt,wrench_fx.txt,integralf_1.txt,integralf_5.txt,error_vel_3.txt,error_vel_1.txt,trq5.txt,accd3.txt,vela4.txt,accd2.txt,error_pos_5.txt,vela2.txt,posa1.txt,error_pos_2.txt,posa2.txt,accd1.txt,veld4.txt,posd2.txt,posa3.txt,error_pos_1.txt,veld1.txt,error_pos_4.txt,vela3.txt,error_vel_5.txt,posd1.txt,trq3.txt,veld3.txt,accd5.txt,posa5.txt,veld5.txt,error_vel_2.txt,accd4.txt,posd3.txt,vela1.txt,error_vel_4.txt,trq1.txt,vela5.txt,posd4.txt,veld2.txt,posd5.txt,trq4.txt,error_pos_3.txt,trq2.txt,posa4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt,estimated_trqs_3.txt,estimated_trqs_4.txt
,,,,,,,,,,,,,,,,-0.0897496,0.0572773,-0.198303,-0.36716,0.019174,0.141217,-0.000321656,0.0308789,0.0115897,0.00218184,0.00307111,0.39866,0.0698955,0.00525295,-0.0122836,0.0191582,0.132461,0.00515874,0.0,0.00738292,0.0307479,-1.9832,-0.0897496,0.030185,0.00212389,0.00885784,0.00364061,0.213315,-0.0136732,0.0751834,0.0507214,0.595764,0.00147493,0.0158667,0.0345195,0.00180224,0.242607,-0.00138959,0.700284,0.010708,1.15209,-0.000251148,0.310035,-1.91468,0.181245
,,,,,,,,,,,,,,,,-0.0934469,0.05525,-0.198303,-0.37226,0.0058997,0.143179,-0.000253685,0.0369204,0.0123751,0.00216157,0.00344367,0.404165,0.0720434,0.00560524,-0.0122836,0.0197175,0.136475,0.00582417,0.0,0.00768687,0.0320925,-2.0234,-0.0934469,0.0306029,0.00214602,0.00916179,-0.000978889,0.216262,-0.0145892,0.0812249,0.0661437,0.67938,0.00147493,0.0165764,0.0359415,0.00189233,0.242607,-0.00230553,0.663702,0.0107522,0.292636,0.00108246,0.261231,-2.17061,-0.0326512
,,,,,,,,,,,,,,,,-0.0961472,0.0512631,-0.187866,-0.377218,0.00147493,0.145085,-0.000182654,0.0302076,0.0133316,0.00223617,0.00373568,0.409514,0.0742204,0.00597185,-0.0122993,0.0201459,0.140543,0.00651121,-0.0010472,0.00799494,0.0334776,-2.04015,-0.0971944,0.031009,0.00216814,0.00946986,0.00717528,0.219125,-0.0155423,0.0892803,0.0727455,0.648024,0.00147493,0.0173077,0.0373829,0.00198549,0.242607,-0.00324299,0.972036,0.0107965,0.0998499,-0.000501847,-0.0647079,-2.04472,0.0636803
,,,,,,,,,,,,,,,,-0.100991,0.0540418,-0.184387,-0.382033,0.0058997,0.146938,-0.000108522,0.0181246,0.0142278,0.00247632,0.00387664,0.414707,0.0764256,0.00635296,-0.0122993,0.0206758,0.144665,0.00722017,0.0,0.00830701,0.0349036,-2.08705,-0.100991,0.0314034,0.00219027,0.00978193,0.0207185,0.221905,-0.0165332,0.0906229,0.0705259,0.73164,0.00147493,0.0180609,0.0388431,0.00208174,0.242607,-0.00423387,1.21766,0.0108407,0.411254,0.000916433,0.278494,-2.04332,0.0758595
,,,,,,,,,,,,,,,,-0.104835,0.0494876,-0.177429,-0.386708,0.0058997,0.148736,-3.12499e-05,0.0107405,0.0151944,0.00276136,0.00398741,0.419747,0.0786582,0.00674877,-0.0122993,0.0211766,0.148837,0.0079292,0.0,0.00862297,0.036371,-2.0904,-0.104835,0.0317862,0.00221239,0.0100979,0.029581,0.224602,-0.0175623,0.0993495,0.0727585,0.73164,0.00147493,0.0188363,0.0403215,0.00218114,0.242607,-0.00526296,1.26992,0.0109071,1.02783,-0.00303499,-0.190318,-1.75482,0.392939
,,,,,,,,,,,,,,,,-0.108724,0.0584086,-0.177429,-0.391243,0.00884956,0.15048,4.92006e-05,0.0107405,0.016151,0.00306128,0.00409817,0.424633,0.0809174,0.00715945,-0.0122993,0.0217295,0.153059,0.00863856,0.0,0.00894269,0.0378805,-2.1306,-0.108724,0.0321575,0.00223451,0.0104176,0.0310771,0.227218,-0.0186301,0.0946505,0.0720678,0.715962,0.00147493,0.0196341,0.0418176,0.00228371,0.246228,-0.00633072,1.29082,0.0109956,0.826893,-0.000745346,0.134209,-1.867,0.264478
,,,,,,,,,,,,,,,,-0.112659,0.058651,-0.180908,-0.395639,0.0103245,0.152171,0.000132867,0.00805537,0.0171277,0.00341653,0.00416865,0.429367,0.0832023,0.00758518,-0.0122993,0.0223046,0.157329,0.00932639,0.0,0.00926608,0.0394324,-2.14735,-0.112659,0.0325172,0.00225664,0.010741,0.0352755,0.229752,-0.0197369,0.0986782,0.0728778,0.752544,0.00147493,0.0204547,0.0433309,0.0023895,0.260712,-0.0074376,1.33263,0.0111283,0.815269,-6.01073e-06,0.264806,-1.82011,0.319625
,,,,,,,,,,,,,,,,-0.116637,0.0549124,-0.177429,-0.399898,0.0176991,0.153809,0.000219785,0.00268512,0.0182756,0.00383733,0.00418879,0.433951,0.0855122,0.00802612,-0.0122993,0.0227516,0.161646,0.00999295,0.0,0.009593,0.0410272,-2.18755,-0.116637,0.0328656,0.00227876,0.0110679,0.0421757,0.232206,-0.0208834,0.106734,0.0678131,0.715962,0.00147493,0.0212983,0.0448608,0.00249855,0.264333,-0.00858404,1.36399,0.0113053,0.973138,-0.000927689,0.157402,-1.77026,0.371482
,,,,,,,,,,,,,,,,-0.120656,0.0545752,-0.17395,-0.404019,0.0235988,0.155394,0.000309989,-0.0,0.019353,0.00429366,0.00418879,0.438384,0.0878462,0.00848245,-0.0122993,0.0233124,0.166008,0.0105942,0.0,0.00992335,0.0426654,-2.20765,-0.120656,0.0332026,0.00230088,0.0113983,0.0464069,0.234579,-0.0220698,0.111433,0.0642473,0.778674,0.00147493,0.022165,0.0464069,0.00261087,0.264333,-0.00977047,1.40579,0.0115708,1.39068,-0.00182191,0.151319,-1.55787,0.600852
,,,,,,,,,,,,,,,,-0.124717,0.0549529,-0.17395,-0.408003,0.0353982,0.156926,0.000403514,-0.0,0.0205412,0.00476552,0.00418879,0.442668,0.0902035,0.00895431,-0.0122993,0.0238063,0.170413,0.0111084,0.0,0.010257,0.0443475,-2.2311,-0.124717,0.0335284,0.00232301,0.0117319,0.0479685,0.236872,-0.0232966,0.11546,0.0548053,0.789126,0.00147493,0.0230553,0.0479685,0.00272652,0.249849,-0.0109973,1.41102,0.0119469,1.1309,-0.00223951,0.049706,-1.72062,0.423099
,,,,,,,,,,,,,,,,-0.128816,0.0580578,-0.170471,-0.411853,0.039823,0.158407,0.000522515,-0.0,0.0217193,0.00525308,0.00418879,0.446804,0.0925833,0.00944187,-0.012315,0.0243546,0.174861,0.011624,0.0,0.0120688,0.0460738,-2.2847,-0.128816,0.0338431,0.00232301,0.0120688,0.0495452,0.239087,-0.0245643,0.116803,0.0527603,0.721188,-0.0,0.0239692,0.0495452,0.00284552,0.220881,-0.0122492,1.41625,0.0123451,0.848719,-1.47581e-05,0.191216,-1.96498,0.181199
,,,,,,,,,,,,,,,,-0.131906,0.0578469,-0.17395,-0.415568,0.0353982,0.159836,0.000622776,-0.0,0.0229679,0.00575648,0.00418879,0.450792,0.094985,0.00994527,-0.012315,0.024877,0.179349,0.01223,-0.0010472,0.0109338,0.0478449,-2.31485,-0.132953,0.0341466,0.00234513,0.0124088,0.0511365,0.241222,-0.0258731,0.121502,0.0595867,0.762996,0.00147493,0.024907,0.0511365,0.00296791,0.231744,-0.013558,1.41625,0.012677,0.639584,0.000268066,0.225927,-2.05488,0.0106205
,,,,,,,,,,,,,,,,-0.137127,0.057004,-0.17395,-0.41915,0.0221239,0.161213,0.000726452,-0.0,0.0242064,0.00627586,0.00418879,0.454635,0.0974075,0.0104646,-0.012315,0.0254546,0.183876,0.0129928,0.0,0.0112768,0.0496609,-2.345,-0.137127,0.0344391,0.00236726,0.0127517,0.0527418,0.24328,-0.0272235,0.126872,0.0752836,0.86229,0.00147493,0.0258689,0.0527418,0.00309371,0.238986,-0.0149084,1.41625,0.0128761,0.768499,-0.00107329,0.112992,-1.97893,0.133668
,,,,,,,,,,,,,,,,-0.141336,0.0588838,-0.170471,-0.422599,0.0147493,0.16254,0.000833572,-0.0,0.0254751,0.00681136,0.00418879,0.458333,0.0998503,0.0110001,-0.012315,0.0260474,0.188441,0.0138242,0.0,0.0130975,0.0515225,-2.3718,-0.141336,0.0347207,0.00238938,0.0130975,0.0543606,0.24526,-0.0286157,0.129557,0.085101,0.851838,-0.0,0.0268552,0.0543606,0.00322295,0.275196,-0.0163007,1.41102,0.013031,0.868066,-0.000362278,0.138072,-1.91436,0.204685
,,,,,,,,,,,,,,,,-0.145579,0.0601286,-0.170471,-0.425916,0.0103245,0.163816,0.000966288,-0.0,0.0268546,0.00735304,0.00419886,0.461887,0.102312,0.0115519,-0.012315,0.0265753,0.193042,0.0147244,0.0,0.0119712,0.0534299,-2.412,-0.145579,0.0349913,0.00238938,0.0134461,0.0559924,0.247162,-0.0300503,0.132914,0.091988,0.81003,0.00147493,0.027866,0.0559924,0.00335567,0.315027,-0.0177352,1.41625,0.0131416,1.13509,-0.0011735,0.164415,-1.78349,0.3823
,,,,,,,,,,,,,,,,-0.148807,0.060737,-0.170471,-0.429103,0.0132743,0.165042,0.00108038,0.00067128,0.0281736,0.00792118,0.00419886,0.465297,0.104793,0.01212,-0.0123308,0.0272098,0.197678,0.0156493,-0.0010472,0.0123224,0.0553835,-2.4522,-0.149854,0.0352512,0.0024115,0.0137973,0.0569655,0.248989,-0.0315274,0.136941,0.0915189,0.841386,0.00147493,0.0289015,0.0576368,0.00349188,0.340374,-0.0191967,1.42147,0.0132522,0.913972,-0.000272504,0.237922,-1.85001,0.240012
,,,,,,,,,,,,,,,,-0.15416,0.0593649,-0.166992,-0.43216,0.0103245,0.166218,0.00119799,-0.0,0.029674,0.00850582,0.00419886,0.468566,0.107292,0.0127047,-0.0123308,0.0277096,0.202348,0.016577,0.0,0.0126761,0.0573836,-2.4991,-0.15416,0.0355004,0.00243363,0.0141511,0.0592931,0.250739,-0.0330475,0.142983,0.0969675,0.930228,0.00147493,0.0299619,0.0592931,0.00363162,0.365721,-0.0207167,1.42147,0.013385,1.12763,-0.000725227,0.238965,-1.75182,0.382106
,,,,,,,,,,,,,,,,-0.158497,0.0580248,-0.170471,-0.435088,0.0132743,0.167344,0.00131916,-0.0,0.0310836,0.00910708,0.00419886,0.471693,0.109808,0.0133059,-0.0123465,0.0283469,0.207049,0.0175297,0.0,0.0130323,0.0594305,-2.5326,-0.158497,0.035739,0.00245575,0.0145073,0.0609609,0.252414,-0.0346107,0.149024,0.0965335,0.898872,0.00147493,0.0310474,0.0609609,0.00377491,0.380205,-0.0222643,1.4267,0.0135177,0.97753,-0.0021338,-0.0553435,-1.8395,0.329186
,,,,,,,,,,,,,,,,-0.161814,0.0640993,-0.166992,-0.437889,0.0147493,0.168421,0.0014439,-0.0,0.0327149,0.00972507,0.00419886,0.474681,0.11234,0.0139239,-0.0123465,0.0288098,0.211781,0.0184635,-0.0010472,0.0133909,0.0615246,-2.5728,-0.162862,0.0359669,0.00247788,0.0148658,0.0626398,0.254014,-0.0362175,0.147682,0.0975908,0.857064,0.00147493,0.0321582,0.0626398,0.00392178,0.391068,-0.023871,1.47896,0.0136947,1.09855,0.000151634,0.375976,-1.76319,0.33016
,,,,,,,,,,,,,,,,-0.167254,0.0594626,-0.160034,-0.440562,0.0147493,0.169449,0.00157224,-0.0,0.0342353,0.0103599,0.00419886,0.477529,0.114888,0.0145588,-0.0123465,0.0294309,0.216542,0.0194447,0.0,0.0137517,0.0636662,-2.62305,-0.167254,0.0361844,0.0025,0.0152266,0.0643292,0.25554,-0.037868,0.15708,0.100139,0.972036,0.00147493,0.0332943,0.0643292,0.00407224,0.409173,-0.0255216,1.48418,0.0138496,0.968884,-0.00115985,0.106762,-1.87017,0.289682
,,,,,,,,,,,,,,,,-0.170625,0.0615664,-0.156555,-0.443109,0.0147493,0.170429,0.00170419,-0.0,0.0358867,0.0110117,0.00419886,0.480239,0.117451,0.0152105,-0.0123622,0.0299689,0.221331,0.0204515,-0.0010472,0.0141145,0.0658556,-2.64315,-0.171672,0.0363915,0.00252212,0.0155895,0.0660286,0.256992,-0.0395627,0.159765,0.102701,0.930228,0.00147493,0.034456,0.0660286,0.00422631,0.43452,-0.0272005,1.51031,0.0140044,1.04044,-0.00179126,0.0882294,-1.77808,0.321457
,,,,,,,,,,,,,,,,-0.176116,0.0643679,-0.156555,-0.445531,0.0132743,0.17136,0.00183978,0.00067128,0.0374776,0.0116704,0.00420893,0.482813,0.120027,0.0158794,-0.0123779,0.0306154,0.226147,0.0215283,0.0,0.0159544,0.0680929,-2.6867,-0.176116,0.0365882,0.00254425,0.0159544,0.0670663,0.25837,-0.0413016,0.161779,0.106753,0.898872,-0.0,0.0356433,0.0677376,0.00438403,0.463488,-0.0289237,1.51031,0.014115,0.775203,-0.000215219,0.131094,-1.98803,0.159668
,,,,,,,,,,,,,,,,-0.179535,0.0658519,-0.153076,-0.447828,0.00884956,0.172244,0.00200116,-0.0,0.0390887,0.0123564,0.00420893,0.48525,0.122618,0.0165653,-0.0123779,0.0312899,0.230987,0.0226751,-0.0010472,0.0148463,0.0703786,-2.71685,-0.180583,0.0367747,0.00254425,0.0163212,0.0694557,0.259676,-0.0430851,0.165135,0.113768,1.01907,0.00147493,0.0368566,0.0694557,0.00454541,0.485214,-0.0307072,1.51554,0.0141814,0.984605,0.000723899,0.431475,-1.87937,0.233883
,,,,,,,,,,,,,,,,-0.184025,0.0599756,-0.153076,-0.450002,0.0058997,0.17308,0.00214409,-0.0,0.0409011,0.0130596,0.00420893,0.487552,0.125221,0.0172685,-0.0124093,0.0318116,0.235851,0.023848,-0.0010472,0.0152149,0.0727128,-2.7738,-0.185072,0.0369509,0.00256637,0.0166898,0.0711823,0.260909,-0.0449133,0.175875,0.119321,1.01907,0.00147493,0.0380957,0.0711823,0.00471046,0.525045,-0.032504,1.57825,0.0142478,0.901858,-0.000698213,0.161138,-1.95396,0.229447
,,,,,,,,,,,,,,,,-0.186441,0.0608344,-0.146118,-0.452054,0.00442478,0.173869,0.00229072,-0.0,0.0426129,0.0137801,0.00420893,0.489721,0.127836,0.017989,-0.012425,0.0324828,0.240738,0.025069,-0.00314159,0.0155853,0.0750957,-2.814,-0.189582,0.0371171,0.0025885,0.0170602,0.0729171,0.262071,-0.0467866,0.179903,0.123411,0.94068,0.00147493,0.039361,0.0729171,0.00487921,0.550392,-0.0343616,1.60438,0.014292,1.13247,-0.00128288,0.141499,-1.69348,0.378998
,,,,,,,,,,,,,,,,-0.193065,0.0623855,-0.13916,-0.453984,0.00442478,0.174611,0.00244105,0.00067128,0.0446167,0.0145079,0.004219,0.491756,0.130462,0.0187269,-0.0124564,0.0329109,0.245645,0.0263162,-0.0010472,0.0159572,0.0775276,-2.8609,-0.194112,0.0372732,0.00261062,0.0174321,0.0739883,0.263162,-0.048705,0.18326,0.126037,0.982488,0.00147493,0.0406525,0.0746595,0.00505167,0.572118,-0.0362486,1.62006,0.0143363,0.863206,-0.000914361,0.179522,-1.99413,0.220683
,,,,,,,,,,,,,,,,-0.194473,0.0626137,-0.13916,-0.455793,0.00442478,0.175307,0.00261724,-0.0,0.0464392,0.0152632,0.004219,0.493659,0.133099,0.0194822,-0.0125035,0.0335695,0.250572,0.0275898,-0.00418879,0.0178056,0.0800087,-2.89105,-0.198661,0.0374194,0.00261062,0.0178056,0.0764092,0.264182,-0.0506689,0.187959,0.128674,0.972036,-0.0,0.0419703,0.0764092,0.00522786,0.608328,-0.0381653,1.62006,0.0143805,1.00809,-0.000236722,0.212658,-1.88879,0.300127
,,,,,,,,,,,,,,,,-0.196945,0.062189,-0.135681,-0.457483,0.0058997,0.175957,0.00277504,-0.0,0.0484329,0.0160361,0.004219,0.495432,0.135745,0.0202551,-0.0125507,0.0341062,0.255518,0.0288676,-0.00628319,0.0167056,0.0825391,-2.93795,-0.203228,0.0375557,0.00263274,0.0181805,0.0781655,0.265132,-0.0526783,0.193329,0.129846,0.961584,0.00147493,0.0433145,0.0781655,0.00540779,0.619191,-0.0401276,1.64096,0.0144469,1.03976,-0.000358344,0.268184,-1.81661,0.309061
,,,,,,,,,,,,,,,,-0.201528,0.0604388,-0.13916,-0.459054,0.0058997,0.176561,0.00293661,-0.0,0.0503863,0.0168266,0.004219,0.497074,0.138401,0.0210456,-0.0126292,0.0347328,0.26048,0.0301498,-0.00628319,0.0170818,0.0851191,-2.9614,-0.207811,0.0376821,0.00265487,0.0185567,0.0799282,0.266013,-0.0547335,0.200042,0.132501,0.982488,0.00147493,0.0446852,0.0799282,0.00559147,0.644538,-0.0421043,1.67232,0.0145354,1.17471,-0.00142196,0.136366,-1.75209,0.418044
,,,,,,,,,,,,,,,,-0.205078,0.0620609,-0.132202,-0.460506,0.0103245,0.17712,0.00310194,0.00067128,0.0525613,0.0176246,0.00422907,0.498587,0.141065,0.0218537,-0.0127077,0.0351875,0.265459,0.0314365,-0.00733038,0.0174592,0.0877488,-2.98485,-0.212409,0.0377989,0.00267699,0.0189341,0.0810253,0.266824,-0.0568346,0.203398,0.130741,0.951132,0.00147493,0.0460825,0.0816966,0.00577893,0.662643,-0.0441268,1.71413,0.014646,1.0024,-0.000908148,0.231241,-1.87693,0.314408
,,,,,,,,,,,,,,,,-0.207596,0.0610122,-0.135681,-0.461842,0.0132743,0.177634,0.00329317,-0.0,0.0546254,0.0184504,0.00422907,0.499973,0.143737,0.0226795,-0.012802,0.0358028,0.270452,0.0327057,-0.00942478,0.0193126,0.0904283,-3.0016,-0.21702,0.0379059,0.00267699,0.0193126,0.0834704,0.267567,-0.0589817,0.20944,0.130463,1.00862,-0.0,0.0475066,0.0834704,0.00597016,0.677127,-0.0461797,1.72458,0.0148009,1.36094,-0.000874909,0.233183,-1.59075,0.561119
,,,,,,,,,,,,,,,,-0.21222,0.0599768,-0.132202,-0.463062,0.0235988,0.178103,0.00346607,-0.0,0.0565688,0.019294,0.00422907,0.501231,0.146416,0.0235231,-0.0128962,0.036589,0.275458,0.0339352,-0.00942478,0.0182173,0.0931578,-3.0485,-0.221645,0.0380034,0.00269911,0.0196922,0.0852491,0.268242,-0.061175,0.215481,0.122818,0.961584,0.00147493,0.0489573,0.0852491,0.00616518,0.698853,-0.0482788,1.75594,0.0150221,1.43511,-0.00217409,0.103973,-1.53894,0.621154
,,,,,,,,,,,,,,,,-0.216857,0.0623098,-0.135681,-0.464167,0.0353982,0.178528,0.00364277,0.00067128,0.0589451,0.0201454,0.00423914,0.502363,0.149102,0.0243845,-0.0129905,0.0369924,0.280476,0.0350145,-0.00942478,0.0185977,0.0959375,-3.1088,-0.226281,0.0380914,0.00272124,0.0200727,0.086361,0.26885,-0.0634146,0.218166,0.113704,0.987714,0.00147493,0.0504349,0.0870323,0.00636401,0.702474,-0.0504242,1.79252,0.0154204,1.61427,-0.0019629,0.274649,-1.34568,0.764264
,,,,,,,,,,,,,,,,-0.223598,0.0599545,-0.13916,-0.465157,0.0530973,0.178909,0.00382328,-0.0,0.0611201,0.0210246,0.00423914,0.503371,0.151793,0.0252638,-0.0130533,0.0376473,0.285505,0.0359659,-0.00733038,0.020454,0.0987674,-3.1758,-0.230928,0.0381699,0.00274336,0.020454,0.0888195,0.269391,-0.0657007,0.22555,0.0986959,1.00862,-0.0,0.0519394,0.0888195,0.00656664,0.709716,-0.0526474,1.8291,0.0159734,1.29896,-0.0011601,0.157724,-1.5334,0.523084
,,,,,,,,,,,,,,,,-0.231395,0.060965,-0.135681,-0.466034,0.058997,0.179246,0.00402973,-0.0,0.0634763,0.0219117,0.00424921,0.504254,0.15449,0.0261609,-0.0131161,0.0381713,0.290543,0.0368779,-0.00418879,0.0193611,0.101648,-3.25955,-0.235584,0.0382391,0.00274336,0.020836,0.0906103,0.269866,-0.0680332,0.229578,0.0954925,0.951132,0.00147493,0.0534708,0.0906103,0.00677309,0.738684,-0.0549171,1.86046,0.0165929,1.04466,-0.000458435,0.248708,-1.82919,0.293779
,,,,,,,,,,,,,,,,-0.23606,0.0599699,-0.128723,-0.466799,0.0575221,0.17954,0.00421788,0.00067128,0.0658526,0.0228268,0.00424921,0.505015,0.15719,0.027076,-0.0131476,0.0387257,0.295589,0.0379053,-0.00418879,0.0197438,0.104578,-3.33325,-0.240248,0.0382991,0.00276549,0.0212187,0.091733,0.270275,-0.0704124,0.235619,0.0996682,1.0243,0.00147493,0.0550292,0.0924043,0.00698336,0.76041,-0.0572648,1.87613,0.0171239,1.08593,-0.00182035,0.10065,-1.65258,0.394445
,,,,,,,,,,,,,,,,-0.243872,0.0623383,-0.121765,-0.467452,0.058997,0.179791,0.00440985,-0.0,0.0682793,0.0237598,0.00424921,0.505653,0.159895,0.028009,-0.0131633,0.0392801,0.300643,0.038827,-0.0010472,0.021602,0.107559,-3.40025,-0.24492,0.0383498,0.00278761,0.021602,0.094201,0.270618,-0.0728382,0.238305,0.100898,0.945906,-0.0,0.0566146,0.094201,0.00719746,0.785757,-0.0596749,1.91272,0.0177876,0.856679,0.000829447,0.331968,-2.03023,0.137308
,,,,,,,,,,,,,,,,-0.246455,0.0593421,-0.121765,-0.467994,0.0530973,0.18,0.00462779,0.00067128,0.0707664,0.0247007,0.00425927,0.506171,0.162602,0.02896,-0.0131947,0.0398248,0.305702,0.0399749,-0.00314159,0.0205108,0.110591,-3.45385,-0.249597,0.0383913,0.00278761,0.0219857,0.0953287,0.270897,-0.0753108,0.24636,0.109505,1.07133,0.00147493,0.0582271,0.096,0.0074154,0.818346,-0.0621161,1.92839,0.0182522,0.577694,4.15354e-05,0.163898,-2.10007,-0.000101527
,,,,,,,,,,,,,,,,-0.251138,0.0603782,-0.128723,-0.468427,0.0412979,0.180166,0.00482745,-0.0,0.0732938,0.0256597,0.00426934,0.506568,0.165313,0.029929,-0.0132261,0.0403797,0.310766,0.041172,-0.00314159,0.0208949,0.113673,-3.53425,-0.254279,0.0384239,0.00280973,0.0223698,0.0978009,0.271112,-0.0778302,0.250388,0.124015,0.987714,0.00147493,0.0598667,0.0978009,0.00763718,0.854556,-0.0646041,1.97543,0.0186947,1.35172,-0.00164723,0.159767,-1.60501,0.545557
,,,,,,,,,,,,,,,,-0.255824,0.0614177,-0.132202,-0.468751,0.0501475,0.180291,0.00503094,0.00067128,0.0757909,0.0266467,0.00426934,0.506847,0.168025,0.030916,-0.0132732,0.0410156,0.315833,0.0423519,-0.00314159,0.0212792,0.116806,-3.56775,-0.258965,0.0384474,0.00283186,0.0227542,0.0989319,0.271263,-0.0803964,0.254415,0.117877,1.05043,0.00147493,0.0615333,0.0996032,0.0078628,0.865419,-0.0671232,1.98588,0.0191814,1.24742,-0.00147367,0.223081,-1.73753,0.503945
,,,,,,,,,,,,,,,,-0.257371,0.0604456,-0.128723,-0.468967,0.0619469,0.180374,0.00526041,-0.0,0.0782881,0.0276517,0.00426934,0.507008,0.170738,0.0319211,-0.0133361,0.0417021,0.320902,0.0434263,-0.00628319,0.0231387,0.11999,-3.64145,-0.263654,0.0384621,0.00283186,0.0231387,0.101407,0.271351,-0.0830095,0.260457,0.108791,0.998166,-0.0,0.0632272,0.101407,0.00809226,0.858177,-0.0696734,2.05382,0.0198009,0.8775,-0.000181104,0.168212,-2.02092,0.188042
,,,,,,,,,,,,,,,,-0.258919,0.0614883,-0.125244,-0.469077,0.058997,0.180416,0.00547159,0.00067128,0.081188,0.0286647,0.00427941,0.507052,0.173451,0.0329442,-0.013446,0.0420365,0.325973,0.0445277,-0.00942478,0.0220484,0.123225,-3.7051,-0.268344,0.0384679,0.00285398,0.0235234,0.102539,0.271377,-0.0856695,0.264485,0.114454,1.08701,0.00147493,0.0649481,0.103211,0.00832557,0.847314,-0.0722235,2.07995,0.0204204,0.664115,0.0005921,0.290865,-2.17865,0.0474074
,,,,,,,,,,,,,,,,-0.259421,0.0591744,-0.128723,-0.46908,0.0530973,0.180417,0.00568663,-0.0,0.083655,0.0297059,0.00427941,0.50698,0.176165,0.0339853,-0.0135874,0.0428546,0.331043,0.045767,-0.0136136,0.0224331,0.12651,-3.76205,-0.273035,0.038465,0.00287611,0.023908,0.105015,0.271341,-0.0883764,0.271869,0.123068,1.05043,0.00147493,0.0666962,0.105015,0.00856273,0.821967,-0.074789,2.09563,0.0209292,0.960855,-0.000845174,0.157607,-2.13923,0.265046
,,,,,,,,,,,,,,,,-0.254687,0.0602157,-0.128723,-0.468978,0.058997,0.180378,0.0059055,0.00067128,0.0866254,0.030755,0.00428948,0.506793,0.178878,0.0350444,-0.0138387,0.04322,0.336112,0.0469006,-0.0230383,0.0228177,0.129845,-3.7453,-0.277725,0.0384534,0.00289823,0.0242926,0.106147,0.271243,-0.0911302,0.275896,0.119881,1.07133,0.00147493,0.0684714,0.106819,0.00880373,0.735063,-0.0772915,2.13743,0.0215708,0.469687,-0.000226982,0.153942,-2.635,-0.0744776
,,,,,,,,,,,,,,,,-0.243668,0.0612545,-0.125244,-0.468772,0.0575221,0.180299,0.00615035,0.00067128,0.089334,0.0318221,0.00429955,0.506492,0.18159,0.0361217,-0.0142785,0.0438978,0.341179,0.0481498,-0.0387463,0.0246771,0.133232,-3.6113,-0.282414,0.0384332,0.00289823,0.0246771,0.107951,0.271084,-0.0939309,0.279924,0.124067,1.09223,-0.0,0.0702737,0.108622,0.00904858,0.698853,-0.0796523,2.20015,0.0221239,0.74918,4.31275e-05,0.170364,-2.3377,0.152088
,,,,,,,,,,,,,,,,-0.235788,0.0616185,-0.121765,-0.468462,0.0634218,0.18018,0.00637692,-0.0,0.092385,0.0329073,0.00430962,0.506078,0.184299,0.0372169,-0.0148126,0.044284,0.346241,0.0492713,-0.0513127,0.0235863,0.136669,-3.6381,-0.2871,0.0384044,0.00292035,0.0250613,0.110425,0.270865,-0.0967785,0.284623,0.120878,1.05043,0.00147493,0.0721032,0.110425,0.00929728,0.644538,-0.0819658,2.22628,0.0228319,1.84969,-0.00343244,0.111417,-1.43186,0.945283
,,,,,,,,,,,,,,,,-0.234187,0.0633204,-0.121765,-0.468051,0.0943953,0.180022,0.00662945,0.00067128,0.0951741,0.0340205,0.00430962,0.505552,0.187007,0.0383301,-0.0153938,0.0449825,0.3513,0.0501987,-0.0575959,0.0254451,0.140157,-3.63475,-0.291783,0.0383672,0.00292035,0.0254451,0.111554,0.270585,-0.0996729,0.287979,0.0926114,1.13927,-0.0,0.0739597,0.112226,0.00954981,0.532287,-0.0842791,2.26286,0.0237611,0.894491,0.000200968,0.24855,-2.22004,0.244734
,,,,,,,,,,,,,,,,-0.227346,0.06166,-0.118286,-0.467537,0.103245,0.179824,0.0068637,-0.0,0.0981546,0.0351417,0.00431969,0.504916,0.189711,0.0394614,-0.0161478,0.0455403,0.356352,0.0509539,-0.069115,0.0243537,0.143695,-3.66155,-0.296461,0.0383217,0.00294248,0.0258286,0.114025,0.270247,-0.102614,0.294692,0.0864661,1.11836,0.00147493,0.0758433,0.114025,0.00980618,0.528666,-0.0864663,2.30989,0.0248894,0.539832,0.000385369,0.213835,-2.61446,-0.0557625
