proportionalf_3.txt,integralf_3.txt,wrench_mz.txt,integralf_5.txt,proportionalf_2.txt,integralf_2.txt,wrench_fz.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_mx.txt,wrench_my.txt,wrench_fy.txt,integralf_4.txt,wrench_fx.txt,integralf_1.txt,proportionalf_4.txt,posd4.txt,trq1.txt,error_pos_4.txt,veld2.txt,error_vel_2.txt,error_vel_1.txt,accd1.txt,vela3.txt,posa2.txt,trq3.txt,error_vel_3.txt,posd1.txt,trq5.txt,error_pos_5.txt,veld4.txt,veld1.txt,vela4.txt,error_pos_3.txt,veld3.txt,error_vel_4.txt,posa5.txt,vela5.txt,error_pos_2.txt,posd5.txt,veld5.txt,trq2.txt,accd2.txt,posa1.txt,accd5.txt,trq4.txt,posd2.txt,accd3.txt,vela1.txt,posa4.txt,vela2.txt,posd3.txt,posa3.txt,error_vel_5.txt,error_pos_1.txt,accd4.txt,estimated_trqs_1.txt,estimated_trqs_2.txt,estimated_trqs_4.txt,estimated_trqs_3.txt,estimated_trqs_5.txt
,,,,,,,,,,,,,,,,0.0210118,0.250848,0.0121844,0.103559,0.103559,0.0338482,0.141217,-0.0010472,0.00424921,-2.40195,-0.175692,0.00525295,-0.3479,0.00598708,0.138078,0.0345195,0.0855457,-0.0141244,-0.176739,0.0525323,0.000619469,0.00147493,0.0115096,0.00660655,0.0405745,1.74026,0.423652,6.04152e-05,0.159936,0.257091,0.0157589,-0.723028,0.00067128,0.00882743,-0.0,-0.0269107,-0.0127863,0.0390996,0.00519254,0.564869,0.00329542,0.840038,0.211204,-1.91176,-0.00188665
,,,,,,,,,,,,,,,,0.022421,0.266526,0.0126201,0.107825,0.107825,0.0352703,0.143179,-0.0010472,0.00424921,-2.4321,-0.182972,0.00560524,-0.340942,0.00637873,0.143766,0.0359415,0.0811209,-0.0158967,-0.18402,0.0626452,0.000641593,-0.0,0.0125665,0.00702033,0.042185,1.75071,0.429536,8.05537e-05,0.162156,0.257091,0.0168157,-0.733071,0.00067128,0.00980088,-0.0,-0.0287144,-0.0128177,0.042185,0.00552469,0.572715,0.0494166,1.06725,0.379092,-1.82223,-0.00133964
,,,,,,,,,,,,,,,,0.0238874,0.303108,0.0132237,0.112149,0.112149,0.0353691,0.145085,-0.00314159,0.00424921,-2.47565,-0.188258,0.00597185,-0.333984,0.00680873,0.149532,0.0373829,0.0855457,-0.017758,-0.191399,0.0639859,0.000641593,0.00147493,0.0136663,0.00745032,0.0438174,1.79252,0.435256,0.000100692,0.164314,0.257091,0.0179155,-0.742833,0.00201384,0.0106637,-0.0,-0.0305914,-0.0128334,0.0423425,0.00587115,0.580342,0.00187634,0.997647,0.327485,-1.74518,-0.00222179
,,,,,,,,,,,,,,,,0.0254118,0.324012,0.0140844,0.116529,0.116529,0.0368292,0.146938,-0.0010472,0.00424921,-2.5393,-0.197828,0.00635296,-0.323547,0.00723303,0.155372,0.0388431,0.0840708,-0.0196778,-0.198875,0.0713015,0.000663717,-0.0,0.0148097,0.00789675,0.0454711,1.84478,0.440813,0.0001309,0.16641,0.242607,0.0190589,-0.752316,0.00201384,0.0113274,-0.0,-0.0325427,-0.0128648,0.0454711,0.00622206,0.587751,0.0401342,0.324713,-0.183767,-2.35938,0.000223009
,,,,,,,,,,,,,,,,0.0269951,0.36582,0.0152473,0.120964,0.120964,0.0376364,0.148736,-0.00418879,0.00424921,-2.56945,-0.202256,0.00674877,-0.316589,0.0076961,0.161286,0.0403215,0.0663717,-0.0216572,-0.206445,0.0949142,0.000663717,0.00147493,0.0159971,0.00835981,0.0471454,1.87091,0.446207,0.000171177,0.168445,0.238986,0.0202463,-0.761522,0.00268512,0.0117478,-0.0,-0.0345692,-0.0129119,0.0456705,0.00657759,0.594943,0.0743539,0.227928,-0.272541,-2.31338,-0.00012266
,,,,,,,,,,,,,,,,0.0286378,0.39195,0.0164697,0.125453,0.125453,0.0377899,0.15048,-0.00314159,0.00425927,-2.6331,-0.210963,0.00715945,-0.31311,0.00817601,0.16727,0.0418176,0.0412979,-0.0237128,-0.214105,0.125972,0.000663717,-0.0,0.0172191,0.00883972,0.0488398,1.88659,0.45144,0.000231592,0.170419,0.235365,0.0214783,-0.770453,0.00402768,0.0121681,-0.0,-0.0366719,-0.0129591,0.0488398,0.00692786,0.60192,0.0840155,1.11719,0.385093,-1.78307,-0.0016097
,,,,,,,,,,,,,,,,0.0303407,0.39195,0.0176637,0.129993,0.129321,0.0372894,0.152171,-0.00418879,0.00425927,-2.68335,-0.217664,0.00758518,-0.302673,0.00865083,0.173324,0.0433309,0.0442478,-0.0258454,-0.221853,0.129076,0.000685841,-0.0,0.0184963,0.00933667,0.0505536,1.94407,0.456513,0.000332284,0.172332,0.213639,0.0227555,-0.77911,0.00604152,0.012677,0.00067128,-0.0388516,-0.0130062,0.0505536,0.00725289,0.608683,0.176917,1.15017,0.434622,-1.70779,-0.000764129
,,,,,,,,,,,,,,,,0.0321045,0.386724,0.0189187,0.134583,0.134583,0.0341204,0.153809,-0.00418879,0.00425927,-2.76375,-0.225497,0.00802612,-0.302673,0.00916502,0.179443,0.0448608,0.0501475,-0.0280402,-0.229686,0.129296,0.000685841,0.00147493,0.0198191,0.00985086,0.0522863,1.9702,0.461426,0.000493391,0.174186,0.21726,0.0240784,-0.787495,0.0107405,0.0131858,-0.0,-0.0411092,-0.013069,0.0508113,0.00753273,0.615234,0.241369,0.922673,0.229082,-1.95143,-0.000667111
,,,,,,,,,,,,,,,,0.0339298,0.381498,0.0203236,0.139221,0.139221,0.0296249,0.155394,-0.00628319,0.00425927,-2.8341,-0.231319,0.00848245,-0.299194,0.0096745,0.185628,0.0464069,0.0486726,-0.030298,-0.237602,0.136955,0.000707965,-0.0,0.0211881,0.0103825,0.0540371,2.04337,0.466181,0.000714914,0.175979,0.235365,0.0254473,-0.79561,0.016782,0.0136062,-0.0,-0.0434456,-0.0131476,0.0540371,0.00776753,0.621574,0.165819,0.682767,0.0634852,-2.13389,0.000188397
,,,,,,,,,,,,,,,,0.0358173,0.39195,0.0217907,0.143906,0.143906,0.0271588,0.156926,-0.00942478,0.00426934,-2.8944,-0.236173,0.00895431,-0.288757,0.0102237,0.191874,0.0479685,0.0412979,-0.0325883,-0.245597,0.150576,0.000707965,0.00147493,0.0225936,0.0109317,0.0558056,2.0695,0.470779,0.00088609,0.177713,0.267954,0.0268629,-0.803457,0.0208097,0.0140265,-0.0,-0.0458615,-0.0132732,0.0543307,0.00806822,0.627705,-0.156361,0.899311,0.271116,-1.95528,-0.00294414
,,,,,,,,,,,,,,,,0.0377675,0.465114,0.0233206,0.148636,0.147964,0.0327632,0.158407,-0.0125664,0.00426934,-2.948,-0.241104,0.00944187,-0.288757,0.0107685,0.198181,0.0495452,0.0412979,-0.0349118,-0.25367,0.156883,0.000730088,-0.0,0.0240563,0.0114986,0.0575912,2.12176,0.475221,0.000976713,0.179388,0.300543,0.0283256,-0.811038,0.016782,0.0144469,0.00067128,-0.0483578,-0.013446,0.0575912,0.00846516,0.633627,-0.356813,0.702552,0.20896,-2.05176,-0.00294426
,,,,,,,,,,,,,,,,0.0397811,0.585312,0.0249138,0.15341,0.15341,0.0430811,0.159836,-0.0167552,0.00427941,-2.91115,-0.245062,0.00994527,-0.27832,0.0113534,0.204546,0.0511365,0.0412979,-0.0371593,-0.261817,0.163248,0.000730088,0.00147493,0.0255564,0.0120835,0.0593932,2.20537,0.479507,0.00101699,0.181004,0.383826,0.0298358,-0.818354,0.00805537,0.0148673,-0.0,-0.0509352,-0.0137759,0.0579183,0.00892828,0.639343,-0.16337,0.440031,-0.0504334,-2.68192,-0.00206123
,,,,,,,,,,,,,,,,0.0418586,0.674154,0.0266373,0.158225,0.157554,0.0487141,0.161213,-0.0345575,0.00428948,-2.79725,-0.235479,0.0104646,-0.274841,0.0119343,0.210967,0.0527418,0.0412979,-0.0393315,-0.270036,0.169669,0.000752212,-0.0,0.0271045,0.0126865,0.0612111,2.2315,0.48364,0.00106734,0.182563,0.481593,0.0313939,-0.825407,0.00402768,0.0152212,0.00067128,-0.0535944,-0.0142628,0.0612111,0.00939731,0.644854,0.0238716,0.270596,-0.196662,-2.77816,0.000182454
,,,,,,,,,,,,,,,,0.0440006,0.710736,0.0282926,0.163082,0.162411,0.0496616,0.16254,-0.0513127,0.00429955,-2.9145,-0.227012,0.0110001,-0.267883,0.0125556,0.217442,0.0543606,0.0353982,-0.0415235,-0.278325,0.182044,0.000752212,0.00147493,0.0287009,0.0133078,0.0630443,2.29944,0.48762,0.00114789,0.184063,0.521424,0.0330004,-0.8322,0.00469896,0.015708,0.00067128,-0.0563361,-0.0148126,0.0615693,0.00985226,0.65016,0.147526,1.41847,0.625471,-1.59693,-0.00229321
,,,,,,,,,,,,,,,,0.0462076,0.689832,0.0298138,0.167977,0.167306,0.0472658,0.163816,-0.0534071,0.00430962,-2.8676,-0.233272,0.0115519,-0.267883,0.0131953,0.22397,0.0559924,0.0501475,-0.0437044,-0.286679,0.173822,0.000752212,-0.0,0.0303461,0.0139475,0.0648922,2.36738,0.491448,0.00132914,0.185506,0.546771,0.0346557,-0.838733,0.00872665,0.0163938,0.00067128,-0.0591611,-0.0154566,0.0648922,0.0102228,0.655264,0.432914,1.34804,0.53343,-1.983,-0.000124172
,,,,,,,,,,,,,,,,0.0484801,0.60099,0.031312,0.17291,0.172239,0.0374983,0.165042,-0.0659734,0.00430962,-3.01165,-0.229125,0.01212,-0.264404,0.0138314,0.230547,0.0576368,0.0707965,-0.0460321,-0.295098,0.159751,0.000774336,-0.0,0.0320505,0.0146057,0.0667542,2.41441,0.495125,0.00162114,0.186892,0.622812,0.0363601,-0.845008,0.0201384,0.0171681,0.00067128,-0.0620699,-0.0160378,0.0667542,0.0104989,0.660167,0.338424,1.47965,0.6398,-1.32929,-0.000489776
,,,,,,,,,,,,,,,,0.0508187,0.611442,0.0329205,0.177879,0.177879,0.030428,0.166218,-0.0596903,0.00431969,-3.0217,-0.243888,0.0127047,-0.253967,0.0145083,0.237172,0.0592931,0.079646,-0.0483657,-0.303579,0.157526,0.000774336,0.00147493,0.0337943,0.0152826,0.0686298,2.49803,0.498653,0.00189301,0.188222,0.68799,0.038114,-0.851028,0.0288651,0.0178982,-0.0,-0.0650633,-0.0166976,0.0671549,0.0108117,0.66487,-0.0971178,0.532214,-0.0151883,-2.30422,-0.00180977
,,,,,,,,,,,,,,,,0.0532238,0.616668,0.0346839,0.182883,0.182212,0.034781,0.167344,-0.0659734,0.00432976,-3.1892,-0.246145,0.0133059,-0.253967,0.0151819,0.243844,0.0609609,0.0707965,-0.0508158,-0.312118,0.173047,0.00079646,-0.0,0.0355881,0.0159783,0.0705184,2.57642,0.502031,0.00215481,0.189495,0.727821,0.0399178,-0.856795,0.0261799,0.0185398,0.00067128,-0.0681417,-0.0173259,0.0705184,0.0111511,0.669375,0.0347268,0.847978,0.203291,-1.8236,-0.000904559
,,,,,,,,,,,,,,,,0.0556957,0.543504,0.0365586,0.187919,0.187248,0.0357886,0.168421,-0.0628319,0.00433983,-3.2763,-0.257882,0.0139239,-0.247009,0.0158966,0.250559,0.0626398,0.0634218,-0.0533202,-0.320714,0.187137,0.00079646,0.00147493,0.037432,0.016693,0.0724195,2.63913,0.505262,0.00248709,0.190713,0.771273,0.0417718,-0.862309,0.0268512,0.0191372,0.00067128,-0.0713058,-0.0179856,0.0709446,0.0114368,0.673683,0.233004,1.02658,0.255393,-1.79805,-0.000887196
,,,,,,,,,,,,,,,,0.0582351,0.559182,0.0383899,0.192988,0.190974,0.0321077,0.169449,-0.0607375,0.00435997,-3.41365,-0.268626,0.0145588,-0.240051,0.0166303,0.257317,0.0643292,0.0575221,-0.0560993,-0.329363,0.199795,0.00079646,-0.0,0.0393163,0.0174268,0.0743325,2.69662,0.508347,0.00273882,0.191875,0.778515,0.0436763,-0.867573,0.0322215,0.0198451,0.00201384,-0.0745561,-0.0184569,0.0743325,0.0118199,0.677796,-0.339814,1.67952,0.937088,-0.863914,-0.00527831
,,,,,,,,,,,,,,,,0.0608422,0.590538,0.0401564,0.198086,0.197415,0.0418625,0.170429,-0.0471239,0.00437004,-3.53425,-0.290941,0.0152105,-0.229614,0.0173611,0.264114,0.0660286,0.0722714,-0.0589494,-0.338064,0.191843,0.000818584,-0.0,0.0412616,0.0181797,0.0762568,2.78546,0.511286,0.00296035,0.192982,0.767652,0.0456316,-0.872589,0.0241661,0.0206858,0.00067128,-0.0778932,-0.0189438,0.0762568,0.0122502,0.681714,-0.0890279,1.14044,0.462527,-1.78044,-0.00229741
,,,,,,,,,,,,,,,,0.0635175,0.590538,0.0420794,0.203213,0.202542,0.0455853,0.17136,-0.0502655,0.00438011,-3.4371,-0.296549,0.0158794,-0.229614,0.0181334,0.27095,0.0677376,0.0811209,-0.0617926,-0.346814,0.189829,0.000818584,0.00147493,0.043258,0.0189519,0.078192,2.8743,0.51408,0.00326242,0.194034,0.767652,0.0476381,-0.877358,0.0221523,0.0214381,0.00067128,-0.0813176,-0.019525,0.076717,0.0126169,0.68544,0.400589,0.63601,-0.00904372,-2.37803,0.000870742
,,,,,,,,,,,,,,,,0.0662613,0.606216,0.0440047,0.208367,0.207696,0.0372342,0.172244,-0.0596903,0.00439017,-3.54095,-0.295921,0.0165653,-0.229614,0.018925,0.277823,0.0694557,0.0766962,-0.0646607,-0.355611,0.201126,0.000818584,-0.0,0.0453058,0.0197436,0.0801374,2.94746,0.516731,0.00357457,0.195033,0.684369,0.049696,-0.881882,0.0322215,0.0222566,0.00067128,-0.0848297,-0.020169,0.0801374,0.0129908,0.688975,-0.0593913,0.85998,0.248813,-2.06581,-0.00191739
,,,,,,,,,,,,,,,,0.0690741,0.580086,0.0459767,0.213547,0.212876,0.0403034,0.17308,-0.0659734,0.00441031,-3.48735,-0.298478,0.0172685,-0.226135,0.019714,0.284729,0.0711823,0.079646,-0.067507,-0.364451,0.205083,0.000840708,-0.0,0.0473952,0.0205547,0.0820924,2.99972,0.51924,0.00390685,0.195977,0.626433,0.0518055,-0.886163,0.0308789,0.0230973,0.00067128,-0.08843,-0.020923,0.0820924,0.0133617,0.692319,0.137817,1.31308,0.49136,-1.92868,-0.00132614
,,,,,,,,,,,,,,,,0.071956,0.491244,0.047664,0.218751,0.216066,0.0386818,0.173869,-0.0753982,0.00443045,-3.62135,-0.297935,0.017989,-0.222656,0.0205448,0.291668,0.0729171,0.0929203,-0.0704419,-0.373333,0.198748,0.000840708,0.00147493,0.0495366,0.0213855,0.0840567,3.07289,0.521607,0.00424921,0.196869,0.503319,0.053967,-0.890203,0.0342353,0.024292,0.00268512,-0.0921188,-0.021677,0.0825818,0.0137398,0.695476,-0.0344376,1.77189,0.955055,-1.3651,-0.00413967
,,,,,,,,,,,,,,,,0.0749075,0.60099,0.0492881,0.223979,0.221965,0.0404242,0.174611,-0.079587,0.00445059,-3.53425,-0.302667,0.0187269,-0.219177,0.0213731,0.298638,0.0746595,0.123894,-0.073183,-0.382254,0.174744,0.000862832,-0.0,0.0517301,0.0222359,0.0860296,3.18786,0.523834,0.00458149,0.197707,0.485214,0.0561806,-0.894004,0.0342353,0.0256195,0.00201384,-0.0958968,-0.0227137,0.0860296,0.0141454,0.698445,-0.0348578,0.389757,-0.0317554,-2.88414,-0.000470975
,,,,,,,,,,,,,,,,0.0779289,0.553956,0.0509599,0.229228,0.228556,0.0421739,0.175307,-0.10472,0.00447073,-3.4974,-0.286493,0.0194822,-0.212219,0.0222432,0.305637,0.0764092,0.134218,-0.0758565,-0.391213,0.171418,0.000862832,0.00147493,0.0539759,0.0231061,0.0880107,3.26625,0.525922,0.00501447,0.198492,0.597465,0.0584467,-0.897567,0.0342353,0.026969,0.00067128,-0.0997641,-0.0239075,0.0865358,0.0144678,0.701229,0.407099,0.648195,-0.0345736,-2.58404,0.000889525
,,,,,,,,,,,,,,,,0.0810204,0.553956,0.0525912,0.234497,0.232483,0.033861,0.175957,-0.120428,0.00449087,-3.53425,-0.279777,0.0202551,-0.205261,0.0231333,0.312662,0.0781655,0.132743,-0.078447,-0.400205,0.179919,0.000862832,-0.0,0.0562744,0.0239961,0.0899993,3.32896,0.527871,0.00548772,0.199226,0.691611,0.0607653,-0.900894,0.0443045,0.0284292,0.00201384,-0.103721,-0.0252741,0.0899993,0.0147674,0.703828,0.0646268,0.960865,0.299431,-2.35641,-0.0014374
,,,,,,,,,,,,,,,,0.0841822,0.501696,0.0541601,0.239784,0.237099,0.0336098,0.176561,-0.13823,0.00454121,-3.70175,-0.271,0.0210456,-0.201782,0.0240211,0.319713,0.0799282,0.147493,-0.0810647,-0.40923,0.17222,0.000884956,-0.0,0.0585954,0.0249061,0.091995,3.42826,0.529684,0.00598111,0.199907,0.735063,0.0631367,-0.903988,0.0463184,0.0300221,0.00268512,-0.107768,-0.0267035,0.091995,0.0150644,0.706245,0.111131,1.56739,0.677669,-1.60145,-0.00199766
,,,,,,,,,,,,,,,,0.0874147,0.62712,0.0556226,0.24509,0.240391,0.0326931,0.17712,-0.142419,0.00460163,-3.65485,-0.275865,0.0218537,-0.187866,0.0249511,0.326786,0.0816966,0.163717,-0.0836472,-0.418284,0.16307,0.000884956,0.00147493,0.0609594,0.025836,0.0939973,3.52232,0.53136,0.00644429,0.200537,0.764031,0.065561,-0.906849,0.0490035,0.031792,0.00469896,-0.111906,-0.0282586,0.0925224,0.0154094,0.70848,-0.110538,1.00015,0.331575,-2.17398,-0.00290478
,,,,,,,,,,,,,,,,0.090718,0.621894,0.0572224,0.250411,0.24437,0.0371521,0.177634,-0.154985,0.00469225,-3.66825,-0.272381,0.0226795,-0.180908,0.0259011,0.333882,0.0834704,0.174041,-0.086336,-0.427366,0.15984,0.000884956,-0.0,0.0633463,0.0267861,0.0960056,3.57458,0.532901,0.00695782,0.201117,0.659022,0.0680385,-0.90948,0.0463184,0.0334956,0.00604152,-0.116134,-0.029798,0.0960056,0.0157217,0.710535,0.270502,0.792643,0.0384015,-2.23594,0.00023784
,,,,,,,,,,,,,,,,0.0940924,0.632346,0.0589375,0.255747,0.247021,0.0328892,0.178103,-0.161268,0.00481308,-3.6046,-0.275204,0.0235231,-0.180908,0.0268491,0.340997,0.0852491,0.165192,-0.0888174,-0.436473,0.175805,0.00090708,-0.0,0.0657562,0.0277562,0.0980195,3.60071,0.534309,0.00751163,0.201645,0.564876,0.0705693,-0.911882,0.0523599,0.0351549,0.00872665,-0.120453,-0.0316358,0.0980195,0.0160115,0.712412,0.117896,0.814181,0.0996276,-2.71451,-0.000383632
,,,,,,,,,,,,,,,,0.097538,0.632346,0.0605247,0.261097,0.249014,0.0319873,0.178528,-0.185354,0.00498426,-3.73525,-0.260249,0.0243845,-0.180908,0.0278394,0.348129,0.0870323,0.174041,-0.0911543,-0.445603,0.174088,0.00090708,0.00147493,0.0681692,0.0287465,0.100038,3.56936,0.535583,0.00802516,0.202124,0.539529,0.0731535,-0.914057,0.055045,0.0370133,0.012083,-0.124864,-0.0337093,0.0985634,0.0163593,0.714111,-0.126745,1.11677,0.285936,-2.514,-0.00320843
,,,,,,,,,,,,,,,,0.101055,0.632346,0.0620948,0.266459,0.248334,0.0378022,0.178909,-0.208392,0.00515543,-3.685,-0.246361,0.0252638,-0.180908,0.0288278,0.355278,0.0888195,0.185841,-0.0935826,-0.454753,0.169437,0.000929203,-0.0,0.0706358,0.029757,0.102062,3.56413,0.536726,0.00852862,0.202552,0.65178,0.0757913,-0.916007,0.0510173,0.0389602,0.0181246,-0.129365,-0.0357827,0.102062,0.0167351,0.715635,-0.0323534,1.61364,0.844338,-1.33346,-0.00297595
,,,,,,,,,,,,,,,,0.104644,0.559182,0.0632056,0.271831,0.255049,0.039593,0.179246,-0.208392,0.0052964,-3.62805,-0.25553,0.0261609,-0.177429,0.0298585,0.362441,0.0906103,0.20944,-0.0956156,-0.463922,0.153002,0.000929203,0.00147493,0.0731863,0.0307877,0.104089,3.84111,0.537738,0.00910256,0.202931,0.767652,0.0784827,-0.917734,0.0510173,0.041438,0.016782,-0.133959,-0.0383431,0.102614,0.0170583,0.716984,-0.0160059,0.0735113,-0.158875,-2.97562,-0.000490526
,,,,,,,,,,,,,,,,0.108304,0.648024,0.0647198,0.277213,0.26513,0.0400444,0.17954,-0.232478,0.00540716,-3.6515,-0.240629,0.027076,-0.177429,0.0308874,0.369617,0.0924043,0.218289,-0.097866,-0.473107,0.151328,0.000951327,-0.0,0.0758208,0.0318388,0.10612,4.00834,0.53862,0.0096463,0.203261,0.774894,0.0812279,-0.91924,0.0523599,0.0435841,0.012083,-0.138644,-0.0407779,0.10612,0.0174297,0.718161,0.04918,0.224341,-0.1732,-2.94534,0.000414713
,,,,,,,,,,,,,,,,0.112036,0.590538,0.0661068,0.282603,0.271863,0.0398273,0.179791,-0.255516,0.00556827,-3.7118,-0.22679,0.028009,-0.166992,0.0319588,0.376804,0.094201,0.221239,-0.0998941,-0.482306,0.155565,0.000951327,0.00147493,0.0784587,0.0329101,0.108154,4.0606,0.539374,0.0102706,0.203543,0.586602,0.084027,-0.920526,0.0543737,0.0459292,0.0107405,-0.143421,-0.0435268,0.106679,0.0177384,0.719165,0.364823,1.51282,0.458833,-1.98989,-0.00110473
,,,,,,,,,,,,,,,,0.11584,0.590538,0.0675435,0.288,0.271218,0.0335709,0.18,-0.267035,0.00586028,-3.68165,-0.224482,0.02896,-0.163513,0.0330284,0.384,0.096,0.230088,-0.102014,-0.491517,0.153912,0.000973451,-0.0,0.0810197,0.0340019,0.110191,3.87769,0.54,0.010915,0.203776,0.525045,0.08688,-0.921594,0.0624291,0.0482965,0.016782,-0.14829,-0.0462757,0.110191,0.018045,0.72,0.172646,1.91513,0.614659,-2.08519,-0.0022495
,,,,,,,,,,,,,,,,0.119716,0.663702,0.0688753,0.293403,0.264538,0.0333579,0.180166,-0.286932,0.00620263,-3.74865,-0.213805,0.029929,-0.160034,0.0341405,0.391203,0.0978009,0.244838,-0.103834,-0.500737,0.146366,0.000973451,0.00147493,0.0835844,0.035114,0.11223,3.85679,0.540499,0.0115594,0.203962,0.727821,0.089787,-0.922447,0.0644429,0.0508407,0.0288651,-0.153251,-0.0494173,0.110755,0.0183696,0.720666,0.0262058,1.1246,0.281896,-2.47619,-0.00231498
,,,,,,,,,,,,,,,,0.123664,0.700284,0.070257,0.29881,0.264574,0.0351603,0.180291,-0.308923,0.00657519,-3.6783,-0.201042,0.030916,-0.156555,0.035273,0.398413,0.0996032,0.256637,-0.105746,-0.509965,0.141776,0.000973451,-0.0,0.0861729,0.0362464,0.11427,3.9404,0.540873,0.0122139,0.2041,0.789378,0.0927481,-0.923085,0.0644429,0.0534071,0.0342353,-0.158305,-0.0525588,0.11427,0.0187021,0.721164,0.222454,0.970439,0.132177,-2.38788,-0.000419659
,,,,,,,,,,,,,,,,0.127684,0.689832,0.071733,0.30422,0.265285,0.0322647,0.180374,-0.323584,0.00698803,-3.66155,-0.195614,0.0319211,-0.153076,0.0364038,0.405626,0.101407,0.256637,-0.107672,-0.519198,0.148989,0.000995575,-0.0,0.0887752,0.0373994,0.116311,3.84111,0.541123,0.0129087,0.204191,0.720579,0.0957632,-0.92351,0.0691419,0.0559513,0.0389343,-0.163451,-0.055779,0.116311,0.0190123,0.721497,0.015908,0.956412,0.212899,-2.35566,-0.00124336
,,,,,,,,,,,,,,,,0.131777,0.67938,0.0731926,0.309632,0.267341,0.0340686,0.180416,-0.339292,0.00751163,-3.71515,-0.189143,0.0329442,-0.153076,0.0375771,0.412842,0.103211,0.262537,-0.109171,-0.528435,0.150305,0.000995575,0.00147493,0.0913208,0.0385727,0.118354,3.90382,0.541249,0.0135431,0.204235,0.597465,0.0988325,-0.923726,0.0691419,0.0585841,0.0422907,-0.168689,-0.0595175,0.116879,0.0194011,0.721665,-0.107949,1.0346,0.0782796,-2.86658,-0.00284517
,,,,,,,,,,,,,,,,0.135941,0.580086,0.0745031,0.315044,0.262013,0.0405718,0.180417,-0.368614,0.0081762,-3.685,-0.169059,0.0339853,-0.153076,0.0387487,0.420059,0.105015,0.265487,-0.110685,-0.537672,0.154572,0.0010177,-0.0,0.0937796,0.0397664,0.120396,3.94563,0.541252,0.0142077,0.204233,0.691611,0.101956,-0.923732,0.0644429,0.061438,0.0530312,-0.174019,-0.0633345,0.120396,0.0197776,0.72167,0.212441,2.7697,1.08928,-1.40173,-0.00374646
,,,,,,,,,,,,,,,,0.140178,0.663702,0.0757973,0.320456,0.251314,0.040362,0.180378,-0.38118,0.00895153,-3.72855,-0.165729,0.0350444,-0.153076,0.0399629,0.427275,0.106819,0.287611,-0.112291,-0.546909,0.139664,0.0010177,0.00147493,0.0961818,0.0409806,0.122438,3.98744,0.541135,0.0148924,0.204186,0.811104,0.105133,-0.923531,0.0664568,0.0643805,0.0691419,-0.179442,-0.0671515,0.120963,0.0201521,0.721513,0.156404,1.56149,0.430011,-2.0939,-0.00239009
,,,,,,,,,,,,,,,,0.144487,0.663702,0.0772521,0.325867,0.247327,0.0401516,0.180299,-0.395841,0.00979734,-3.69505,-0.160301,0.0361217,-0.149597,0.0411754,0.434489,0.108622,0.29351,-0.113659,-0.556142,0.140978,0.00103982,-0.0,0.0985676,0.0422152,0.12448,4.09718,0.540897,0.0156073,0.204093,0.713337,0.108365,-0.923125,0.0684706,0.0672345,0.0785398,-0.184957,-0.0712984,0.12448,0.0205144,0.721196,0.336615,1.1082,0.0956238,-2.61477,0.000382994
,,,,,,,,,,,,,,,,0.148868,0.747318,0.0784693,0.331274,0.244007,0.0352412,0.18018,-0.417832,0.0107438,-3.7721,-0.147539,0.0372169,-0.142639,0.0424304,0.441698,0.110425,0.29351,-0.1149,-0.56537,0.148188,0.00103982,0.00147493,0.100907,0.0434702,0.12652,4.19648,0.54054,0.0163625,0.203955,0.61557,0.111651,-0.922516,0.0751834,0.0703982,0.0872665,-0.190565,-0.0756653,0.125045,0.0208544,0.72072,0.0989367,1.63247,0.569954,-2.03104,-0.00292216
,,,,,,,,,,,,,,,,0.153321,0.742092,0.079825,0.336677,0.242026,0.0356997,0.180022,-0.434587,0.0117608,-3.68835,-0.140005,0.0383301,-0.13916,0.0436836,0.448903,0.112226,0.309734,-0.116076,-0.574592,0.139168,0.00106195,-0.0,0.10323,0.0447456,0.128559,4.05015,0.540065,0.0171781,0.203772,0.789378,0.11499,-0.921705,0.076526,0.0734956,0.0946505,-0.196265,-0.0801892,0.128559,0.0211521,0.720086,0.214628,1.38605,0.350971,-2.3496,-0.000939647
,,,,,,,,,,,,,,,,0.157846,0.710736,0.0806553,0.342075,0.239369,0.0334712,0.179824,-0.455531,0.0130195,-3.71515,-0.128273,0.0394614,-0.135681,0.0449794,0.4561,0.114025,0.320059,-0.116653,-0.583804,0.136041,0.00106195,0.00147493,0.105365,0.0460414,0.130595,3.9404,0.539473,0.0180742,0.203545,0.811104,0.118384,-0.920694,0.0805537,0.0771903,0.102706,-0.202057,-0.0854042,0.12912,0.0213872,0.719297,0.120187,1.89177,0.604059,-2.03836,-0.00328435
,,,,,,,,,,,,,,,,0.162443,0.70551,0.0820222,0.347466,0.232677,0.0345971,0.179588,-0.47438,0.0143083,-3.78215,-0.118624,0.0406106,-0.135681,0.0462955,0.463288,0.115822,0.333333,-0.117746,-0.593005,0.129955,0.00106195,-0.0,0.107524,0.0473575,0.132629,4.02925,0.538764,0.0188798,0.203274,0.626433,0.121832,-0.919486,0.0812249,0.0804203,0.114789,-0.207941,-0.0901951,0.132629,0.0217309,0.718353,0.101296,1.45125,0.215559,-2.42172,-0.00165494
