wrench_mx.txt,wrench_mz.txt,wrench_fy.txt,proportionalf_4.txt,integralf_1.txt,wrench_fz.txt,integralf_3.txt,integralf_2.txt,wrench_my.txt,proportionalf_1.txt,proportionalf_2.txt,integralf_4.txt,proportionalf_3.txt,wrench_fx.txt,proportionalf_5.txt,integralf_5.txt,accd4.txt,accd2.txt,trq1.txt,vela2.txt,posd2.txt,error_vel_2.txt,error_pos_3.txt,accd3.txt,trq3.txt,posd3.txt,veld2.txt,vela1.txt,posa3.txt,trq2.txt,trq5.txt,accd1.txt,posa4.txt,veld3.txt,error_pos_4.txt,vela4.txt,accd5.txt,posa1.txt,posa2.txt,posd1.txt,posd4.txt,error_vel_4.txt,vela3.txt,veld5.txt,posa5.txt,error_pos_5.txt,error_vel_1.txt,veld1.txt,error_pos_2.txt,vela5.txt,error_pos_1.txt,trq4.txt,error_vel_3.txt,veld4.txt,posd5.txt,error_vel_5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_1.txt,estimated_trqs_5.txt,estimated_trqs_2.txt
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.60438,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.53085,-0.799999,0.000371259,0.0610865,-0.719912,-1.78729,-0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93401,0.990317,3.0,1.8,0.000668267,-0.0010472,4.10605e-05,0.00471239,0.105907,-0.0599727,0.00111378,0.00968216,-0.0,0.0659904,-0.818346,0.000750196,0.000668267,0.11062,4.10605e-05,-2.91551,-0.810249,-0.0863114,0.00470321,-3.59019
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.46328,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.494,-0.799999,0.000371259,0.0604152,-0.719912,-1.78729,0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93459,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0593015,0.00111378,0.00968216,-0.0,0.0654064,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99823,-0.847943,0.0854723,0.00505399,-3.63247
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.38489,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5007,-0.799999,0.000371259,0.0610865,-0.719912,-1.78729,-0.0,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93526,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0599727,0.00111378,0.00968216,-0.0,0.0647317,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99769,-0.848008,-1.1835e-16,0.00495352,-3.6458
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.44238,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.561,-0.799999,0.000371259,0.0610865,-0.719912,-1.78729,0.003479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93582,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0599727,0.00111378,0.00968216,-0.0,0.0641779,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99392,-0.848465,-0.59828,0.00425023,-3.73913
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.55212,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.561,-0.799999,0.000371259,0.0563876,-0.719912,-1.78729,0.03479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93639,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0552738,0.00111378,0.00968216,-0.0,0.063604,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99932,-0.847815,0.256404,0.00525493,-3.60578
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.5469,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.55765,-0.799999,0.000371259,0.0584014,-0.719912,-1.78729,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93699,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0572876,0.00111378,0.00968216,-0.0,0.0630099,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99985,-0.847748,0.341876,0.0053554,-3.59246
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.48941,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5543,-0.799999,0.000371259,0.0610865,-0.719912,-1.78729,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93763,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0599727,0.00111378,0.00968216,-0.0,0.0623655,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99392,-0.848465,-0.59828,0.00425023,-3.73913
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.45805,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.427,-0.799999,0.000371259,0.0563876,-0.719912,-1.78729,-0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93813,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0552738,0.00111378,0.00968216,-0.0,0.061862,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.9977,-0.84801,-5.55162e-17,0.00495352,-3.64578
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.4267,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.0563876,-0.719912,-1.78729,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93868,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0552738,0.00111378,0.00968216,-0.0,0.0613183,-0.803862,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.91498,-0.810317,-0.171785,0.00460273,-3.6035
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.40579,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4404,-0.799999,0.000371259,0.055045,-0.719912,-1.78729,-0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93929,0.990317,3.0,1.8,0.000668267,0.0010472,4.10605e-05,0.00471239,0.105907,-0.0539312,0.00111378,0.00968216,-0.0,0.0607041,-0.803862,-0.0013442,0.000668267,0.11062,4.10605e-05,-3.161,-0.92366,0.00167953,0.00525321,-3.78366
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.5678,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.54425,-0.799999,0.000371259,0.055045,-0.719912,-1.78729,0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.93978,0.990317,3.0,1.8,0.000668267,-0.0010472,4.10605e-05,0.00471239,0.105907,-0.0539312,0.00111378,0.00968216,-0.0,0.0602207,-0.803862,0.000750196,0.000668267,0.11062,4.10605e-05,-2.91282,-0.810578,-0.51366,0.00420087,-3.65683
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.42147,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5476,-0.799999,0.000371259,0.0510173,-0.719912,-1.78207,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94034,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0499035,0.00111378,0.00968216,-0.0,0.0596569,-0.803862,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.0004,-0.847686,0.427349,0.00545589,-3.57909
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.51554,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5476,-0.799999,0.000371259,0.0543737,-0.719912,-1.78207,0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94088,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0532599,0.00111378,0.00968216,-0.0,0.0591131,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99932,-0.847816,0.256417,0.00525495,-3.60577
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.5887,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5476,-0.799999,0.000371259,0.0563876,-0.719912,-1.8082,-0.003479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94146,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0552738,0.00111378,0.00968216,-0.0,0.0585392,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99662,-0.848141,-0.170945,0.00475258,-3.67245
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.42147,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5476,-0.799999,0.000371259,0.055045,-0.719912,-1.80297,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.942,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0539312,0.00111378,0.00968216,-0.0,0.0579955,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99716,-0.848076,-0.0854723,0.00485305,-3.6591
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.4476,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5208,-0.799999,0.000371259,0.0543737,-0.719912,-1.80297,0.03479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94257,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0532599,0.00111378,0.00968216,-0.0,0.0574215,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99932,-0.847816,0.256417,0.00525495,-3.60577
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.43192,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5208,-0.799999,0.000371259,0.0563876,-0.719912,-1.80297,-0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94309,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0552738,0.00111378,0.00968216,-0.0,0.056908,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99447,-0.848402,-0.512821,0.0043507,-3.72578
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.29082,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5208,-0.799999,0.000371259,0.0523599,-0.719912,-1.80297,-0.0,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9436,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0512461,0.00111378,0.00968216,-0.0,0.0563944,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99663,-0.848143,-0.170945,0.00475258,-3.67243
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.44238,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.52415,-0.799999,0.000371259,0.0510173,-0.719912,-1.80297,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94413,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0499035,0.00111378,0.00968216,-0.0,0.0558708,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.9977,-0.848013,-5.55044e-17,0.00495353,-3.64575
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41102,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.5208,-0.799999,0.000371259,0.0510173,-0.719912,-1.80297,-0.006958,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9446,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0499035,0.00111378,0.00968216,-0.0,0.0553976,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99717,-0.848078,-0.0854723,0.00485306,-3.65909
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.34308,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,0.050346,-0.719912,-1.79774,0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94516,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0492323,0.00111378,0.00968216,-0.0,0.0548337,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.00094,-0.847621,0.512821,0.00555636,-3.56575
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.39534,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.0543737,-0.719912,-1.80297,-0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94569,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0532599,0.00111378,0.00968216,-0.0,0.0543101,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99824,-0.847946,0.0854723,0.005054,-3.63243
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.30127,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47725,-0.799999,0.000371259,0.055045,-0.719912,-1.80297,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94627,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0539312,0.00111378,0.00968216,-0.0,0.0537261,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99447,-0.848403,-0.512821,0.0043507,-3.72577
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.31173,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47055,-0.799999,0.000371259,0.0510173,-0.719912,-1.80297,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94676,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0499035,0.00111378,0.00968216,-0.0,0.0532327,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99932,-0.847817,0.256417,0.00525495,-3.60575
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41102,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4739,-0.799999,0.000371259,0.0530312,-0.719912,-1.80297,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9473,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0519174,0.00111378,0.00968216,-0.0,0.052699,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.9977,-0.848012,-1.18351e-16,0.00495353,-3.64576
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.28037,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.48395,-0.799999,0.000371259,0.0530312,-0.719912,-1.79774,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94781,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0519174,0.00111378,0.00968216,-0.0,0.0521855,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99286,-0.848599,-0.769238,0.00404928,-3.76576
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.35353,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4873,-0.799999,0.000371259,0.0469896,-0.719912,-1.79774,0.041748,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94823,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0458759,0.00111378,0.00968216,-0.0,0.0517626,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99555,-0.848275,-0.341876,0.00455166,-3.69907
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.37966,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4873,-0.799999,0.000371259,0.0443045,-0.719912,-1.79774,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94871,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0431907,0.00111378,0.00968216,-0.0,0.0512894,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99609,-0.848211,-0.256404,0.00465214,-3.68572
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.48941,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4873,-0.799999,0.000371259,0.0422907,-0.719912,-1.79774,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94912,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0411769,0.00111378,0.00968216,-0.0,0.0508765,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99987,-0.847755,0.341876,0.00535543,-3.59238
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.46328,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4873,-0.799999,0.000371259,0.0449758,-0.719912,-1.80297,-0.017395,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.94961,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.043862,0.00111378,0.00968216,-0.0,0.0503831,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99879,-0.847885,0.170945,0.00515449,-3.61906
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41102,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.48395,-0.799999,0.000371259,0.0463184,-0.719912,-1.80297,-0.0,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95008,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0452046,0.00111378,0.00968216,-0.0,0.0499199,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.00417,-0.847231,1.02563,0.00615918,-3.48574
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.3065,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4806,-0.799999,0.000371259,0.0543737,-0.719912,-1.80297,0.031311,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9506,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0532599,0.00111378,0.00968216,-0.0,0.0493963,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99501,-0.848338,-0.427349,0.00445117,-3.71243
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.12882,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4806,-0.799999,0.000371259,0.0510173,-0.719912,-1.80297,-0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95112,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0499035,0.00111378,0.00968216,-0.0,0.0488727,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99124,-0.848796,-1.02563,0.00374789,-3.80575
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.36399,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4806,-0.799999,0.000371259,0.042962,-0.719912,-1.80297,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95152,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0418482,0.00111378,0.00968216,-0.0,0.04848,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99771,-0.848016,-5.55095e-17,0.00495355,-3.64572
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.41102,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.46385,-0.799999,0.000371259,0.042962,-0.719912,-1.78729,0.03479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95201,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0418482,0.00111378,0.00968216,-0.0,0.0479867,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.0004,-0.847689,0.427349,0.0054559,-3.57905
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.53644,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.46385,-0.799999,0.000371259,0.0463184,-0.719912,-1.76639,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95245,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0452046,0.00111378,0.00968216,-0.0,0.0475436,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-3.00094,-0.847623,0.512808,0.00555635,-3.56574
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.30127,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4605,-0.799999,0.000371259,0.050346,-0.719912,-1.76639,-0.003479,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95295,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0492323,0.00111378,0.00968216,-0.0,0.0470502,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99178,-0.848731,-0.940157,0.00384837,-3.79241
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.3065,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.46385,-0.799999,0.000371259,0.042962,-0.719912,-1.74548,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95335,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0418482,0.00111378,0.00968216,-0.0,0.0466475,-0.825588,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99448,-0.848407,-0.512821,0.00435072,-3.72572
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.31695,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.46385,-0.799999,0.000371259,0.0389343,-0.719912,-1.75071,0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95376,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0378205,0.00111378,0.00968216,-0.0,0.0462346,-0.825588,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.9961,-0.848213,-0.256417,0.00465213,-3.6857
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.48941,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4605,-0.799999,0.000371259,0.0369204,-0.719912,-1.75594,-0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95409,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0358066,0.00111378,0.00968216,-0.0,0.0459023,-0.821967,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99933,-0.847822,0.256417,0.00525497,-3.6057
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.42147,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4605,-0.799999,0.000371259,0.0389343,-0.719912,-1.75594,0.024353,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95449,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0378205,0.00111378,0.00968216,-0.0,0.0455096,-0.818346,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99879,-0.847887,0.170932,0.00515448,-3.61904
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.53122,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.4605,-0.799999,0.000371259,0.0402768,-0.719912,-1.75594,-0.020874,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95491,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0391631,0.00111378,0.00968216,-0.0,0.0450867,-0.814725,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99987,-0.847756,0.341889,0.00535544,-3.59238
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.33263,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.47055,-0.799999,0.000371259,0.042962,-0.719912,-1.76116,0.038269,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95539,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0418482,0.00111378,0.00968216,-0.0,0.0446034,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99933,-0.84782,0.256404,0.00525495,-3.60572
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.34831,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.48395,-0.799999,0.000371259,0.0449758,-0.719912,-1.76639,-0.013916,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95582,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.043862,0.00111378,0.00968216,-0.0,0.0441805,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99879,-0.847885,0.170945,0.00515449,-3.61906
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.26469,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.494,-0.799999,0.000371259,0.0463184,-0.719912,-1.77161,0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95626,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0452046,0.00111378,0.00968216,-0.0,0.0437375,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99017,-0.848928,-1.19659,0.00354694,-3.8324
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.37444,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49735,-0.799999,0.000371259,0.0369204,-0.719912,-1.77161,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.9566,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0358066,0.00111378,0.00968216,-0.0,0.0433951,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99933,-0.847822,0.256417,0.00525497,-3.6057
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.42147,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.494,-0.799999,0.000371259,0.0389343,-0.719912,-1.77684,0.027832,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95701,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0378205,0.00111378,0.00968216,-0.0,0.0429823,-0.811104,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99933,-0.847821,0.256404,0.00525496,-3.60571
,,,,,,,,,,,,,,,,-0.132982,-0.0738788,1.50509,-0.0,0.999999,0.000371259,-0.0800873,0.0591018,-5.49065,-0.799999,0.000371259,0.0409481,-0.719912,-1.77684,-0.010437,-0.221636,1.79558,-0.000297002,0.0044227,-0.0,-0.00817083,2.95744,0.990317,3.0,1.8,0.000668267,0.0,4.10605e-05,0.00471239,0.105907,-0.0398343,0.00111378,0.00968216,-0.0,0.0425594,-0.807483,-0.000297002,0.000668267,0.11062,4.10605e-05,-2.99771,-0.848016,-5.55078e-17,0.00495355,-3.64571
