integralf_4.txt,wrench_my.txt,proportionalf_2.txt,wrench_mz.txt,proportionalf_1.txt,integralf_1.txt,wrench_fy.txt,wrench_fx.txt,wrench_mx.txt,proportionalf_5.txt,wrench_fz.txt,proportionalf_3.txt,integralf_5.txt,integralf_2.txt,proportionalf_4.txt,integralf_3.txt,trq5.txt,posa1.txt,accd4.txt,veld2.txt,trq3.txt,trq4.txt,error_pos_5.txt,veld5.txt,error_vel_1.txt,accd5.txt,vela2.txt,posa4.txt,error_pos_4.txt,posa2.txt,trq2.txt,error_vel_3.txt,error_vel_5.txt,vela3.txt,error_pos_3.txt,posa3.txt,vela4.txt,veld3.txt,error_pos_2.txt,posd3.txt,veld1.txt,error_pos_1.txt,accd2.txt,posd1.txt,accd3.txt,vela1.txt,trq1.txt,vela5.txt,error_vel_4.txt,veld4.txt,posd2.txt,error_vel_2.txt,posd5.txt,posd4.txt,accd1.txt,posa5.txt,estimated_trqs_3.txt,estimated_trqs_4.txt,estimated_trqs_2.txt,estimated_trqs_5.txt,estimated_trqs_1.txt
,,,,,,,,,,,,,,,,-0.020874,0.0927273,0.183587,0.607839,-3.72855,0.684369,0.0253869,0.0448171,0.023381,0.0255471,0.739751,0.122611,0.0889343,0.262424,3.32896,0.0419694,0.0448171,-0.568628,-0.09628,-0.246395,0.323009,-0.526659,0.131999,-0.342675,0.202613,0.0387469,0.346486,0.131474,-0.299432,0.179232,0.96681,-0.0,0.000982216,0.323991,0.394423,-0.131913,0.0291037,0.211545,0.115495,0.00371681,-1.66711,0.494122,1.01074,-0.00189087,0.139054
,,,,,,,,,,,,,,,,0.024353,0.0945096,0.180622,0.611276,-3.7118,0.590223,0.0258142,0.0450705,0.0245266,0.0251359,0.749149,0.125774,0.0890196,0.269966,3.2558,0.0421408,0.0435956,-0.57177,-0.0956396,-0.252317,0.324484,-0.529629,0.130553,-0.347957,0.203759,0.0389965,0.340909,0.133506,-0.294605,0.179232,0.91455,0.00147493,0.00132836,0.325812,0.400518,-0.137873,0.0295531,0.214794,0.113636,0.00373894,-1.64734,0.435582,0.792681,-0.00223814,0.133035
,,,,,,,,,,,,,,,,0.03479,0.0962616,0.177628,0.614657,-3.74865,0.745926,0.0262661,0.0453198,0.0249824,0.0247206,0.755862,0.129093,0.0889681,0.277568,3.30283,0.0392191,0.0453198,-0.57177,-0.0954056,-0.257862,0.324484,-0.532551,0.12908,-0.353268,0.204886,0.0392877,0.335276,0.135549,-0.28973,0.179903,0.88842,-0.0,0.00311963,0.327603,0.406648,-0.141205,0.0300051,0.218061,0.111759,0.00373894,-1.42472,0.720645,1.46901,-0.0025236,0.260572
,,,,,,,,,,,,,,,,-0.013916,0.0980942,0.174605,0.617981,-3.72855,0.789378,0.0267206,0.0455649,0.0240766,0.0243013,0.767945,0.132434,0.0889123,0.285029,3.12515,0.0394879,0.0455649,-0.574911,-0.0951692,-0.263438,0.331858,-0.535424,0.127782,-0.358607,0.205994,0.0395095,0.32959,0.137604,-0.284809,0.181917,0.982488,-0.0,-0.00249382,0.329365,0.412811,-0.149964,0.0304595,0.221346,0.109863,0.00373894,-2.03648,0.235863,0.332637,-0.00135766,0.0863355
,,,,,,,,,,,,,,,,0.024353,0.0998261,0.171554,0.621248,-3.70845,0.57936,0.0271774,0.0458058,0.0251657,0.0238781,0.773315,0.135686,0.0889624,0.292802,3.10947,0.0429478,0.0458058,-0.581195,-0.0948356,-0.26914,0.331858,-0.538247,0.126205,-0.363976,0.207083,0.039843,0.323851,0.139669,-0.279843,0.181917,0.91455,-0.0,-0.000762998,0.331095,0.419007,-0.152067,0.0309163,0.224648,0.10795,0.00373894,-1.26458,0.750149,1.10384,-0.00236462,0.155353
,,,,,,,,,,,,,,,,-0.027832,0.1019,0.168476,0.624458,-3.7319,0.691611,0.0276367,0.0460425,0.0242217,0.0234512,0.778014,0.139469,0.0884987,0.301059,3.01018,0.0370328,0.0460425,-0.578053,-0.0939645,-0.275408,0.345133,-0.54102,0.124177,-0.369372,0.208153,0.039845,0.31806,0.141745,-0.274831,0.183931,0.945906,-0.0,-0.0123372,0.332796,0.425236,-0.153556,0.0313756,0.227968,0.10602,0.00373894,-1.65802,0.438527,0.819297,-0.00116185,0.273687
,,,,,,,,,,,,,,,,0.020874,0.103693,0.165371,0.627609,-3.76205,0.774894,0.0280982,0.0462748,0.0219158,0.0230205,0.786069,0.142898,0.0884058,0.308984,3.13037,0.0353569,0.0462748,-0.5791,-0.0934194,-0.281377,0.345133,-0.543743,0.122513,-0.374796,0.209203,0.0401394,0.312219,0.143832,-0.269776,0.187287,0.982488,-0.0,-0.0106679,0.334465,0.431496,-0.15846,0.0318372,0.231304,0.104073,0.00373894,-1.68422,0.38371,0.454414,-0.00171399,0.0694694
,,,,,,,,,,,,,,,,-0.010437,0.105566,0.162239,0.630702,-3.7587,0.575739,0.0285621,0.0465029,0.0229467,0.0225861,0.790097,0.146416,0.088241,0.316979,2.98405,0.0316374,0.0465029,-0.578053,-0.0932782,-0.286969,0.346608,-0.546416,0.120809,-0.380247,0.210234,0.0403638,0.306328,0.145929,-0.264678,0.187287,0.909324,-0.0,-0.0105048,0.336103,0.437788,-0.159395,0.0323011,0.234657,0.102109,0.00373894,-1.217,0.783482,1.1624,-0.0024567,0.177913
,,,,,,,,,,,,,,,,-0.0,0.107428,0.159082,0.633736,-3.7922,0.590223,0.0290283,0.0467265,0.0219441,0.0221482,0.796139,0.149867,0.0881587,0.324672,2.92133,0.0258747,0.0467265,-0.574911,-0.0929906,-0.292734,0.359882,-0.549037,0.119439,-0.385724,0.211245,0.0406084,0.300388,0.148037,-0.259538,0.189301,0.987714,-0.0,-0.0221725,0.33771,0.44411,-0.162403,0.0327672,0.238026,0.100129,0.00373894,-0.950711,1.03535,1.83898,-0.00299146,0.265219
,,,,,,,,,,,,,,,,-0.003479,0.109321,0.1559,0.63671,-3.8726,0.702474,0.0294745,0.0469458,0.0209216,0.0217068,0.808222,0.153695,0.0877163,0.332878,2.88998,0.0212108,0.0454709,-0.572817,-0.0929333,-0.298294,0.376106,-0.551606,0.117585,-0.391228,0.212237,0.0408328,0.294401,0.150154,-0.254357,0.191315,0.951132,0.00147493,-0.0368217,0.339284,0.450463,-0.171512,0.0332356,0.241411,0.0981337,0.00376106,-1.79968,0.263699,0.181662,-0.00221814,-0.0145148
,,,,,,,,,,,,,,,,0.031311,0.111224,0.152693,0.639623,-3.88265,0.50694,0.0299451,0.0471607,0.0239067,0.0212619,0.812249,0.157456,0.0873558,0.340631,2.68616,0.0176461,0.0471607,-0.57177,-0.0926814,-0.304075,0.373156,-0.554124,0.116213,-0.396756,0.213208,0.041057,0.288368,0.152281,-0.249136,0.189301,0.919776,-0.0,-0.0323289,0.340827,0.456844,-0.172626,0.0337061,0.244812,0.0961226,0.00376106,-1.46157,0.530746,0.711003,-0.00144355,0.209058
,,,,,,,,,,,,,,,,0.017395,0.113168,0.149462,0.642477,-3.82235,0.597465,0.0304177,0.047371,0.0221727,0.0208137,0.81762,0.161173,0.0870548,0.348888,2.86907,0.0120394,0.047371,-0.568628,-0.0924859,-0.309824,0.377581,-0.556589,0.114367,-0.40231,0.214159,0.0412505,0.282289,0.154418,-0.243875,0.191986,1.07133,-0.0,-0.0352429,0.342338,0.463255,-0.175143,0.0341788,0.248227,0.0940964,0.00376106,-2.18191,0.125316,-0.0872586,-0.000517242,0.133489
,,,,,,,,,,,,,,,,0.003479,0.115081,0.146208,0.645269,-3.8458,0.702474,0.0308925,0.0475769,0.0217609,0.0203623,0.821647,0.164823,0.0868352,0.357145,2.80636,0.0169575,0.0475769,-0.575959,-0.0924876,-0.3154,0.377581,-0.559001,0.112549,-0.407888,0.21509,0.0414836,0.276166,0.156565,-0.238576,0.193329,0.961584,-0.0,-0.0337645,0.343817,0.469694,-0.176378,0.0346535,0.251658,0.0920554,0.00376106,-1.8028,0.181548,-0.0983972,-0.0014787,-0.0413499
,,,,,,,,,,,,,,,,0.003479,0.117004,0.14293,0.648,-3.86255,0.50694,0.0313693,0.0477783,0.0246851,0.0199076,0.823661,0.16865,0.0864532,0.365432,2.66003,0.0104096,0.0477783,-0.57177,-0.0922147,-0.321275,0.371681,-0.56136,0.110728,-0.41349,0.216,0.0417158,0.27,0.15872,-0.23324,0.191315,0.987714,-0.0,-0.0264191,0.345262,0.47616,-0.175661,0.0351303,0.255104,0.09,0.00376106,-1.66283,0.652604,1.10046,-0.000517216,0.528086
,,,,,,,,,,,,,,,,0.031311,0.119058,0.13963,0.650669,-3.84915,0.604707,0.031848,0.0479751,0.0175194,0.0194499,0.834402,0.172743,0.08582,0.37392,2.63913,0.0175288,0.0479751,-0.581195,-0.091808,-0.327307,0.386431,-0.563666,0.108733,-0.419115,0.21689,0.0418262,0.263792,0.160884,-0.227868,0.19937,1.0452,-0.0,-0.0397555,0.346675,0.482653,-0.183733,0.0356091,0.258563,0.0879305,0.00376106,-1.64788,0.526912,0.167348,-0.00189818,-0.0111825
,,,,,,,,,,,,,,,,-0.013916,0.120941,0.136309,0.653276,-3.8257,0.655401,0.0323287,0.0481673,0.0183883,0.0189891,0.83373,0.17646,0.0855768,0.381965,2.52416,0.0163244,0.0481673,-0.582242,-0.0918482,-0.332915,0.40413,-0.565917,0.107208,-0.424763,0.217759,0.0421165,0.257542,0.163058,-0.22246,0.19937,0.94068,-0.0,-0.0560749,0.348055,0.489173,-0.180455,0.0360898,0.262037,0.0858473,0.00376106,-1.78219,0.302283,0.161657,-0.00117692,0.117295
,,,,,,,,,,,,,,,,-0.017395,0.122965,0.132966,0.65582,-3.819,0.449004,0.0328114,0.0483548,0.018565,0.0185253,0.838429,0.180221,0.0853031,0.390403,2.49803,0.014127,0.0483548,-0.582242,-0.0918478,-0.338585,0.40413,-0.568115,0.105315,-0.430433,0.218607,0.0422744,0.251252,0.16524,-0.217017,0.200042,1.01384,-0.0,-0.0547285,0.349401,0.495719,-0.18261,0.0365724,0.265524,0.0837508,0.00376106,-2.14789,-0.0545175,-0.138208,-0.00057682,0.14558
,,,,,,,,,,,,,,,,0.031311,0.124959,0.129602,0.658301,-3.8793,0.582981,0.0332958,0.0485378,0.0200632,0.0180587,0.847827,0.184248,0.0847772,0.398549,2.48758,0.0140785,0.0485378,-0.584336,-0.0918063,-0.344319,0.384956,-0.570258,0.10374,-0.436125,0.219434,0.0424709,0.244924,0.16743,-0.21154,0.19937,0.972036,-0.0,-0.0342416,0.350714,0.502289,-0.189527,0.0370569,0.269025,0.0816412,0.00376106,-1.19691,0.819233,0.97975,-0.0020064,0.186876
,,,,,,,,,,,,,,,,-0.0,0.126902,0.126218,0.660718,-3.86925,0.604707,0.03376,0.048716,0.0188552,0.0175893,0.853869,0.188319,0.0842199,0.407269,2.3308,0.00989626,0.0472411,-0.582242,-0.0918017,-0.350036,0.402655,-0.572346,0.101615,-0.441838,0.220239,0.0427259,0.238557,0.169628,-0.206031,0.201384,0.972036,0.00147493,-0.0506616,0.351993,0.508885,-0.193151,0.0375432,0.272538,0.079519,0.00378319,-1.59854,0.453492,0.347593,-0.00143344,0.208193
,,,,,,,,,,,,,,,,-0.020874,0.129097,0.122815,0.663072,-3.9262,0.430899,0.034248,0.0488895,0.0169546,0.0171171,0.858568,0.192832,0.0832328,0.416362,2.17924,0.00681644,0.0488895,-0.581195,-0.0912993,-0.356272,0.408555,-0.574378,0.0991418,-0.447572,0.221024,0.0427372,0.232154,0.171835,-0.200489,0.204069,1.0452,-0.0,-0.0553162,0.353238,0.515504,-0.195496,0.0380312,0.276065,0.0773845,0.00378319,-2.01398,0.197596,-0.387466,-0.00160622,-0.0927569
,,,,,,,,,,,,,,,,-0.010437,0.131131,0.119392,0.665361,-3.88935,0.601086,0.0347377,0.0490583,0.0204029,0.0166423,0.85991,0.196947,0.0826563,0.425082,2.27331,0.00798097,0.0490583,-0.584336,-0.0910369,-0.362288,0.412979,-0.576355,0.0970641,-0.453325,0.221787,0.0429173,0.225714,0.174049,-0.194917,0.201384,0.961584,-0.0,-0.0585299,0.354449,0.522146,-0.194549,0.0385209,0.279603,0.0752381,0.00378319,-2.15812,0.0636921,-0.412893,0.000800636,0.282028
,,,,,,,,,,,,,,,,0.031311,0.133256,0.115951,0.667586,-3.92955,0.445383,0.0352292,0.0492224,0.0164455,0.016165,0.862595,0.201106,0.0820474,0.433892,2.27854,0.0102486,0.0492224,-0.588525,-0.0910453,-0.368053,0.411504,-0.578276,0.0949183,-0.459099,0.222529,0.0430143,0.21924,0.17627,-0.189315,0.206083,1.07656,-0.0,-0.0558782,0.355626,0.528811,-0.19501,0.0390123,0.283154,0.07308,0.00378319,-1.16862,0.777513,0.807527,-0.00274963,0.0985207
,,,,,,,,,,,,,,,,-0.027832,0.13525,0.112493,0.669746,-3.8994,0.456246,0.0357222,0.0493816,0.0171655,0.0156851,0.868637,0.205354,0.0813616,0.442441,2.04337,0.00419478,0.0493816,-0.584336,-0.0910569,-0.373834,0.426254,-0.580141,0.0930563,-0.464891,0.223249,0.0432495,0.212732,0.178499,-0.183683,0.206083,0.961584,-0.0,-0.0694853,0.356768,0.535497,-0.198891,0.0395054,0.286716,0.0709107,0.00378319,-1.80271,0.358266,-0.218881,-0.000709262,0.102639
,,,,,,,,,,,,,,,,0.041748,0.137334,0.109017,0.67184,-3.94295,0.554013,0.0362168,0.0495361,0.0158498,0.0152029,0.868637,0.209823,0.0804658,0.450929,1.99633,0.00343342,0.0495361,-0.585383,-0.0909926,-0.379709,0.438053,-0.58195,0.0912759,-0.470701,0.223947,0.0434012,0.206191,0.180735,-0.178023,0.208097,1.00862,-0.0,-0.0801771,0.357876,0.542205,-0.196797,0.04,0.290289,0.0687305,0.00378319,-1.75797,0.322514,0.348058,-0.000330547,0.375822
,,,,,,,,,,,,,,,,0.017395,0.139448,0.105524,0.673869,-3.9329,0.336753,0.0367129,0.0496857,0.0124985,0.0147183,0.878706,0.214159,0.0797137,0.45978,1.90749,0.003776,0.0496857,-0.587478,-0.0907733,-0.385756,0.435103,-0.583702,0.0891537,-0.476529,0.224623,0.0435295,0.199619,0.182978,-0.172336,0.212125,0.972036,-0.0,-0.0761545,0.358949,0.548934,-0.204837,0.0404961,0.293873,0.0665397,0.00378319,-1.69362,0.341548,-0.287452,-0.00118193,0.00980751
,,,,,,,,,,,,,,,,-0.006958,0.141583,0.102014,0.675833,-3.99655,0.499698,0.0372105,0.0498304,0.0131529,0.0142315,0.878706,0.218429,0.0790385,0.468712,1.89181,-0.00106041,0.0498304,-0.584336,-0.0909169,-0.391458,0.442478,-0.585397,0.0869708,-0.482375,0.225278,0.0436443,0.193016,0.185227,-0.166622,0.212125,0.91455,-0.0,-0.0824915,0.359986,0.555682,-0.202874,0.0409937,0.297468,0.0643387,0.00378319,-1.91907,0.194142,-0.268,0.000106998,0.247332
,,,,,,,,,,,,,,,,0.027832,0.143728,0.0984897,0.67773,-3.91615,0.441762,0.0377095,0.0499703,0.0104288,0.0137424,0.882734,0.222832,0.0782407,0.477603,1.78207,-0.00165075,0.0499703,-0.585383,-0.0907786,-0.397459,0.442478,-0.587034,0.0848476,-0.488237,0.22591,0.0437555,0.186384,0.187483,-0.160883,0.215481,0.977262,-0.0,-0.0814889,0.360989,0.56245,-0.205004,0.0414927,0.301073,0.0621279,0.00378319,-2.40628,-0.183816,-1.17214,0.000648816,0.0579807
,,,,,,,,,,,,,,,,-0.031311,0.145893,0.0949498,0.67956,-3.92955,0.409173,0.0382099,0.0501053,0.0103677,0.0132513,0.882734,0.227234,0.0774528,0.486141,1.7089,-8.91925e-05,0.0501053,-0.588525,-0.0909549,-0.403161,0.435103,-0.588614,0.0830954,-0.494116,0.22652,0.0438528,0.179723,0.189746,-0.155119,0.216152,0.925002,-0.0,-0.0731471,0.361956,0.569237,-0.203174,0.041993,0.304687,0.0599077,0.00378319,-1.69265,0.468396,0.103536,-0.00130101,0.163321
,,,,,,,,,,,,,,,,0.017395,0.148088,0.0913953,0.681324,-3.96305,0.528666,0.0387116,0.0502353,0.00961313,0.0127582,0.888104,0.231659,0.0766523,0.495163,1.66709,0.00153013,0.0502353,-0.591667,-0.0908954,-0.409114,0.446903,-0.590136,0.0808779,-0.500009,0.227108,0.0439259,0.173035,0.192014,-0.149332,0.217495,0.987714,-0.0,-0.0840148,0.362888,0.576041,-0.20678,0.0424947,0.308312,0.0576782,0.00378319,-2.07174,0.0482609,-0.946579,0.000426018,0.0841084
,,,,,,,,,,,,,,,,-0.024353,0.150273,0.0878269,0.683021,-4.03675,0.315027,0.0392145,0.0503604,0.00816488,0.0122631,0.88609,0.236173,0.0757724,0.503773,1.55212,-0.000981353,0.0503604,-0.590619,-0.0908665,-0.415052,0.448378,-0.591601,0.0790905,-0.505918,0.227674,0.0440148,0.16632,0.194288,-0.143521,0.219509,0.904098,-0.0,-0.0845936,0.363784,0.582863,-0.203069,0.0429977,0.311945,0.05544,0.00378319,-1.58374,0.518216,0.128613,-0.00100713,0.22069
,,,,,,,,,,,,,,,,-0.027832,0.152498,0.084245,0.68465,-3.98985,0.452625,0.0397188,0.0504806,0.00602293,0.0117661,0.890789,0.240796,0.0747907,0.512684,1.55212,-0.00134022,0.0504806,-0.591667,-0.0908677,-0.420973,0.461652,-0.593007,0.0770177,-0.511841,0.228217,0.044069,0.15958,0.196567,-0.137689,0.222194,0.961584,-0.0,-0.0970075,0.364644,0.589701,-0.206139,0.0435019,0.315587,0.0531933,0.00378319,-1.93894,0.110271,-0.565036,-0.000498532,0.08929
,,,,,,,,,,,,,,,,0.045227,0.154713,0.0806503,0.686212,-4.0602,0.343995,0.0402241,0.0505958,0.0065436,0.0112674,0.894817,0.245398,0.0738395,0.521686,1.44238,-0.00373506,0.0505958,-0.590619,-0.0908827,-0.426895,0.457227,-0.594354,0.0748702,-0.517778,0.228737,0.0441386,0.152816,0.198852,-0.131836,0.222194,0.909324,-0.0,-0.0917583,0.365469,0.596556,-0.208605,0.0440073,0.319238,0.0509386,0.00378319,-2.03779,0.193965,-0.735445,-0.00183744,-0.15956
,,,,,,,,,,,,,,,,-0.024353,0.156828,0.0770433,0.687707,-4.0535,0.340374,0.0407307,0.0507059,0.0110694,0.0107669,0.896831,0.249823,0.0730734,0.530285,1.37966,-0.000835282,0.0507059,-0.594808,-0.0913664,-0.432362,0.464602,-0.595643,0.0731407,-0.523728,0.229236,0.0443139,0.146028,0.201142,-0.125963,0.218166,0.91455,-0.0,-0.0983444,0.366257,0.603425,-0.209124,0.0445138,0.322896,0.0486761,0.00378319,-1.99655,0.0378932,-1.04823,0.00114953,0.180885
,,,,,,,,,,,,,,,,0.041748,0.159063,0.0734245,0.689133,-4.11715,0.416415,0.0412382,0.0508111,0.0075171,0.0102649,0.894146,0.254403,0.0721601,0.539196,1.34308,-0.00625425,0.0508111,-0.590619,-0.0913443,-0.438346,0.464602,-0.596874,0.0711137,-0.529691,0.229711,0.0443733,0.139219,0.203437,-0.12007,0.222194,1.03475,-0.0,-0.0975921,0.36701,0.61031,-0.205013,0.0450214,0.326563,0.0464062,0.00378319,-1.94238,0.215131,-0.719527,0.000747993,0.187946
,,,,,,,,,,,,,,,,-0.027832,0.16147,0.0697946,0.690491,-4.04345,0.242607,0.0417247,0.0509112,0.00461338,0.00976123,0.894146,0.259602,0.0706347,0.548742,1.3065,-0.00637822,0.0494363,-0.591667,-0.0910043,-0.444661,0.473451,-0.598045,0.0684663,-0.535665,0.230164,0.0442661,0.132388,0.205736,-0.11416,0.22555,0.909324,0.00147493,-0.105726,0.367726,0.617208,-0.203655,0.04553,0.330236,0.0441294,0.00380531,-1.10034,0.821102,0.674223,-0.00292467,0.174492
,,,,,,,,,,,,,,,,0.03479,0.163655,0.0661541,0.691781,-4.09705,0.372963,0.0422343,0.0510063,0.00437198,0.00925611,0.902201,0.26458,0.0693375,0.557874,1.22288,-0.0106318,0.0510063,-0.588525,-0.091147,-0.450504,0.49115,-0.599157,0.0662449,-0.541651,0.230594,0.0443849,0.125537,0.20804,-0.108232,0.226222,1.00862,-0.0,-0.122745,0.368406,0.624119,-0.21042,0.0460396,0.333917,0.0418458,0.00380531,-3.31783,-0.843513,-2.91427,0.00265406,-0.0995275
,,,,,,,,,,,,,,,,0.027832,0.16592,0.0625034,0.693002,-4.0669,0.173808,0.0427448,0.0510963,0.00545027,0.00874959,0.896159,0.269292,0.0683124,0.566635,1.12359,-0.00330681,0.0510963,-0.596903,-0.091112,-0.456536,0.473451,-0.600209,0.0644087,-0.547648,0.231001,0.0444274,0.118668,0.210348,-0.102287,0.22555,0.91455,-0.0,-0.104402,0.369049,0.631043,-0.203158,0.0465502,0.337604,0.0395559,0.00380531,-1.54987,0.45592,-0.171959,-0.000846664,0.187285
,,,,,,,,,,,,,,,,-0.010437,0.168196,0.0588433,0.694154,-4.1138,0.343995,0.0432562,0.0511813,0.00382052,0.00824175,0.900187,0.274159,0.0671387,0.575737,1.13404,-0.00639429,0.0511813,-0.594808,-0.0911501,-0.462505,0.483776,-0.601202,0.0622419,-0.553655,0.231385,0.0444637,0.11178,0.21266,-0.0963274,0.227564,0.987714,-0.0,-0.11412,0.369656,0.637979,-0.206033,0.0470615,0.341298,0.03726,0.00380531,-2.15662,0.0116162,-1.53144,0.000244339,-0.0795092
,,,,,,,,,,,,,,,,0.020874,0.170472,0.0551743,0.695237,-4.09705,0.213639,0.0437685,0.0512612,0.00418161,0.00773267,0.894817,0.278916,0.0660815,0.58484,1.0452,-0.0083749,0.0512612,-0.593761,-0.0912292,-0.468443,0.49115,-0.602136,0.0600864,-0.559672,0.231746,0.0445037,0.104875,0.214975,-0.090353,0.227564,0.935454,-0.0,-0.120925,0.370226,0.644926,-0.19958,0.0475738,0.344997,0.0349585,0.00380531,-2.03424,0.0685936,-1.02942,-0.000561756,-0.0187133
,,,,,,,,,,,,,,,,-0.020874,0.172737,0.0514968,0.696251,-4.15065,0.275196,0.0442814,0.0513359,0.00586223,0.00722242,0.896831,0.28385,0.0648529,0.593509,0.982488,-0.0092485,0.0513359,-0.593761,-0.0912703,-0.474428,0.49115,-0.60301,0.0583743,-0.565698,0.232084,0.0445573,0.0979552,0.217295,-0.0843649,0.226222,1.00339,-0.0,-0.120391,0.370759,0.651884,-0.200579,0.0480868,0.348702,0.0326517,0.00380531,-1.90376,0.167451,-0.688506,0.000506482,0.275318
,,,,,,,,,,,,,,,,0.013916,0.175033,0.0478116,0.697196,-4.18415,0.267954,0.0447952,0.0514056,0.00282079,0.00671108,0.900858,0.288783,0.0636293,0.602713,0.925002,-0.0100622,0.0514056,-0.593761,-0.0912255,-0.480507,0.492625,-0.603823,0.0561383,-0.571732,0.232399,0.0445839,0.0910201,0.219617,-0.078364,0.229578,1.00339,-0.0,-0.12137,0.371256,0.658851,-0.203662,0.0486005,0.352412,0.03034,0.00380531,-2.25266,-0.0928576,-1.5736,0.000509818,-0.01436
,,,,,,,,,,,,,,,,-0.013916,0.177329,0.0441191,0.698072,-4.21095,0.202776,0.0453095,0.0514702,0.00311261,0.00619873,0.898845,0.293739,0.0623885,0.611896,0.867516,-0.0108157,0.0514702,-0.593761,-0.0915341,-0.48624,0.492625,-0.604577,0.0539316,-0.577774,0.232691,0.0446136,0.0840712,0.221942,-0.0723513,0.229578,0.956358,-0.0,-0.12091,0.371715,0.665827,-0.200773,0.0491148,0.356127,0.0280237,0.00380531,-2.3116,-0.0924269,-1.75396,0.000600571,-0.0529349
,,,,,,,,,,,,,,,,0.045227,0.179645,0.0404199,0.698878,-4.18415,0.293301,0.0458245,0.0515296,0.00338125,0.00568545,0.894817,0.298739,0.0611078,0.620444,0.846612,-0.0104619,0.0515296,-0.594808,-0.0916301,-0.492193,0.49705,-0.60527,0.0523677,-0.583823,0.232959,0.044626,0.0771098,0.224271,-0.0663277,0.229578,1.00339,-0.0,-0.124912,0.372138,0.672812,-0.195939,0.0496298,0.359847,0.0257033,0.00380531,-2.74439,-0.540242,-2.44379,0.00198153,-0.0369399
,,,,,,,,,,,,,,,,-0.0,0.182001,0.0367145,0.699614,-4.19085,0.130356,0.0463401,0.0515839,0.00362667,0.00517131,0.890789,0.303584,0.059986,0.629497,0.820482,-0.0110951,0.0515839,-0.594808,-0.091717,-0.498162,0.482301,-0.605903,0.050308,-0.589879,0.233205,0.0446006,0.0701367,0.226602,-0.060294,0.229578,1.01384,-0.0,-0.109777,0.372524,0.679805,-0.191175,0.0501454,0.36357,0.0233789,0.00380531,-1.24327,0.789928,0.443218,-0.00189457,0.285351
,,,,,,,,,,,,,,,,0.017395,0.184216,0.0330036,0.70028,-4.2076,0.286059,0.0468562,0.051633,0.00183498,0.0046564,0.900187,0.308628,0.0586687,0.638579,0.715962,-0.0095734,0.051633,-0.596903,-0.0917157,-0.504226,0.504425,-0.606476,0.0482251,-0.595941,0.233427,0.0447186,0.0631531,0.228935,-0.0542513,0.231592,1.05565,-0.0,-0.131553,0.372872,0.686804,-0.199907,0.0506615,0.367297,0.021051,0.00380531,-1.72945,0.187723,-1.28661,-0.000872719,-0.16676
,,,,,,,,,,,,,,,,0.03479,0.186542,0.0292877,0.700877,-4.23775,0.101388,0.0473728,0.051677,0.00404768,0.00414078,0.896831,0.313783,0.0572442,0.647359,0.62712,-0.0184632,0.051677,-0.588525,-0.0917826,-0.510226,0.510324,-0.606988,0.0464506,-0.602009,0.233626,0.0447279,0.05616,0.23127,-0.0482003,0.229578,0.982488,-0.0,-0.137141,0.373184,0.69381,-0.195954,0.0511781,0.371027,0.01872,0.00380531,-1.95836,0.226193,-0.964969,0.00033784,0.207883
,,,,,,,,,,,,,,,,-0.003479,0.188959,0.0255673,0.701403,-4.30475,0.21726,0.0478897,0.0517158,0.00153809,0.00362455,0.898845,0.31896,0.0558004,0.656462,0.637572,-0.0157734,0.0517158,-0.591667,-0.0921685,-0.515912,0.522124,-0.60744,0.0443595,-0.608081,0.233801,0.0446484,0.0491585,0.233607,-0.0421421,0.232263,1.08178,-0.0,-0.148666,0.373458,0.700821,-0.197441,0.051695,0.374761,0.0163862,0.00380531,-1.99019,-0.0240875,-1.66304,0.000882316,0.0247525
,,,,,,,,,,,,,,,,0.038269,0.191194,0.021843,0.70186,-4.3014,0.076041,0.0484071,0.0517495,0.000347707,0.00310777,0.894817,0.324248,0.0542486,0.665595,0.559182,-0.0234949,0.0517495,-0.584336,-0.0924173,-0.52174,0.522124,-0.607831,0.0422431,-0.614157,0.233953,0.0447518,0.0421495,0.235946,-0.0360775,0.233606,1.00339,-0.0,-0.148429,0.373695,0.707838,-0.192957,0.0522124,0.378496,0.0140498,0.00380531,-2.12183,0.0148022,-1.53614,0.000272726,0.00625408
,,,,,,,,,,,,,,,,-0.020874,0.19355,0.0181154,0.702246,-4.3215,0.170187,0.0489247,0.051778,0.000476515,0.00259052,0.894146,0.329381,0.0528538,0.674133,0.486018,-0.0238253,0.051778,-0.584336,-0.0926696,-0.527568,0.526549,-0.608162,0.040725,-0.620237,0.234082,0.0447358,0.0351343,0.238286,-0.0300075,0.233606,1.07133,-0.0,-0.152654,0.373895,0.714858,-0.191899,0.05273,0.382234,0.0117114,0.00380531,-2.34916,-0.131039,-1.72705,0.000911861,0.0778555
,,,,,,,,,,,,,,,,0.038269,0.195886,0.014385,0.702563,-4.355,0.094146,0.0494426,0.0518013,-8.93506e-05,0.00207288,0.894817,0.334624,0.0513503,0.683085,0.41808,-0.0209534,0.0518013,-0.587478,-0.0928622,-0.533458,0.526549,-0.608431,0.0387976,-0.62632,0.234188,0.0447411,0.0281137,0.240627,-0.0239329,0.234277,0.99294,-0.0,-0.152491,0.374057,0.721882,-0.192254,0.0532479,0.385974,0.00937125,0.00380531,-2.23736,-0.127455,-1.93367,0.000988014,-0.0685004
